Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank	translation
reparto	4925	5.90	1.0351	--	--	5122	distribution
llaman	4926	5.90	1.1112	--	2283	2150	call
contact	4927	5.90	1.4321	2381	--	--	contact
center	4928	5.90	1.1824	2906	--	--	center
comment	4929	5.90	0.8864	2007	--	--	comment
decidió	4930	5.90	1.2164	--	--	3199	decided
básico	4931	5.90	1.1650	3133	--	3955	basic
cádiz	4932	5.90	1.1473	1335	--	3568	CADIZ
intención	4933	5.90	1.1294	3669	--	1695	intention
elaborar	4934	5.90	1.3286	4736	--	4956	develop
demo	4935	5.90	0.9742	5287	--	--	demo
recepción	4936	5.90	0.9949	3055	--	4616	reception
orilla	4937	5.90	1.3590	--	--	4051	shore
indicar	4938	5.90	1.0152	4725	--	3700	indicate
reservas	4939	5.90	1.5286	2461	--	2561	reserves
presupuesto	4940	5.90	1.2657	1186	--	1299	budget
ericsson	4941	5.90	1.0738	4087	--	--	ericsson
perú	4942	5.90	1.5551	650	3400	514	Peru
adolescentes	4943	5.90	1.3286	3029	--	--	adolescents
empiecen	4944	5.90	0.9091	--	4932	--	start
especie	4945	5.90	0.9742	2362	--	749	species
absoluta	4946	5.90	1.2976	--	--	1523	absolute
chile	4947	5.90	1.6444	288	921	448	chili
ventas	4948	5.90	1.6194	789	--	2562	sales
enlaces	4949	5.90	0.9530	329	--	--	links
reparación	4950	5.90	1.5551	2901	--	--	repair
sumamente	4951	5.90	1.0738	--	--	3277	extremely
fundamentales	4952	5.90	1.0738	3532	--	1506	fundamental
mecanismos	4953	5.90	1.2164	3021	--	2077	mechanisms
andas	4954	5.90	0.9742	--	1044	--	bier
iniciado	4955	5.90	1.1294	3942	--	4221	initiated
oficio	4956	5.90	1.2495	3039	--	916	office
dichos	4957	5.90	1.0738	3092	--	873	these
tuuu	4958	5.90	1.5682	--	4542	--	tuuu
empresas	4959	5.90	1.5152	186	--	516	companies
visto	4960	5.90	0.9742	694	468	551	viewed
fifa	4961	5.90	1.7985	5272	4423	--	fifa
categoría	4962	5.90	1.3740	549	--	1827	category
análisis	4963	5.90	1.3132	579	--	485	analysis
logo	4964	5.90	1.0546	1897	3637	--	logo
entro	4965	5.90	0.8631	--	1456	--	entered
mediawiki	4966	5.90	1.1650	3647	--	--	mediawiki
envió	4967	5.90	0.9742	--	--	3045	sent
anita	4968	5.90	1.1473	--	4855	--	anita
chupar	4969	5.90	1.7642	--	3769	--	suck
concreto	4970	5.90	1.3740	3321	--	2445	concrete
check	4971	5.90	1.4033	--	2224	--	check
reacción	4972	5.90	1.3887	4924	--	2010	reaction
portada	4973	5.90	0.8864	531	--	--	front
salí	4974	5.90	1.1824	--	3714	--	left
microsoft	4975	5.90	1.5551	1166	--	--	microsoft
luchar	4976	5.90	2.1500	--	2143	3961	fight
dialéctica	4977	5.90	1.4321	--	--	5271	dialectics
presentaron	4978	5.90	1.0152	--	--	5185	submitted
menciona	4979	5.90	1.1112	--	--	4330	mentioned
occidente	4980	5.90	1.5811	--	--	2465	west
impresa	4981	5.90	0.8864	2517	--	--	Print
concesiones	4982	5.90	1.4321	--	--	3799	concessions
preguntar	4983	5.90	1.2976	3960	3007	--	ask
digamos	4984	5.90	0.7890	--	3949	--	say
encargado	4985	5.90	1.1112	4519	--	2138	attendant
afiliados	4986	5.90	1.3439	3580	--	--	affiliates
patente	4987	5.90	1.0546	--	--	4395	patent
alrededor	4988	5.90	1.0738	1885	3958	1249	around
ratito	4989	5.90	1.3590	--	2093	--	little while
intenciones	4990	5.90	1.1112	--	--	4164	intentions
conclusión	4991	5.90	1.2164	4595	--	1983	conclusion
posted	4992	5.90	1.3132	1692	2102	--	posted
vez	4993	5.90	1.0546	121	117	78	time
médico	4994	5.90	2.0529	1651	--	1365	doctor
siguieron	4995	5.90	1.2657	--	--	4258	followed
regionales	4996	5.90	1.1995	2788	--	2395	regional
contacte	4997	5.90	1.2330	4910	--	--	contact
indicó	4998	5.90	1.1294	5188	--	--	indicated
head	4999	5.90	1.3286	--	5111	--	head
laboral	5000	5.90	1.3286	1088	--	2186	labor
proveedor	5001	5.90	1.1112	3740	--	--	supplier
#followme	5002	5.88	1.4797	--	3030	--	# Followme
informaciones	5003	5.88	1.2558	4064	--	3651	news
clasificados	5004	5.88	1.3797	630	--	--	Classified
capitan	5005	5.88	1.5990	--	--	4277	Captain
puedan	5006	5.88	1.2061	1535	2989	1063	can
introduce	5007	5.88	0.8485	3943	--	--	introduces
clasificación	5008	5.88	1.1891	2032	--	2557	classification
fondos	5009	5.88	1.2061	1115	--	1303	funds
revela	5010	5.88	1.4090	--	--	3046	reveals
watching	5011	5.88	1.3346	--	1995	--	watching
servir	5012	5.88	1.6243	4638	--	1497	serve
modalidad	5013	5.88	1.1891	3302	--	4940	mode
impresoras	5014	5.88	1.2558	3710	--	--	printers
aÑo	5015	5.88	1.5602	2828	132	--	aÑo
miras	5016	5.88	0.9823	--	3525	5166	view
webmaster	5017	5.88	1.1718	4165	--	--	webmaster
vdd	5018	5.88	1.3498	--	1300	--	vdd
considerarse	5019	5.88	1.1891	--	--	2647	considered
decirlo	5020	5.88	1.0230	--	3104	4019	say
envíe	5021	5.88	1.1542	3289	--	--	send
levantarte	5022	5.88	1.6860	--	4733	--	wake
having	5023	5.88	0.9613	--	3355	--	having
msm	5024	5.88	1.4377	--	5109	--	msm
mostrando	5025	5.88	0.8722	3815	--	--	showing
makes	5026	5.88	1.3346	--	1842	--	makes
ha	5027	5.88	1.2395	40	127	30	has
marca	5028	5.88	1.2558	625	2320	2579	brand
ruta	5029	5.88	0.9823	1955	1867	3667	route
dio	5030	5.88	1.1364	1513	528	654	gave
minutes	5031	5.88	1.1542	--	4275	--	minutes
tono	5032	5.88	1.1542	4411	5289	2080	tone
contar	5033	5.88	0.9823	1893	1397	1569	count
#twitteron	5034	5.88	1.8587	--	5091	--	# Twitteron
concepto	5035	5.88	1.2720	1237	--	549	concept
estomago	5036	5.88	1.2720	--	2190	--	stomach
intereses	5037	5.88	1.7571	1738	--	463	interests
creeme	5038	5.88	1.5205	--	5001	--	believe me
canon	5039	5.88	1.2229	2842	--	--	canon
posiciones	5040	5.88	1.3797	3602	--	2042	positions
páginas	5041	5.88	1.1718	453	4188	1076	pages
añoo	5042	5.88	1.3192	--	577	--	añoo
ya	5043	5.88	1.1891	35	25	35	already
puerta	5044	5.88	1.0029	1584	1378	987	door
ing	5045	5.88	1.4234	2634	--	--	ing
totales	5046	5.88	1.0428	1494	--	4326	Total
imprimir	5047	5.88	1.0999	401	--	--	print
aaaah	5048	5.88	1.6980	--	4891	--	aaaah
avisas	5049	5.88	1.1891	--	2932	--	DALYs
individuos	5050	5.88	1.1718	4180	--	1044	individuals
bring	5051	5.88	1.1542	--	4596	--	bring
poblado	5052	5.88	1.4090	--	--	5103	populated
configuración	5053	5.88	1.3944	2633	--	--	configuration
miii	5054	5.88	1.1542	--	4381	--	miii
server	5055	5.88	1.2395	2324	--	--	server
sebastian	5056	5.88	1.2229	4650	--	--	sebastian
esooo	5057	5.88	1.5862	--	4699	--	esooo
editado	5058	5.88	1.1183	4289	--	--	edited
pensaba	5059	5.88	1.1891	--	2120	3329	thought
particular	5060	5.88	1.0622	1066	--	535	particular
histórica	5061	5.88	1.3498	3404	--	1016	historical
asiento	5062	5.88	1.0812	--	--	2783	seat
sensible	5063	5.88	1.6860	--	--	3547	sensitive
john	5064	5.88	1.2061	1865	3216	2863	john
fundada	5065	5.88	1.0428	--	--	3395	founded
dará	5066	5.88	0.9398	4470	5207	2926	will
representante	5067	5.88	1.1718	2316	--	1929	representative
llevan	5068	5.88	0.9613	3586	2127	2164	lead
referencias	5069	5.88	1.2061	2736	--	2891	References
perfil	5070	5.88	1.0428	135	1482	3635	profile
individuales	5071	5.88	1.2879	3872	--	2548	individual
artículo	5072	5.88	1.0230	87	4780	174	article
giants	5073	5.88	1.4090	--	3717	--	Giants
mimir	5074	5.88	1.7454	--	4917	--	mimir
fines	5075	5.88	1.1542	1593	--	730	end
máquinas	5076	5.88	1.5602	3153	--	3441	machines
pregunto	5077	5.88	0.9823	--	1347	--	wonder
constituir	5078	5.88	1.0999	--	--	2950	constitute
decidir	5079	5.88	1.3944	--	4904	4157	decide
establecen	5080	5.88	1.0622	--	--	4438	set
proviene	5081	5.88	0.8953	--	--	5098	comes
main	5082	5.88	0.9398	2097	--	--	main
moment	5083	5.88	1.1891	--	2219	--	moment
ma	5084	5.88	1.5338	1920	1122	2247	ma
barra	5085	5.88	1.1718	2434	3344	--	bar
línea	5086	5.88	1.0812	467	1622	723	line
matriz	5087	5.88	1.3192	--	--	5079	matrix
regresar	5088	5.88	1.3192	2340	2373	3959	return
proxima	5089	5.88	1.0029	--	3264	--	next
grabación	5090	5.88	1.1183	3825	--	--	recording
comercio	5091	5.88	1.3037	691	--	363	trade
garganta	5092	5.88	1.0230	--	2385	--	throat
pasenla	5093	5.88	0.9613	--	3537	--	Pass it
edificio	5094	5.88	1.0230	1594	--	1619	building
huellas	5095	5.88	1.2879	--	--	5190	footprints
aaah	5096	5.86	1.3852	--	3369	--	aaah
pasarla	5097	5.86	1.1782	--	3861	--	pass
mantuvo	5098	5.86	1.2124	--	--	3861	maintained
pasatela	5099	5.86	1.2124	--	3324	--	pasatela
enterprises	5100	5.86	1.4570	3736	--	--	enterprises
tomos	5101	5.86	1.3250	--	--	5235	volumes
he's	5102	5.86	1.0692	--	3422	--	he's
ji	5103	5.86	1.8407	--	4400	--	ji
síntesis	5104	5.86	0.9478	5160	--	2254	synthesis
contáctenos	5105	5.86	1.2779	1317	--	--	contact us
oficina	5106	5.86	1.5520	839	--	1571	office
ntc	5107	5.86	1.4144	--	3221	--	ntc
género	5108	5.86	1.1782	1520	--	988	gender
potencias	5109	5.86	1.4709	--	--	3442	powers
define	5110	5.86	1.2456	4652	4125	3157	defined
ves	5111	5.86	1.2938	2683	552	--	see
mis	5112	5.86	1.2124	126	56	326	my
dieron	5113	5.86	1.1430	3783	1318	1463	gave
ciclo	5114	5.86	1.3250	1609	4012	2313	cycle
arre	5115	5.86	1.5120	--	3490	--	arre
tienen	5116	5.86	1.1954	280	332	201	have
oficial	5117	5.86	1.1608	476	1589	655	official
seee	5118	5.86	1.2938	--	3677	--	seee
indispensables	5119	5.86	1.4848	--	--	4813	indispensable
rosario	5120	5.86	1.6538	1892	--	2679	rosary
vela	5121	5.86	1.1068	5128	--	4269	candle
misioneros	5122	5.86	1.9484	--	--	4114	missionaries
geográfico	5123	5.86	1.3250	--	--	5048	geographical
gama	5124	5.86	1.0500	3513	--	--	spectrum
vaqueros	5125	5.86	1.4144	--	3406	--	jeans
aqui	5126	5.86	0.9691	721	175	4108	here
héctor	5127	5.86	1.1782	5038	--	--	Hector
investigadores	5128	5.86	1.7025	3549	--	3602	Researchers
lentes	5129	5.86	1.4144	--	3756	--	lenses
sergio	5130	5.86	1.4848	2183	4307	--	sergio
estar	5131	5.86	0.9899	348	147	416	be
cuadro	5132	5.86	1.1250	1694	--	595	picture
edición	5133	5.86	1.0104	596	--	974	edition
urbana	5134	5.86	1.1782	2955	--	2369	town
buque	5135	5.86	1.0882	--	--	2829	vessel
cataluña	5136	5.86	1.2456	2836	--	3563	Catalonia
relativamente	5137	5.86	1.1954	--	--	2223	relatively
management	5138	5.86	1.4984	3406	--	--	management
acudir	5139	5.86	1.2124	--	--	4629	keep
tratando	5140	5.86	1.0882	--	3356	3436	trying
voten	5141	5.86	1.8184	--	5232	--	vote
servidores	5142	5.86	1.1608	2300	--	--	servers
pasa	5143	5.86	1.1430	959	214	1010	pass
presentado	5144	5.86	1.1782	2924	--	1967	displayed
constitucional	5145	5.86	1.7958	2248	--	1081	constitutional
veré	5146	5.86	1.1608	--	2545	--	see
contesta	5147	5.86	1.2291	--	2400	--	answers
catalina	5148	5.86	1.4984	--	--	4848	catalina
vas	5149	5.86	0.8809	1824	241	--	you
contacta	5150	5.86	0.9691	2489	--	--	contact
pepe	5151	5.86	1.3250	--	3599	--	pepe
vendo	5152	5.86	1.1608	685	3185	--	sell
usar	5153	5.86	1.0104	1175	1335	2627	use
relacionados	5154	5.86	1.2291	830	--	2991	Related
her	5155	5.86	1.1430	--	1194	--	her
directora	5156	5.86	1.3999	3891	--	--	director
concepciones	5157	5.86	1.3250	--	--	4976	conceptions
ahh	5158	5.86	1.4429	--	1161	--	ahh
económicas	5159	5.86	1.3704	2504	--	1092	economic
theme	5160	5.86	1.2938	4592	--	--	theme
formado	5161	5.86	1.0304	5229	--	2075	formed
escenas	5162	5.86	1.5780	--	--	4658	Scenes
info	5163	5.86	0.9478	863	3122	--	info
llevar	5164	5.86	1.0882	1440	1396	888	carry
sirva	5165	5.86	1.1954	--	--	4382	serve
selecciona	5166	5.86	1.1068	2196	--	--	selected
reparacion	5167	5.86	1.3852	5242	--	--	repair
fabricante	5168	5.86	1.3554	3269	--	--	manufacturer
muestra	5169	5.86	1.1068	885	4320	784	sample
informativo	5170	5.86	1.0882	4362	--	--	informative
indonesia	5171	5.86	1.5388	2493	--	--	Indonesia
criterio	5172	5.86	1.3554	2597	--	1277	criterion
system	5173	5.86	1.3250	3090	--	--	system
pibes	5174	5.86	1.2779	--	4788	--	kids
bolsas	5175	5.86	1.1068	3557	--	--	bags
evangelio	5176	5.86	1.7380	--	--	3860	gospel
estructuras	5177	5.86	1.1068	2985	--	1869	structures
divisas	5178	5.86	1.3999	--	--	4749	foreign exchange
tinta	5179	5.86	1.2456	5211	--	--	ink
buscar	5180	5.86	1.2618	79	974	1272	search
rivera	5181	5.86	1.1954	3328	--	2801	rivera
zapatero	5182	5.86	1.3250	4143	--	--	shoemaker
mencionado	5183	5.86	1.1430	--	--	2424	mentioned
efectuar	5184	5.84	0.9337	4835	--	3625	make
elevada	5185	5.84	1.5032	--	--	3676	high
específicos	5186	5.84	1.0174	3883	--	3752	specific
ohhh	5187	5.84	1.8223	--	3828	--	ohhh
verá	5188	5.84	0.9553	--	--	3729	see
verse	5189	5.84	1.1493	--	--	2344	show
costumbre	5190	5.84	1.7186	--	2226	1925	custom
tratado	5191	5.84	1.0947	3178	--	690	treaty
porción	5192	5.84	1.0174	--	--	4047	portion
iglesias	5193	5.84	1.7538	3371	--	2213	churches
oeste	5194	5.84	1.1132	3091	--	2479	west
you're	5195	5.84	1.5434	--	688	--	're
armando	5196	5.84	1.4337	4925	--	--	armando
posición	5197	5.84	1.2182	1705	--	698	position
cantidad	5198	5.84	1.0947	730	2935	561	amount
cuánto	5199	5.84	1.1132	4890	--	3773	how
ámbitos	5200	5.84	0.9971	--	--	5256	areas
pudiendo	5201	5.84	1.1493	--	--	3521	can
son	5202	5.84	1.1132	39	79	38	are
nivel	5203	5.84	1.2182	179	1554	343	level
noventa	5204	5.84	1.2349	--	--	3566	ninety
kit	5205	5.84	1.2014	3816	--	--	kit
[pic]	5206	5.84	1.4896	--	5135	--	[Pic]
oficialmente	5207	5.84	1.3607	--	2909	--	officially
regístrate	5208	5.84	1.3903	832	--	--	Register
comigo	5209	5.84	1.7654	--	3443	--	comigo
prólogo	5210	5.84	1.4194	--	--	2828	prologue
argentina	5211	5.84	1.6208	155	938	449	Argentina
medicina	5212	5.84	1.9311	994	--	1598	medicine
cubrir	5213	5.84	1.3303	4518	--	3204	cover
población	5214	5.84	1.3303	713	--	275	population
comprueba	5215	5.84	1.2182	2951	--	--	checks
igual	5216	5.84	1.3303	640	120	440	equal
flujo	5217	5.84	1.2993	3653	--	4001	flow
técnicos	5218	5.84	1.1669	1848	--	2245	technical
colocar	5219	5.84	1.0759	4058	3813	4477	place
periódicos	5220	5.84	1.7304	--	--	2416	newspapers
arias	5221	5.84	1.1314	--	--	4929	arias
worldthank	5222	5.84	1.2014	--	4267	--	worldthank
voto	5223	5.84	1.7304	1866	3488	1640	vote
hielo	5224	5.84	1.4479	5245	3181	--	ice
weno	5225	5.84	1.5566	--	3557	--	weno
sentada	5226	5.84	1.3303	--	4653	--	sitting
descripción	5227	5.84	1.0568	646	--	1708	description
pertenecen	5228	5.84	1.4049	--	--	2870	belong
componente	5229	5.84	1.0174	4548	--	5140	component
explica	5230	5.84	1.1669	3358	--	1674	explains
#cowboys	5231	5.84	1.3903	--	4190	--	# Cowboys
mb	5232	5.84	1.3303	2170	--	--	mb
publica	5233	5.84	1.2182	1039	--	3191	published
bought	5234	5.84	1.3607	--	2537	--	bought
relieve	5235	5.84	1.1314	--	--	3416	relief
xp	5236	5.84	1.4619	1619	2940	--	xp
señora	5237	5.84	1.4049	2910	2705	1039	Mrs.
rueda	5238	5.84	1.2014	3954	--	5290	wheel
empresariales	5239	5.84	1.5434	4182	--	--	business
hablan	5240	5.84	1.5032	5019	1600	3064	speak
entidades	5241	5.84	1.2675	1400	--	1899	entities
someone	5242	5.84	1.1843	--	1500	--	someone
etapa	5243	5.84	1.3607	1818	1715	1222	stage
\o/	5244	5.84	2.1980	--	715	--	\ O /
leonardo	5245	5.84	1.0174	5131	1562	--	leonardo
textos	5246	5.84	1.1493	1261	--	1379	texts
decirle	5247	5.84	1.2993	--	1703	--	tell
ochenta	5248	5.84	1.4758	--	--	2473	eighty
campesino	5249	5.84	1.5301	--	--	3301	peasant
feli	5250	5.84	1.4758	--	4011	--	feli
consultoría	5251	5.84	1.3756	5059	--	--	consultancy
vecinos	5252	5.84	1.2993	2512	1353	1180	neighbors
concluir	5253	5.84	1.5954	--	--	3172	conclude
malaga	5254	5.84	1.2993	2132	--	--	malaga
indudablemente	5255	5.84	1.2675	--	--	4141	undoubtedly
introducción	5256	5.84	0.8657	1959	--	1531	introduction
definitivo	5257	5.84	1.3456	--	--	3890	final
reinado	5258	5.84	1.5566	--	--	4481	reign
utilizar	5259	5.84	1.0947	1262	--	2439	use
referido	5260	5.84	1.0759	--	--	2289	referred
ntp	5261	5.84	1.4758	--	3966	--	ntp
probable	5262	5.84	1.2014	5027	--	2382	likely
ponerte	5263	5.84	1.2993	--	5272	--	get
gestión	5264	5.84	1.4049	482	--	1496	management
tres	5265	5.84	1.1843	242	670	125	three
full	5266	5.84	1.7884	1828	1166	--	full
campesina	5267	5.84	1.3756	--	--	4174	peasant
añadido	5268	5.84	1.0174	2784	--	--	added
primeiro	5269	5.84	1.6333	--	3103	--	primeiro
twit	5270	5.84	1.6946	--	2674	--	twit
pensé	5271	5.84	1.2349	--	1704	--	I
opcional	5272	5.84	1.0947	3572	--	--	optional
diste	5273	5.84	1.0174	--	2611	--	gave
normalmente	5274	5.84	1.4194	3791	--	4033	normally
magdalena	5275	5.84	1.4619	5066	--	4079	cupcake
motivos	5276	5.84	1.0373	3331	4199	1397	reasons
name	5277	5.84	0.9971	2607	2941	--	name
texto	5278	5.84	1.0373	406	--	609	text
auxiliares	5279	5.84	1.2014	5118	--	--	auxiliary
manana	5280	5.82	1.5345	--	2098	--	morning
year's	5281	5.82	1.2567	--	2822	--	year's
dr	5282	5.82	1.5477	995	3729	695	dr
topic	5283	5.82	1.4241	2897	--	--	topic
laura	5284	5.82	1.2070	2640	2967	--	laura
bebo	5285	5.82	1.5345	--	3201	--	drink
zaragoza	5286	5.82	1.3805	744	--	3564	Saragossa
escala	5287	5.82	1.1899	2431	3547	1559	scale
empeze	5288	5.82	1.3805	--	2981	--	I started
agrícola	5289	5.82	1.3805	3702	--	1375	agricultural
cubierto	5290	5.82	1.2403	--	--	4353	covered
vaso	5291	5.82	0.9833	--	2280	--	glass
encuesta	5292	5.82	1.1899	1780	--	4301	poll
miró	5293	5.82	1.0240	--	--	4672	looked
naruto	5294	5.82	1.6249	3074	--	--	naruto
pobladores	5295	5.82	1.3045	--	--	4151	people
públicas	5296	5.82	1.5739	1242	--	991	public
veas	5297	5.82	1.0821	--	2263	--	see
forma	5298	5.82	1.0631	130	470	91	form
taiwán	5299	5.82	1.7106	3352	--	--	taiwan
declaro	5300	5.82	1.3200	--	5010	--	declare
método	5301	5.82	1.1726	1872	--	1098	method
estarán	5302	5.82	1.1373	4513	--	5056	will
agarro	5303	5.82	1.0039	--	3535	--	grab
manifiesto	5304	5.82	1.1373	--	--	1962	manifest
add	5305	5.82	1.3656	908	--	--	add
control	5306	5.82	1.8148	297	2068	624	control
decirles	5307	5.82	1.1008	--	3815	--	tell
referentes	5308	5.82	1.0821	--	--	4569	referents
venden	5309	5.82	1.4665	--	5039	--	sold
uds	5310	5.82	1.0631	--	1512	--	pc
joan	5311	5.82	1.3656	3559	--	--	joan
simon	5312	5.82	1.4384	--	3768	--	simon
andan	5313	5.82	1.1373	--	1802	--	walk
morales	5314	5.82	1.5211	2128	--	1489	moral
usos	5315	5.82	0.8497	4031	--	3351	uses
suyos	5316	5.82	1.1899	--	--	2876	his
excel	5317	5.82	1.4803	4643	--	--	excel
cambios	5318	5.82	1.3045	797	1958	839	changes
x3	5319	5.82	1.5211	--	2587	--	x3
direccion	5320	5.82	1.1551	2758	--	--	address
senti	5321	5.82	1.3354	--	3985	--	sense
golf	5322	5.82	1.6123	1917	--	--	golf
proporciones	5323	5.82	1.1008	--	--	4437	proportions
dude	5324	5.82	1.7106	--	4572	--	dude
taxi	5325	5.82	1.2567	--	3325	--	taxi
vistos	5326	5.82	1.1373	3890	--	--	Viewed
soberanía	5327	5.82	1.6744	--	--	1787	sovereignty
acabamos	5328	5.82	1.8260	--	4778	--	just
cohetes	5329	5.82	1.6622	--	2025	--	rockets
alex	5330	5.82	1.2403	3554	2829	--	alex
apuntes	5331	5.82	1.1899	3574	--	5164	notes
sea	5332	5.82	1.0821	224	99	135	is
temperatura	5333	5.82	1.3506	2125	5002	2618	temperature
utilización	5334	5.82	1.4941	1942	--	2232	utilization
say	5335	5.82	1.0631	--	655	--	say
members	5336	5.82	1.1726	3618	--	--	members
el	5337	5.82	1.2567	5	7	6	the
todavía	5338	5.82	1.1192	1269	723	418	yet
crepusculo	5339	5.82	1.9968	--	4993	--	Twilight
aspecto	5340	5.82	1.1008	2437	--	828	appearance
julián	5341	5.82	1.2403	--	--	5162	julián
pilar	5342	5.82	1.0821	2617	--	--	pillar
financiación	5343	5.82	1.2887	3958	--	--	financing
sienta	5344	5.82	1.1726	--	2795	--	feel
norteamericanos	5345	5.82	1.6499	--	--	3595	Americans
modalidades	5346	5.82	1.2403	--	--	4250	modalities
viendo	5347	5.82	1.0821	2742	188	2918	watching
tomen	5348	5.82	1.0240	--	4538	--	take
antiguas	5349	5.82	1.3952	1838	--	2630	old
vuestra	5350	5.82	1.1373	--	5090	1209	your
decirse	5351	5.82	1.1008	--	--	2503	said
segui	5352	5.82	1.0437	--	3327	--	follow
pieza	5353	5.82	1.2403	3698	4720	2489	part
ny	5354	5.82	1.5609	--	2349	--	ny
texas	5355	5.82	1.6499	4882	--	3772	Texas
impreso	5356	5.82	0.9190	--	--	3865	printed
singapur	5357	5.82	1.2567	2927	--	--	Singapore
dirigida	5358	5.82	1.4525	4625	--	2392	directed
pretende	5359	5.82	1.5077	3040	--	2074	intended
refleja	5360	5.82	0.8965	--	--	3430	reflects
respecto	5361	5.82	1.1726	657	--	239	respect
minuto	5362	5.82	0.9624	3072	1492	--	minute
alguien	5363	5.82	1.1008	641	144	1591	someone
consenso	5364	5.82	1.4384	--	--	4810	consensus
determinar	5365	5.82	1.0821	2478	--	1680	determine
establecida	5366	5.82	1.0039	--	--	3281	established
dicho	5367	5.82	1.1899	747	514	156	saying
conosco	5368	5.82	1.5477	--	3992	--	conosco
órgano	5369	5.82	1.4803	4170	--	2375	organ
ponerle	5370	5.82	1.4241	--	3469	--	put
mana	5371	5.82	1.5868	--	5277	--	mana
francisco	5372	5.82	1.5996	753	4006	281	francisco
decisiones	5373	5.82	1.5868	2106	3951	1543	decisions
traer	5374	5.82	1.2237	--	3318	3718	bring
antiguo	5375	5.82	1.6123	1945	--	1033	old
ve	5376	5.82	1.0821	1174	392	569	see
puesta	5377	5.82	1.2070	2761	5168	2435	putting
casco	5378	5.82	1.2887	4965	--	--	helmet
ejecutivo	5379	5.82	1.6622	1570	--	788	executive
actos	5380	5.82	1.2070	2071	4453	853	acts
camila	5381	5.80	1.4142	--	3896	--	camila
saint	5382	5.80	1.7613	4355	--	--	saint
vengo	5383	5.80	1.3851	--	1809	--	come
agencias	5384	5.80	1.2936	2547	--	--	agencies
dió	5385	5.80	1.1249	--	--	1856	yield
calles	5386	5.80	0.9258	2445	2279	1327	streets
notificación	5387	5.80	1.3851	3563	--	--	notification
hechos	5388	5.80	1.4569	1602	2956	464	acts
oct	5389	5.80	1.4428	394	--	--	October
elevación	5390	5.80	1.2778	--	--	4621	elevation
pdf	5391	5.80	1.1429	976	--	--	pdf
related	5392	5.80	0.9897	4762	--	--	related
vieron	5393	5.80	1.2778	--	3024	3036	saw
supe	5394	5.80	0.9689	--	3853	--	I knew
categoria	5395	5.80	1.1249	2552	--	--	category
asi	5396	5.80	1.1952	658	115	1053	so
awww	5397	5.80	2.1189	--	1119	--	awww
guarde	5398	5.80	0.9897	--	--	4268	save
meter	5399	5.80	0.9035	5243	2078	--	put
identifícate	5400	5.80	1.6903	5200	--	--	log
probablemente	5401	5.80	1.2454	4046	--	1702	probably
cristianismo	5402	5.80	1.8183	--	--	3608	Christianity
conteste	5403	5.80	1.2454	--	4319	--	answer
call	5404	5.80	1.2936	4209	2641	--	call
feat	5405	5.80	1.3553	--	4101	--	feat
comunicado	5406	5.80	1.5253	3606	--	--	release
perfiles	5407	5.80	1.2617	4792	--	--	profiles
barça	5408	5.80	1.6660	--	5021	--	barça
central	5409	5.80	1.2617	683	2388	495	central
claves	5410	5.80	1.2289	2878	--	--	key
