Word	Havg	StDev	FreqListRank	TwitterRank	translation
ala	5617	5.32	0.8437	--	2618	ala
goes	5618	5.32	0.8437	5653	4628	goes
notice	5619	5.32	1.0388	--	5003	notice
waa	5620	5.32	1.1147	--	6151	waa
after	5621	5.32	0.8908	--	1848	after
moyang	5622	5.32	1.1683	4816	--	fathers
kayanya	5623	5.32	1.0190	--	1023	rich
jim	5624	5.32	0.9988	1282	--	jim
skul	5625	5.32	1.2196	--	5238	Skul
mu	5626	5.32	1.0774	395	198	mu
begitu	5627	5.32	0.9570	87	612	so
menetapkan	5628	5.32	0.9134	4066	--	set
roger	5629	5.32	0.9781	1709	--	roger
wani	5630	5.32	1.1147	--	1692	wani
nyebut	5631	5.32	1.1328	--	5940	mention
barangmu	5632	5.32	0.9355	5318	--	your stuff
btw	5633	5.32	0.9988	--	1663	btw
their	5634	5.32	0.8676	--	2163	their
wess	5635	5.32	1.2196	--	5298	wess
too	5636	5.32	0.6528	5402	462	too
elliot	5637	5.32	0.9355	3746	--	elliot
bgtt	5638	5.32	0.9570	--	5781	bgtt
cairan	5639	5.32	1.0583	3456	--	fluid
mel	5640	5.32	1.2362	4183	2296	mel
lidah	5641	5.32	1.0583	3640	4990	tongue
reason	5642	5.32	1.0962	--	4503	reason
funke	5643	5.32	1.0774	5540	--	Funke
dikatakan	5644	5.32	0.9134	1109	--	said
waktumu	5645	5.32	1.1856	2452	--	your time
kpd	5646	5.32	0.8676	--	2596	KPD
yakk	5647	5.32	1.4907	--	4724	yakk
hmmm	5648	5.32	1.2196	5302	1237	hmmm
larry	5649	5.32	1.0962	2364	--	larry
johnny	5650	5.32	0.9570	1090	--	johnny
pm	5651	5.32	0.8192	--	1824	pm
dylan	5652	5.32	1.0190	4188	--	dylan
kontrak	5653	5.32	1.3768	2262	5932	contract
maafin	5654	5.32	1.5444	--	2651	maafin
jugaaa	5655	5.32	1.1328	--	5732	jugaaa
tipi	5656	5.32	1.2526	--	3722	tipi
dki	5657	5.32	1.2848	--	4742	dki
jane	5658	5.32	1.2196	1370	--	jane
menyeberang	5659	5.32	0.9134	3831	--	cross
abby	5660	5.32	1.1328	2496	--	abby
pd	5661	5.32	1.2688	4910	562	pd
kode	5662	5.32	0.8437	1126	6086	code
lbih	5663	5.32	0.9988	--	2077	lbih
rangka	5664	5.32	0.9570	5042	--	framework
tyler	5665	5.32	0.9781	3001	--	tyler
itulah	5666	5.32	0.7677	278	1398	it is
seo	5667	5.32	1.2196	4788	--	seo
tanggal	5668	5.32	0.9570	1255	700	date
menaruhnya	5669	5.32	0.9134	3967	--	put
klu	5670	5.32	1.2027	--	1627	klu
riley	5671	5.32	0.8908	5620	--	riley
saiki	5672	5.32	1.0583	--	2528	saiki
#followback	5673	5.32	1.3619	--	1234	# Followback
steven	5674	5.32	1.2848	4992	--	steven
sby	5675	5.32	1.3768	--	1717	sby
suku	5676	5.30	0.9742	2078	6168	rate
freddy	5677	5.30	0.9949	3365	--	freddy
biso	5678	5.30	1.3286	--	5628	biso
tugas	5679	5.30	1.1112	681	575	task
truss	5680	5.30	0.8631	--	4906	truss
nelson	5681	5.30	1.0546	4906	--	nelson
menyebrangi	5682	5.30	1.1112	5836	--	crossing
bob	5683	5.30	0.9313	1009	5123	bouffant
cross	5684	5.30	0.9313	6004	--	cross
jumlahnya	5685	5.30	0.8864	6040	--	amount
only	5686	5.30	1.0926	4026	1056	only
dongs	5687	5.30	1.0926	--	2063	dongs
antonio	5688	5.30	1.1112	6024	--	antonio
secara	5689	5.30	1.0152	353	1337	in
merah	5690	5.30	1.0152	646	1199	red
dluan	5691	5.30	1.2495	--	4122	dluan
also	5692	5.30	0.5803	--	4137	also
kapan2	5693	5.30	0.9091	--	5480	kapan2
matt	5694	5.30	1.3286	1976	--	matt
barry	5695	5.30	0.7890	1685	--	barry
tengah	5696	5.30	0.7890	640	1139	middle
via	5697	5.30	0.9313	--	283	via
ka'	5698	5.30	1.1473	--	2455	ka '
sebut	5699	5.30	1.0152	1318	2722	call
clip	5700	5.30	0.9091	--	5663	clip
hal	5701	5.30	0.8864	59	324	case
pacal	5702	5.30	1.4463	--	6063	Pacal
dah	5703	5.30	0.8391	1378	107	dah
begitulah	5704	5.30	1.1650	1587	--	so
abad	5705	5.30	1.1650	1406	--	century
v	5706	5.30	1.1650	--	1618	v
colek	5707	5.30	1.3740	--	3096	dab
kliatan	5708	5.30	1.1112	--	5531	kliatan
lgii	5709	5.30	1.1473	--	5210	lgii
acra	5710	5.30	1.0738	--	4180	ACRA
howard	5711	5.30	1.0546	4007	--	howard
edit	5712	5.30	1.1294	--	3051	edit
garasi	5713	5.30	0.7071	4211	--	garage
prnah	5714	5.30	1.0546	--	2007	prnah
ufo	5715	5.30	1.2164	5881	--	ufo
terry	5716	5.30	1.0351	2215	--	terry
kabeh	5717	5.30	1.2657	--	2690	kabeh
les	5718	5.30	0.9091	6094	1472	les
iconia	5719	5.30	0.8631	--	5843	Iconia
retweet	5720	5.30	1.2657	--	1125	retweet
tri	5721	5.30	0.9313	--	5598	tri
selma	5722	5.30	1.1473	3722	--	selma
skala	5723	5.30	0.7354	4668	--	scale
pada	5724	5.30	0.7071	52	95	on
sparrow	5725	5.30	1.0926	4025	--	sparrow
permintaan	5726	5.30	1.2657	1567	4701	demand
loe	5727	5.30	1.1824	--	719	loe
dari	5728	5.30	0.7626	23	45	from
nitip	5729	5.30	1.2495	--	3733	nitip
barangkali	5730	5.30	0.9313	2959	--	perhaps
by	5731	5.30	1.2330	785	468	by
iyadeh	5732	5.30	1.4178	--	4468	iyadeh
ngadain	5733	5.30	1.0738	--	5664	ngadain
keith	5734	5.30	0.9091	5328	--	keith
brendan	5735	5.30	0.9742	5537	--	brendan
komando	5736	5.30	1.2657	2972	--	command
anton	5737	5.30	1.2164	4764	--	anton
way	5738	5.30	0.8631	1373	1196	way
sgala	5739	5.30	1.1650	--	5047	sgala
jeremy	5740	5.30	0.9530	5533	--	jeremy
karet	5741	5.30	0.7071	3099	5465	rubber
benny	5742	5.30	1.0351	5189	--	benny
lakuin	5743	5.30	0.9742	--	2260	lakuin
andai	5744	5.30	1.2817	4865	2165	if
tom	5745	5.30	0.8864	1011	4650	tom
gituu	5746	5.30	0.9530	--	4390	gituu
denis	5747	5.30	0.9091	5397	--	denis
babak	5748	5.30	0.8864	3358	3922	round
celia	5749	5.30	1.0152	5369	--	celia
kolom	5750	5.30	0.8631	6127	--	column
coy	5751	5.30	1.2330	--	1650	coy
mengambil	5752	5.30	1.1294	178	3153	take
philip	5753	5.30	1.1824	5796	--	philip
terjadi	5754	5.30	1.0152	86	837	occur
sammy	5755	5.30	0.8391	2513	--	sammy
tentang	5756	5.30	0.8391	78	476	about
skripsi	5757	5.30	1.5811	--	4365	essay
spock	5758	5.30	0.9949	6075	--	Spock
smk	5759	5.30	1.1294	--	3457	smk
that	5760	5.30	0.9530	1118	352	that
donggg	5761	5.30	1.3286	--	4037	donggg
merekam	5762	5.30	1.0926	2574	--	record
sewaktu	5763	5.30	0.7890	4619	--	when
app	5764	5.30	1.0351	--	3412	app
ulrich	5765	5.30	0.9949	5907	--	ulrich
memindahkan	5766	5.30	1.0152	2450	--	move
tenggara	5767	5.30	0.7626	6138	--	southeast
jadinya	5768	5.30	1.0351	4151	1545	anniversary
sejenis	5769	5.30	0.8631	3570	--	similar
kru	5770	5.30	0.7071	1882	--	kru
joe	5771	5.30	0.9742	1242	--	joe
chan	5772	5.30	1.0738	3507	--	chan
sean	5773	5.30	1.0546	1912	--	sean
darwin	5774	5.30	1.3590	2564	--	darwin
lori	5775	5.30	1.0546	6074	--	dolly
them	5776	5.30	0.9091	--	1751	Them
tulisan	5777	5.30	0.8631	2763	2568	writing
dsini	5778	5.30	0.8391	--	4881	dsini
kevin	5779	5.30	1.0926	1959	4424	kevin
seekor	5780	5.30	1.0152	1104	--	a
bagai	5781	5.30	1.3439	--	3894	like
perbedaan	5782	5.30	1.2817	1637	3434	difference
anderson	5783	5.30	1.0738	4891	--	anderson
gordon	5784	5.30	1.0738	2422	--	gordon
giginya	5785	5.30	0.9091	6235	--	teeth
chip	5786	5.28	0.7570	3882	--	chip
carly	5787	5.28	1.0887	3605	--	carly
set	5788	5.28	0.8581	2388	2634	set
harii	5789	5.28	1.0698	--	4876	Harii
andik	5790	5.28	1.2784	--	4519	andik
memikirkan	5791	5.28	1.2129	760	2799	think
ojek	5792	5.28	1.2129	--	4924	motorcycles
barang	5793	5.28	0.9044	512	1416	goods
2pm	5794	5.28	1.1436	--	2090	2pm
soalnya	5795	5.28	0.9485	--	676	because
teknis	5796	5.28	1.0506	2791	--	technical
ditandai	5797	5.28	0.9906	4841	--	be marked
menggosok	5798	5.28	1.1073	5492	--	rub
kbr	5799	5.28	1.1787	--	2014	kbr
pipa	5800	5.28	1.2296	2569	--	pipe
abe	5801	5.28	1.1436	5149	--	abe
cpt	5802	5.28	1.2129	--	1750	cpt
bak	5803	5.28	0.7835	3361	5393	basin
joshua	5804	5.28	0.9044	5469	--	joshua
tank	5805	5.28	1.3708	2399	--	tank
miller	5806	5.28	0.8340	2005	--	miller
halnya	5807	5.28	0.6713	4467	--	case
telah	5808	5.28	0.6402	57	377	already
tangani	5809	5.28	1.1436	2131	--	handle
chris	5810	5.28	0.9697	1784	--	chris
#tellme	5811	5.28	1.4291	--	2136	# Tellme
msi	5812	5.28	1.0698	--	4803	msi
bb	5813	5.28	0.9697	--	339	bb
seakan	5814	5.28	0.9044	--	6249	as
siapa	5815	5.28	0.9267	67	74	who
tan	5816	5.28	0.9044	--	2223	tan
setempat	5817	5.28	0.8340	4860	--	local
sapu	5818	5.28	1.0887	5030	--	broom
emir	5819	5.28	0.8816	--	4199	emir
menangkap	5820	5.28	1.6908	635	--	catch
kart	5821	5.28	0.9906	--	3787	kart
jigsaw	5822	5.28	1.2784	4634	--	Jigsaw
jua	5823	5.28	1.0887	--	1861	nevertheless
daphne	5824	5.28	0.9267	5997	--	daphne
patroli	5825	5.28	1.0887	2701	--	patrol
flint	5826	5.28	1.0506	5028	--	flint
karenanya	5827	5.28	0.7296	4453	--	therefore
chi	5828	5.28	0.8581	3947	--	chi
bertahanlah	5829	5.28	1.6041	2141	--	hold on
kemana	5830	5.28	1.0506	442	290	Where
operator	5831	5.28	0.8340	3684	4843	operator
gulungan	5832	5.28	1.1256	5962	--	roll
kepentingan	5833	5.28	1.1256	3121	--	interest
buatan	5834	5.28	0.8340	2738	5020	artificial
bendungan	5835	5.28	1.0698	6249	--	dam
whitmore	5836	5.28	0.8581	5987	--	Whitmore
pnya	5837	5.28	1.0506	--	1041	pnya
hong	5838	5.28	1.2461	3505	--	hong
fred	5839	5.28	0.8340	2477	--	fred
wyatb	5840	5.28	1.8187	--	5651	wyatb
ngikut	5841	5.28	1.1256	--	4357	adherents
jason	5842	5.28	0.9044	2366	--	jason
rt@jawabjujur	5843	5.28	1.3254	--	5112	rt @ jawabjujur
ying	5844	5.28	1.0506	4377	--	ying
mcclane	5845	5.28	1.0110	2783	--	McClane
menebak	5846	5.28	1.0506	3010	--	guess
mencuci	5847	5.28	1.1613	2809	--	wash
msih	5848	5.28	1.0110	--	1216	msih
lipat	5849	5.28	0.7835	3957	--	folding
gaga	5850	5.28	1.1613	--	3125	Gaga
dasarnya	5851	5.28	0.7835	2331	--	Basically
sebentar	5852	5.28	1.0887	281	1583	moment
umurnya	5853	5.28	0.9906	6245	--	age
adanya	5854	5.28	0.7296	2164	1123	presence
in	5855	5.28	0.9044	744	114	in
memeriksa	5856	5.28	1.1256	858	--	check
pula	5857	5.28	0.8816	1745	1120	also
poke	5858	5.28	0.9906	--	5408	poke
ine	5859	5.28	1.2623	--	5283	ine
copy	5860	5.28	1.0698	6083	5446	copy
ning	5861	5.28	1.0506	--	2792	ning
rodrigo	5862	5.28	1.0110	5231	--	rodrigo
mick	5863	5.28	1.1073	3939	--	mick
kecilmu	5864	5.28	1.0110	3637	--	little
sebutkan	5865	5.28	1.0506	3740	5983	mentioned
urus	5866	5.28	1.0110	3264	5478	mismanagement
omar	5867	5.28	1.1073	2256	--	omar
patung	5868	5.28	1.0309	2554	--	sculpture
petugas	5869	5.28	0.9906	872	--	officer
hmmmm	5870	5.28	1.1959	--	3584	hmmmm
tlp	5871	5.28	1.2461	--	3917	phone
begini	5872	5.28	0.7835	861	1390	like this
jelang	5873	5.28	1.0110	--	5511	ahead
cuba	5874	5.28	0.8581	6044	--	Cuba
cepatlah	5875	5.28	1.3856	1740	--	Hurry
johnson	5876	5.28	1.0506	3933	--	johnson
posisimu	5877	5.28	1.2296	4903	--	position
aaron	5878	5.28	1.0506	4131	--	aaron
mengalahkanmu	5879	5.28	1.9487	6254	--	beat
#instantfollow	5880	5.28	1.3559	--	1095	# Instantfollow
bee	5881	5.28	1.1436	--	3515	bee
jln	5882	5.28	0.7835	--	1623	jln
wesley	5883	5.28	0.9697	6169	--	wesley
kuu	5884	5.28	1.1436	--	4336	kuu
ernie	5885	5.28	0.9044	5638	--	ernie
wes	5886	5.28	1.2461	--	481	wes
persebaya	5887	5.28	1.5391	--	5270	Persebaya
medis	5888	5.28	1.1073	1624	--	medical
dijalan	5889	5.28	0.7570	6081	3639	street
cole	5890	5.28	0.9485	5726	--	cole
till	5891	5.28	0.9044	--	5834	till
kayaknya	5892	5.28	0.9906	5487	927	I think
bagaimanapun	5893	5.28	0.9697	1412	--	however
hiro	5894	5.28	1.1073	5910	--	hiro
am	5895	5.28	0.6713	1395	705	am
awakmu	5896	5.28	1.0887	--	5291	awakmu
keempat	5897	5.28	1.0110	3076	--	fourth
dna	5898	5.28	1.1256	2872	--	dna
sdh	5899	5.28	1.2784	5693	735	sdh
justin	5900	5.28	1.1613	4128	1040	justin
makhluk	5901	5.28	1.1436	746	4023	creature
randy	5902	5.28	1.1436	4835	--	randy
lia	5903	5.28	1.1959	--	3468	lia
pong	5904	5.28	0.7570	5898	--	pong
nanya	5905	5.28	0.9485	--	754	Nanya
melu	5906	5.28	1.0309	--	3039	melu
thomas	5907	5.28	1.0110	1530	--	thomas
dimainkan	5908	5.26	1.3524	5629	--	be played
formulir	5909	5.26	0.7231	5727	--	form
bilang	5910	5.26	0.7775	105	240	say
sejak	5911	5.26	0.6328	381	1432	since
rupanya	5912	5.26	0.9435	1980	5118	apparently
ialah	5913	5.26	0.7508	--	4811	is
those	5914	5.26	0.6328	--	4158	those
neymar	5915	5.26	1.1920	--	5089	Neymar
kali	5916	5.26	0.6943	184	145	time
tali	5917	5.26	0.9649	1626	5441	rope
org	5918	5.26	0.9858	1848	140	org
gerry	5919	5.26	1.0063	4782	--	gerry
edmund	5920	5.26	1.1031	4831	--	edmund
george	5921	5.26	1.0063	823	--	George
dya	5922	5.26	1.1031	--	1584	dya
ambon	5923	5.26	1.1920	--	5580	Ambon
breng	5924	5.26	1.2423	--	3124	brag
baterai	5925	5.26	1.0461	3500	--	battery
percy	5926	5.26	1.1214	4056	--	percy
aturannya	5927	5.26	1.0844	4810	--	rules
organ	5928	5.26	0.8992	4206	--	organ
keping	5929	5.26	0.8033	5847	--	chip
mungkin	5930	5.26	0.9649	56	252	possible
sejauh	5931	5.26	0.9649	905	--	as far as
itukah	5932	5.26	1.0264	3414	--	Is that
cuci	5933	5.26	1.0461	3618	2241	wash
you'll	5934	5.26	0.7231	--	3239	'll
ipl	5935	5.26	1.1031	--	5464	ipl
turut	5936	5.26	0.9216	2561	3227	join
norman	5937	5.26	1.0461	3102	5616	norman
scott	5938	5.26	1.1747	2042	--	scott
cos	5939	5.26	0.7775	4897	--	cos
jika	5940	5.26	0.8283	42	201	if
dibilang	5941	5.26	1.2257	6212	1715	arguably
mahu	5942	5.26	1.1031	3160	--	mahu
skenario	5943	5.26	1.0461	6037	--	scenario
msuk	5944	5.26	1.0844	--	1843	msuk
nya	5945	5.26	0.5997	265	33	Her
mass	5946	5.26	0.8762	--	5964	mass
umur	5947	5.26	0.7231	1728	1166	age
said	5948	5.26	0.6642	6124	2334	said
bubuk	5949	5.26	0.6642	5785	--	powder
saking	5950	5.26	1.0264	--	3736	saking
duwe	5951	5.26	1.0654	--	5246	duwe
sipit	5952	5.26	1.7357	--	5640	squinty
tangki	5953	5.26	0.8033	2189	--	tank
put	5954	5.26	0.6328	--	1349	put
seberapa	5955	5.26	0.9216	900	2402	how
luke	5956	5.26	1.0844	2242	--	luke
#followfriday	5957	5.26	1.0844	--	3521	# Followfriday
gene	5958	5.26	0.8526	3433	--	gene
ana	5959	5.26	1.0844	3785	3035	ana
andaikan	5960	5.26	1.2090	--	5921	supposing
nyok	5961	5.26	1.1395	--	4770	Nyok
tiang	5962	5.26	0.9216	3319	--	pole
juri	5963	5.26	1.1031	4304	--	jury
bahkan	5964	5.26	1.0264	179	1685	even
motel	5965	5.26	1.2906	3948	--	motel
prnh	5966	5.26	0.9216	--	1388	prnh
adminnya	5967	5.26	0.8526	--	3415	admin
stewart	5968	5.26	0.9216	--	3923	stewart
lg	5969	5.26	1.0461	4691	53	lg
cat	5970	5.26	0.8033	2771	5226	paint
klan	5971	5.26	0.9649	4830	--	clan
yasaya	5972	5.26	1.1395	--	3026	yasaya
oz	5973	5.26	1.1214	5485	--	oz
rin	5974	5.26	1.1214	5534	3408	rin
melok	5975	5.26	1.2747	--	4378	Melok
barbara	5976	5.26	1.0063	5165	--	barbara
objek	5977	5.26	0.9649	4009	--	object
kenji	5978	5.26	0.8992	3349	--	kenji
#film3	5979	5.26	1.0844	--	4816	# Film3
pengaturan	5980	5.26	1.0844	4703	--	arrangement
pembayaran	5981	5.26	1.4115	3766	--	payment
didalam	5982	5.26	0.8526	894	3617	in
dpan	5983	5.26	1.0461	--	3346	dpan
skrg	5984	5.26	1.0063	5074	372	skrg
semut	5985	5.26	1.1747	--	5015	ant
buktinya	5986	5.26	1.0844	--	3533	proof
ui	5987	5.26	1.4115	--	4120	ui
gigimu	5988	5.26	1.0654	6087	--	teeth
kongres	5989	5.26	1.2257	5161	--	congress
gus	5990	5.26	0.9435	3601	4287	gus
zzz	5991	5.26	1.6389	--	2770	zzz
rafael	5992	5.26	1.0461	--	4241	rafael
three	5993	5.26	0.8526	--	5542	three
each	5994	5.26	0.7508	--	5826	each
kaleng	5995	5.26	0.8283	3166	--	tin
clay	5996	5.26	1.0844	2213	--	clay
bekasi	5997	5.26	1.4401	--	2413	jakarta
lgsg	5998	5.26	1.0844	--	2425	lgsg
pernahkah	5999	5.26	1.0264	1956	--	ever
pgn	6000	5.26	1.2423	--	1111	PGN
gelembung	6001	5.26	0.9649	6122	--	bubble
which	6002	5.26	0.8762	--	5535	roomates
u'll	6003	5.26	1.0844	--	4992	u'll
becket	6004	5.26	0.8992	5648	--	Becket
alvin	6005	5.26	1.0063	3603	--	Alvin
seminggu	6006	5.26	0.7508	1202	2610	one week
marcus	6007	5.24	0.8704	2721	--	marcus
russell	6008	5.24	1.0012	3021	--	russell
dr	6009	5.24	0.8466	404	211	dr
eric	6010	5.24	0.9806	2126	--	eric
corleone	6011	5.24	1.2382	3263	--	corleone
intel	6012	5.24	1.2707	4963	--	intelligence
siapakah	6013	5.24	0.9381	2227	5453	Who
brapa	6014	5.24	0.8935	--	1192	brapa
semacamnya	6015	5.24	1.0012	4361	--	such
resensi	6016	5.24	1.0606	5897	--	review
menjelang	6017	5.24	1.0606	--	2853	towards
cap	6018	5.24	1.0012	--	6024	stamp
obor	6019	5.24	0.8221	5307	--	torch
onlen	6020	5.24	1.1350	--	5570	onlen
betapa	6021	5.24	1.1528	699	2309	how
zack	6022	5.24	1.0012	4408	--	zack
slm	6023	5.24	1.4223	--	3550	slm
ketika	6024	5.24	0.7709	120	296	when
agus	6025	5.24	0.6869	--	5744	agus
phil	6026	5.24	0.9381	1679	--	phil
bakalan	6027	5.24	1.0412	--	1357	going
saudi	6028	5.24	1.2545	5766	--	saudi
semenjak	6029	5.24	0.9161	3529	4730	since
balik	6030	5.24	1.2048	992	380	reverse
box	6031	5.24	0.6869	--	5991	Boxes
collins	6032	5.24	1.0606	2453	--	collins
dinilai	6033	5.24	1.2048	--	5860	assessed
sm*sh	6034	5.24	1.8796	--	1220	sm * sh
indian	6035	5.24	0.7709	4651	--	Indian
inikah	6036	5.24	1.0012	4434	--	Is this
siapapun	6037	5.24	0.9806	705	2897	anyone
bawaannya	6038	5.24	0.9806	--	4587	default
shawn	6039	5.24	1.0012	5131	--	shawn
rick	6040	5.24	0.9161	2590	--	rick
urusan	6041	5.24	1.2545	1228	1973	affairs
ips	6042	5.24	0.8466	--	2173	ips
vincent	6043	5.24	1.0606	2797	--	vincent
frankie	6044	5.24	0.9806	2602	--	frankie
kapur	6045	5.24	0.7969	5948	--	lime
brandon	6046	5.24	1.0606	5970	--	brandon
it's	6047	5.24	0.6869	--	622	it's
memindahkannya	6048	5.24	1.3486	5814	--	move
wey	6049	5.24	1.1350	--	4249	wey
carikan	6050	5.24	1.1168	4526	--	swatch
gantian	6051	5.24	1.0797	--	5395	turns
ding	6052	5.24	0.9806	--	4767	ding
pinggang	6053	5.24	0.8704	5724	--	waist
because	6054	5.24	0.7160	--	898	Because
douglas	6055	5.24	1.2216	3054	--	douglas
mbok	6056	5.24	1.0984	--	1902	mbok
#eaaaa	6057	5.24	1.6728	--	6042	# Eaaaa
while	6058	5.24	0.8466	--	4601	while
#kamuscewek	6059	5.24	1.1704	--	467	# Kamuscewek
gwe	6060	5.24	1.2545	--	4506	Gwa
side	6061	5.24	0.6869	--	6135	side
enya	6062	5.24	1.1877	--	5565	enya
membicarakan	6063	5.24	1.3024	1283	--	discuss
plankton	6064	5.24	0.9806	5209	--	plankton
cak	6065	5.24	0.9381	--	1977	smack
gor	6066	5.24	1.0797	--	5817	gor
ava	6067	5.24	1.0606	--	472	ava
poirot	6068	5.24	1.2216	4536	--	Poirot
cari	6069	5.24	1.0412	365	465	look for
melibatkan	6070	5.24	1.3024	3326	--	involve
niih	6071	5.24	1.2545	--	3567	niih
persipura	6072	5.24	1.5592	--	6053	Roma
dee	6073	5.24	1.3933	--	2475	dee
pabrik	6074	5.24	1.3024	2326	--	factory
nanyain	6075	5.24	0.8704	--	5765	nanyain
sebotol	6076	5.24	0.8466	5581	--	bottle
apa	6077	5.24	1.0797	10	12	what
heeh	6078	5.24	1.6358	--	3977	Heeh
aji	6079	5.24	0.8466	--	5793	charm
dihitung	6080	5.24	1.0606	4798	--	be calculated
zaman	6081	5.24	0.9381	3729	4366	age
kedalam	6082	5.24	0.8466	1421	--	into
paruh	6083	5.24	1.0214	6036	--	beak
msh	6084	5.24	0.8704	--	361	msh
karo	6085	5.24	1.2867	--	1851	karo
kubilang	6086	5.24	0.9381	697	--	I said
cow	6087	5.24	0.8466	--	5720	cow
biji	6088	5.24	0.7160	6194	5277	seed
mcmurphy	6089	5.24	1.2867	6218	--	McMurphy
dianya	6090	5.24	0.7440	--	3847	dianya
don	6091	5.24	1.2867	1750	4632	don
hours	6092	5.24	0.9161	--	4707	hours
bntu	6093	5.24	1.3786	--	5264	bntu
anyway	6094	5.24	1.0606	3233	--	anyway
sik	6095	5.24	1.2382	4192	3156	sik
dobby	6096	5.24	0.9596	4786	--	dobby
strip	6097	5.24	1.1528	5651	--	stripe
kejar	6098	5.24	1.1168	2549	4602	chase
skali	6099	5.24	1.1168	--	1680	skali
#500aday	6100	5.24	0.9806	--	711	# 500aday
bwt	6101	5.24	1.1350	--	780	bwt
dibls	6102	5.24	1.1350	--	5935	dibls
lngsung	6103	5.24	1.1168	--	3913	lngsung
tgl	6104	5.24	0.8221	--	542	date
kurir	6105	5.24	0.9161	5227	--	courier
thompson	6106	5.24	0.8704	4463	--	thompson
mongol	6107	5.22	1.4609	5414	--	Mongolian
iebih	6108	5.22	1.3596	5262	--	Iebih
p	6109	5.22	0.8640	--	9	p
setahun	6110	5.22	1.0746	1474	4948	one year
kotaknya	6111	5.22	0.8401	5327	--	box
kamp	6112	5.22	1.0746	2013	--	camp
taun	6113	5.22	0.9100	--	600	epidemic
nyaaa	6114	5.22	1.2824	--	5692	nyaaa
piro	6115	5.22	1.1301	--	1676	pyro
macem	6116	5.22	0.7365	--	4569	macem
m3	6117	5.22	0.7900	--	6203	m3
bip	6118	5.22	1.2824	5009	--	beep
dan	6119	5.22	0.5455	8	17	and
as	6120	5.22	1.0359	1593	625	axle
any	6121	5.22	0.6481	--	3916	any
cody	6122	5.22	0.8640	4035	3129	cody
bab	6123	5.22	1.1119	3701	3411	chapter
dory	6124	5.22	1.2002	5210	--	dory
kondisinya	6125	5.22	1.0359	5386	--	condition
sepertinya	6126	5.22	0.8873	338	1683	seems
benjamin	6127	5.22	1.2337	4230	--	benjamin
bawain	6128	5.22	1.0934	--	3458	bawain
maw	6129	5.22	1.3893	--	6179	maw
tony	6130	5.22	1.0359	1078	--	tony
ha	6131	5.22	1.4184	766	650	ha
sam	6132	5.22	0.9322	497	3715	sam
angga	6133	5.22	1.0746	3741	5673	tine
tadi	6134	5.22	0.9538	339	168	last
yan	6135	5.22	1.0554	--	2488	yan
stanley	6136	5.22	0.9322	4626	--	stanley
should	6137	5.22	1.1119	--	2526	should
guling	6138	5.22	1.5022	--	3268	bolsters
ninja	6139	5.22	1.2824	3883	--	ninja
eaaa	6140	5.22	1.5556	--	4919	eaaa
suri	6141	5.22	1.1830	6157	--	suri
perasaannya	6142	5.22	1.2171	--	5759	feelings
segitu	6143	5.22	1.0934	--	3386	segitu
diantara	6144	5.22	0.7900	1838	3491	between
bangunkan	6145	5.22	1.2171	4948	--	wake
hold	6146	5.22	0.9957	--	4573	hold
disuatu	6147	5.22	0.8401	5133	--	disuatu
harold	6148	5.22	0.8873	5199	--	harold
dibagi	6149	5.22	1.1657	5938	--	be divided
bobby	6150	5.22	0.8154	1600	--	bobby
baku	6151	5.22	1.0934	5439	--	standard
nduk	6152	5.22	1.2171	--	5861	nduk
pke	6153	5.22	1.1301	--	708	pke
memperlakukan	6154	5.22	1.2501	2396	--	treat
lebah	6155	5.22	1.1657	1635	--	bee
mengeluarkan	6156	5.22	1.2982	1271	5841	issue
kelima	6157	5.22	0.9538	5673	--	fifth
kanna	6158	5.22	0.8154	5029	--	kanna
persib	6159	5.22	1.4886	--	1875	persib
kakinya	6160	5.22	0.8154	2080	--	legs
peleton	6161	5.22	1.1119	5799	--	platoon
pintunya	6162	5.22	0.9957	1038	--	door
bedanya	6163	5.22	1.1480	3009	2838	difference
pgen	6164	5.22	1.2337	--	3751	pgen
gotham	6165	5.22	1.0554	4411	--	gotham
just	6166	5.22	0.8640	1314	264	just
jen	6167	5.22	0.7637	5896	--	jen
lam	6168	5.22	1.1301	--	3534	lam
kedalaman	6169	5.22	1.1301	4275	--	depth
maunya	6170	5.22	1.1301	--	802	wants
vega	6171	5.22	0.9538	5324	--	vega
arep	6172	5.22	0.9957	--	4247	arep
ndah	6173	5.22	1.0934	--	4525	ndah
ªķΰ	6174	5.22	1.6449	--	4960	ª ķΰ
hamilton	6175	5.22	1.0160	5707	--	hamilton
axis	6176	5.22	1.1480	--	2879	axis
laci	6177	5.22	0.9957	4481	--	drawer
masker	6178	5.22	1.0934	6167	--	mask
com	6179	5.22	1.2171	360	--	com
berburu	6180	5.22	1.2171	1790	--	hunt
adakah	6181	5.22	0.9750	2138	4004	is there
another	6182	5.22	1.0934	--	3522	another
sekian	6183	5.22	0.9538	--	3191	umpteen
ann	6184	5.22	1.1119	4716	--	ann
lehernya	6185	5.22	1.0554	4298	--	neck
weenie	6186	5.22	1.2337	3246	--	weenie
bdan	6187	5.22	1.1301	--	5544	bdan
bli	6188	5.22	1.1830	--	2129	bli
rak	6189	5.22	0.7083	5107	2452	shelf
sprti	6190	5.22	0.7365	--	3720	sprti
blake	6191	5.22	0.9957	4632	--	blake
