Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank	translation
seinen	6048	5.30	0.5803	542	829	124	its
gerichte	6049	5.30	1.3132	--	--	4034	Courts
geblieben	6050	5.30	0.9949	--	--	1408	remained
thats	6051	5.30	0.9530	--	1202	--	thats
what's	6052	5.30	0.9949	--	1210	--	what's
deschanel	6053	5.30	1.1473	--	3655	--	deschanel
umgeben	6054	5.30	0.7354	--	--	4393	surround
so	6055	5.30	0.8631	42	17	27	so
mechanische	6056	5.30	0.8391	--	--	4974	mechanical
a4	6057	5.30	1.4743	2930	--	--	a4
einträge	6058	5.30	1.1294	823	--	--	records
liter	6059	5.30	0.8864	2757	3769	--	liters
#wordpress	6060	5.30	1.4178	--	2699	--	# Wordpress
geschichtliche	6061	5.30	1.2164	--	--	3000	historical
oha	6062	5.30	1.5419	--	2874	--	oha
things	6063	5.30	0.9313	--	816	--	things
trägt	6064	5.30	0.7626	2519	3854	1288	bears
aufgaben	6065	5.30	1.4033	1204	2989	688	tasks
äußere	6066	5.30	0.8631	--	--	2310	outside
petra	6067	5.30	0.9949	3525	--	--	petra
denselben	6068	5.30	0.8391	--	--	1250	same
beurteilen	6069	5.30	0.9742	--	--	3832	measure
fläche	6070	5.30	0.7626	2904	--	2166	area
pressemitteilung	6071	5.30	1.2330	2733	3209	--	press release
bundle	6072	5.30	1.1824	--	4585	--	bundle
zeitlich	6073	5.30	1.0738	--	--	3524	chronologically
hd	6074	5.30	1.7985	1632	944	--	hd
bogen	6075	5.30	0.9313	--	--	3994	arc
mächtigen	6076	5.30	1.2817	--	--	4061	powerful
verhandlungen	6077	5.30	1.2657	--	--	1009	negotiations
sell	6078	5.30	0.8391	--	4176	--	Company
each	6079	5.30	0.8864	--	2227	--	each
geht	6080	5.30	0.7890	222	144	220	goes
hugo	6081	5.30	1.1995	--	--	4921	hugo
durchzusetzen	6082	5.30	1.3132	--	--	4709	enforce
tagung	6083	5.30	1.0351	--	--	3421	conference
antrag	6084	5.30	1.2976	1992	--	1682	applicant
helmut	6085	5.30	1.3132	2668	4418	3399	helmut
versucht	6086	5.30	0.9091	2224	1853	841	tries
browserspiel	6087	5.30	1.5682	--	2820	--	browser game
betrag	6088	5.30	1.3590	3077	--	3153	amount
karlsruhe	6089	5.30	1.0351	1374	2054	--	karlsruhe
eigen	6090	5.30	0.8864	--	--	3240	own
aufrufen	6091	5.30	0.7354	1965	--	--	call
geprägt	6092	5.30	0.9949	--	--	2872	marked
core	6093	5.30	1.1294	2711	4807	--	core
unternehmens	6094	5.30	1.0351	2797	--	2520	company
einiger	6095	5.30	0.9313	4528	--	1564	some
todos	6096	5.30	1.4463	--	3183	--	todos
#thermometer	6097	5.30	1.4178	--	2271	--	# Thermometer
forums	6098	5.28	0.8091	3045	--	--	forum
preis	6099	5.28	1.2461	141	947	1182	price
daselbst	6100	5.28	1.3099	--	--	4243	there
omg	6101	5.28	1.5784	--	282	--	omg
ueber	6102	5.28	0.8091	--	4703	2191	about
avec	6103	5.28	1.0110	--	--	3373	avec
litauen	6104	5.28	1.3708	4920	--	--	lithuania
anleitungen	6105	5.28	1.1436	4765	--	--	Instructions
age	6106	5.28	1.2461	3058	2518	--	age
Öl	6107	5.28	1.0887	3196	4812	--	Oil
finanzierung	6108	5.28	1.2943	1921	5041	4251	financing
gesandten	6109	5.28	0.7835	--	--	3904	sent
dhl	6110	5.28	1.2296	3612	--	--	dhl
teils	6111	5.28	0.8581	--	--	1259	partly
bundestag	6112	5.28	1.2461	--	4970	4155	Bundestag
drauf	6113	5.28	0.9906	2449	752	--	it
badge	6114	5.28	1.0887	--	4011	--	badge
analyse	6115	5.28	1.2623	1812	--	621	analysis
drüber	6116	5.28	0.7296	--	3080	--	over it
darum	6117	5.28	0.7835	2413	2726	495	about
umfasst	6118	5.28	0.7010	2980	--	--	includes
insoweit	6119	5.28	0.7835	--	--	3461	in this respect
stellt	6120	5.28	0.7835	760	1289	377	provides
rum	6121	5.28	1.2461	--	1298	--	rum
krass	6122	5.28	1.4434	--	2134	--	crass
lich	6123	5.28	1.2784	3714	--	--	Lich
hall	6124	5.28	0.8816	3883	--	--	hall
benutzername	6125	5.28	0.8340	892	--	--	User
chef	6126	5.28	1.3708	4272	2168	3280	chef
stehenden	6127	5.28	1.1613	--	--	1717	standing
setzte	6128	5.28	0.7296	--	--	1352	continued
meter	6129	5.28	0.8091	2346	3994	3620	meter
monate	6130	5.28	1.1256	766	1556	1656	months
vier	6131	5.28	0.7835	806	1327	437	four
dementsprechend	6132	5.28	0.8581	--	--	3666	accordingly
arbeiter	6133	5.28	1.0698	--	--	604	employees
decken	6134	5.28	0.9906	--	--	4006	cover
sagte	6135	5.28	0.4965	1469	2470	678	said
nimmt	6136	5.28	0.9267	1483	1339	625	takes
mine	6137	5.28	0.9044	--	1793	--	mine
wrote	6138	5.28	1.0309	--	3479	--	wrote
html	6139	5.28	1.1787	1541	--	--	html
bestimmter	6140	5.28	0.7835	--	--	1846	of certain
dürfte	6141	5.28	0.9697	3296	4754	935	might
seat	6142	5.28	0.8816	4262	--	--	seat
lagen	6143	5.28	0.6074	--	--	2092	were
flasche	6144	5.28	1.5124	--	3543	--	bottle
jenem	6145	5.28	0.9044	--	--	1797	that
october	6146	5.28	1.1787	3414	--	--	october
wiederholung	6147	5.28	0.9906	--	--	4001	repetition
tweets	6148	5.28	1.4291	--	353	--	tweets
aufweisen	6149	5.28	0.8091	--	--	3527	show
weber	6150	5.28	1.0698	3466	--	2051	weaver
schwerpunkte	6151	5.28	1.0887	4780	--	--	priorities
gelegenen	6152	5.28	0.7010	--	--	4112	located
management	6153	5.28	1.4148	771	2451	2093	Management
daraus	6154	5.28	0.9267	2570	--	528	from
solange	6155	5.28	0.8581	3120	2331	1546	as long as
einzelnen	6156	5.28	0.7570	971	--	194	individual
zuvor	6157	5.28	0.8816	2623	--	1483	before
jeden	6158	5.28	0.8581	680	395	594	each
benutzer-profile	6159	5.28	1.3099	1924	--	--	user profiles
volk	6160	5.28	1.1256	4901	4565	522	national
datenbanken	6161	5.28	1.4574	3820	--	--	databases
return	6162	5.28	0.9906	--	4677	--	return
montage	6163	5.28	1.0309	3809	--	--	assembly
tschechoslowakei	6164	5.28	1.4714	--	--	4989	czechoslovakia
formuliert	6165	5.28	1.0506	--	--	2401	formulated
inn	6166	5.28	0.9697	4304	--	--	inn
grundsätzliche	6167	5.28	0.8816	--	--	4271	fundamental
geb	6168	5.28	1.2784	3245	2988	3053	give
dieselben	6169	5.28	0.5360	--	--	980	the same
woke	6170	5.28	0.9044	--	5049	--	woke
aufgestellt	6171	5.28	0.9267	--	--	2747	set
kinda	6172	5.28	1.4148	--	2622	--	kinda
notice	6173	5.28	0.7835	--	1523	--	notice
stunden	6174	5.28	0.8340	489	530	1036	hours
came	6175	5.28	0.7010	--	2406	--	Came
ten	6176	5.28	1.1256	1346	4483	3255	th
sozialpolitik	6177	5.28	1.4852	--	--	4430	social policy
sana	6178	5.28	1.0887	--	1673	--	sana
winter	6179	5.28	1.5913	1556	750	2281	wintertime
bemüht	6180	5.28	1.4003	--	--	2541	effort
meinst	6181	5.28	0.9044	--	1694	--	mean
erfolgte	6182	5.28	0.8340	4879	--	1806	was
kaisers	6183	5.28	1.1256	--	--	2635	emperor
vorliegt	6184	5.28	1.2129	--	--	3570	present
verschiedenes	6185	5.28	0.9485	5111	--	--	different
dossiers	6186	5.28	0.8581	4320	--	--	dossiers
brauchen	6187	5.28	1.2784	1715	1486	2256	require
kam	6188	5.28	0.7296	1066	1172	321	came
kreisen	6189	5.28	1.0309	--	--	2359	circle
got	6190	5.28	0.7010	--	283	--	got
gelegt	6191	5.28	0.9906	3933	--	1817	down
allgemeinen	6192	5.28	0.7570	1576	--	257	general
volke	6193	5.28	1.0309	--	--	2696	volke
relativ	6194	5.28	0.9485	2144	--	944	relatively
jul	6195	5.28	1.1256	1570	--	--	jul
anhand	6196	5.28	0.7835	2265	--	2230	based
bezüglich	6197	5.28	0.8816	3265	--	1336	concerning
externer	6198	5.28	1.0698	1716	--	--	external
soeben	6199	5.28	0.8581	1883	809	4764	just
hierfür	6200	5.28	0.7010	3811	--	2366	this
andererseits	6201	5.28	0.9697	3715	--	626	on the other hand
bedarf	6202	5.28	0.9485	1761	--	948	required
einziges	6203	5.28	1.0506	--	--	4493	single
jedesmal	6204	5.28	0.9044	--	--	5030	each
we're	6205	5.28	1.2129	--	1373	--	we're
vorliegenden	6206	5.28	0.7296	4446	--	1469	present
nachfolgenden	6207	5.28	0.6402	--	--	4829	subsequent
wesens	6208	5.28	0.9906	--	--	2654	Being
wohin	6209	5.28	0.7296	--	3620	3665	where
gesamtpreis	6210	5.28	1.0887	2605	--	--	total price
trieb	6211	5.28	1.2784	--	--	3481	operation
rubrik	6212	5.28	0.7835	2022	--	--	rubric
legt	6213	5.28	0.7570	3422	2489	1862	sets
[hd]	6214	5.28	1.2623	--	4226	--	[Hd]
heilbronn	6215	5.28	1.0698	5119	--	--	halibut
dass	6216	5.28	0.8091	56	105	61	that
gründe	6217	5.28	1.1073	3450	4606	1240	rationale
außen	6218	5.28	0.9485	3305	--	1343	outside
akku	6219	5.28	1.2623	2131	2339	--	Battery
liegenden	6220	5.28	0.6713	--	--	2319	lying
bleib	6221	5.28	0.8816	--	3486	--	permanent
#follow	6222	5.28	1.3407	--	1341	--	# Follow
nennt	6223	5.28	0.6402	4519	2313	1282	calls
inhalts	6224	5.28	1.1613	--	--	4897	glues
gesuche	6225	5.28	1.1256	4432	--	--	looking for
take	6226	5.28	0.9044	--	573	--	take
selben	6227	5.28	0.8816	4685	--	3180	same
darstellt	6228	5.28	0.7835	--	--	1431	represents
oldenburg	6229	5.28	1.3708	2313	3617	--	oldenburg
rechte	6230	5.28	1.6542	421	4294	568	right
textes	6231	5.26	0.8283	--	--	3825	textes
om	6232	5.26	1.1747	--	4524	--	om
ordner	6233	5.26	0.9649	3539	--	--	folder
motoren	6234	5.26	1.3969	5137	--	--	motors
durban	6235	5.26	1.2257	--	4209	--	durban
perry	6236	5.26	1.3063	--	3376	--	perry
gets	6237	5.26	0.9435	--	1644	--	gets
beispielsweise	6238	5.26	0.9858	1335	--	987	for example
natal	6239	5.26	1.4115	--	4355	--	natal
carl	6240	5.26	1.4820	3808	--	2115	carl
absoluten	6241	5.26	1.2090	--	--	1658	absolute
allmählich	6242	5.26	1.0654	--	--	1586	gradually
nämlich	6243	5.26	0.7508	1651	2399	279	namely
amateur	6244	5.26	1.1031	--	1531	--	amateur
registrierte	6245	5.26	1.0063	3668	--	--	registered
part	6246	5.26	0.6943	3092	743	3884	part
sparkasse	6247	5.26	1.3219	3908	--	--	sb
dort	6248	5.26	0.5997	366	1077	224	there
wer	6249	5.26	0.8033	233	160	374	who
oftmals	6250	5.26	1.0063	--	--	4671	often
verhaltens	6251	5.26	1.0654	--	--	3375	behavior
und	6252	5.26	0.5997	1	3	3	and
chris	6253	5.26	1.2090	3672	1640	--	chris
bayerischen	6254	5.26	1.2906	4914	--	3897	Bavarian
schwerpunkt	6255	5.26	0.8526	2740	--	4093	center of gravity
betreffend	6256	5.26	1.0461	--	--	3018	concerning
bei	6257	5.26	0.6328	18	36	33	with
abo	6258	5.26	1.2423	902	--	--	abo
banner	6259	5.26	1.1920	2458	--	--	banner
stieg	6260	5.26	0.8526	--	--	3548	increased
java	6261	5.26	1.2586	2355	--	--	java
frag	6262	5.26	0.8283	--	1962	--	question
anders	6263	5.26	0.8283	1096	915	443	otherwise
juden	6264	5.26	1.0844	--	--	898	jews
geistliche	6265	5.26	1.5754	--	--	4755	spiritual
anzuwenden	6266	5.26	0.8762	--	--	4658	apply
materials	6267	5.26	1.3524	--	--	4120	materials
index	6268	5.26	0.9216	535	--	4538	index
äußert	6269	5.26	0.7231	--	--	4543	expresses
blogger	6270	5.26	1.3063	--	4635	--	blogger
nationale	6271	5.26	1.0654	4844	--	1437	national
trotzdem	6272	5.26	1.0461	1358	728	1266	nevertheless
sekunden	6273	5.26	0.9435	2084	3040	--	seconds
senioren	6274	5.26	1.1395	3234	--	--	Elderly
zeitlichen	6275	5.26	0.6943	--	--	3879	temporal
berechnung	6276	5.26	1.3219	3533	--	2617	computation
bearbeiten	6277	5.26	0.9649	374	--	--	work on
let	6278	5.26	0.7775	--	641	--	let
hach	6279	5.26	1.2423	--	1771	--	hach
widgets	6280	5.26	1.3822	5093	--	--	widgets
sat	6281	5.26	0.6642	3553	--	--	sat
same	6282	5.26	0.7508	--	712	--	same
glaubte	6283	5.26	1.2257	--	--	2065	believed
beni	6284	5.26	1.2090	--	2043	--	beni
grafen	6285	5.26	0.9435	--	--	2602	graphers
guckt	6286	5.26	0.9858	--	3460	--	looks
jede	6287	5.26	0.7231	809	1297	322	each
benutzen	6288	5.26	0.8762	1789	3973	3542	use
typischen	6289	5.26	0.9216	--	--	4575	typical
dicht	6290	5.26	1.1031	--	--	3361	close
arbeiterbewegung	6291	5.26	1.5884	--	--	3291	labor movement
na	6292	5.26	1.1395	1017	229	3033	na
seines	6293	5.26	1.0264	2023	--	259	its
öffentliche	6294	5.26	0.8283	2872	--	1315	public
seine	6295	5.26	0.6642	248	461	69	its
abhandlungen	6296	5.26	1.1031	--	--	4515	memoirs
wetten	6297	5.26	1.0654	4857	2349	--	Bet
explizit	6298	5.26	1.0461	--	--	4677	explicitly
jeweils	6299	5.26	0.8283	884	--	878	each
ernsthaft	6300	5.26	1.3822	--	3527	--	seriously
goes	6301	5.26	0.7231	--	1682	--	Goes
namentlich	6302	5.26	0.9858	--	--	834	especially
meldungen	6303	5.26	0.9435	1535	--	--	messages
indessen	6304	5.26	0.9858	--	--	1647	however
georg	6305	5.26	0.9858	1948	--	1397	georg
correlation	6306	5.26	1.0461	--	3102	--	correlation
luftdruck	6307	5.26	0.9858	--	1561	--	air pressure
tim	6308	5.26	1.2257	4638	2466	--	tim
#supertalent	6309	5.26	2.0184	--	4744	--	# Supertalent
besprechung	6310	5.26	0.9435	--	--	3104	meeting
lauten	6311	5.26	0.7508	--	--	5086	read
ein	6312	5.26	0.7775	17	21	23	one
#wind	6313	5.26	1.2747	--	3236	--	# Wind
prüfen	6314	5.26	1.1395	2594	--	2909	check
immernoch	6315	5.26	1.2423	--	2792	--	still
vhs	6316	5.26	1.1920	4148	--	--	vhs
mediawiki	6317	5.26	1.4401	1223	--	--	mediawiki
solche	6318	5.26	0.6943	1041	2101	178	such
cd-rom	6319	5.26	0.9435	3670	--	--	cd-rom
wirst	6320	5.26	0.8526	4189	1549	--	will
sachen	6321	5.26	1.1214	1480	1093	2333	things
handelns	6322	5.26	1.1572	--	--	2583	action
nimm	6323	5.26	0.9435	--	3105	--	take
zuge	6324	5.26	0.8526	--	--	2950	added
geschah	6325	5.26	0.8762	--	--	2393	happened
anyway	6326	5.26	1.1747	--	3797	--	anyway
austin	6327	5.26	1.1747	--	4403	--	austin
becker	6328	5.26	1.0844	3535	--	--	becker
wechseln	6329	5.26	0.8992	829	1314	--	switch
battery	6330	5.26	0.8762	--	3590	--	battery
darin	6331	5.26	0.6328	1807	4468	275	in
run	6332	5.26	0.8992	3619	1731	--	run
zusammengestellt	6333	5.26	1.1031	4716	--	--	compiled
ergab	6334	5.26	0.5646	3650	--	2452	revealed
artikelbeschreibung	6335	5.26	1.1214	4664	--	--	product description
javascript	6336	5.26	1.2586	1128	--	--	javascript
träger	6337	5.26	0.7231	4201	--	2120	carrier
#onair	6338	5.26	1.6880	--	4796	--	# Onair
eingereicht	6339	5.26	1.0844	2843	--	--	submitted
übernommen	6340	5.26	1.3674	3106	--	2288	taken
lan	6341	5.26	0.9858	3795	2947	--	lan
vom	6342	5.26	0.5646	77	179	64	from
once	6343	5.26	0.8033	--	1490	--	once
streben	6344	5.26	1.6264	--	--	1971	strive
brown	6345	5.26	1.0461	--	2930	--	brown
logitech	6346	5.24	0.9161	4753	--	--	logitech
dargelegt	6347	5.24	0.8935	--	--	5087	explained
chemie	6348	5.24	1.1350	1880	4647	3740	chemistry
anzunehmen	6349	5.24	0.8221	--	--	1984	to accept
gegenstand	6350	5.24	1.1168	4663	--	684	object
he's	6351	5.24	0.9161	--	988	--	he's
anlage	6352	5.24	1.0412	1492	--	1492	plant
achso	6353	5.24	1.1168	--	1413	--	achso
derzeit	6354	5.24	0.6565	1123	2472	4834	at the moment
m/w	6355	5.24	0.8704	--	311	--	m / f
heran	6356	5.24	0.6565	--	--	4589	approach
angegebenen	6357	5.24	0.9161	3015	--	4084	specified
rang	6358	5.24	0.8466	1687	--	3713	ranking
ausdrücklich	6359	5.24	1.1528	1939	--	1280	expressly
#followerpower	6360	5.24	1.3637	--	2787	--	# Followerpower
dahin	6361	5.24	0.7440	4766	3639	901	then
schlüsse	6362	5.24	0.7709	--	--	4495	connections
zweck	6363	5.24	1.1528	2340	--	733	purpose
at	6364	5.24	0.7440	477	90	1194	at
solches	6365	5.24	0.5911	--	--	1074	Such
adobe	6366	5.24	1.0214	1935	--	--	adobe
holen	6367	5.24	0.6247	3945	1747	--	Get
stufe	6368	5.24	0.9596	2738	--	1690	phase
geladen	6369	5.24	1.2382	3272	--	--	Loading
until	6370	5.24	0.8704	--	1357	--	until
hierüber	6371	5.24	0.5911	--	--	4297	about here
delegation	6372	5.24	1.0606	--	--	5022	Delegation
meinte	6373	5.24	0.6247	4630	1929	2687	said
*o*	6374	5.24	1.3637	--	4811	--	* O *
abteilungen	6375	5.24	0.9806	--	--	5054	departments
weitaus	6376	5.24	0.7160	--	--	4435	far
gta	6377	5.24	1.4078	--	4722	--	gta
dauer	6378	5.24	1.0412	1460	--	1217	time
ryan	6379	5.24	0.8466	--	3953	--	ryan
solch	6380	5.24	0.7440	--	--	3652	such
jedenfalls	6381	5.24	0.7969	2981	3882	916	at least
untertitel	6382	5.24	0.7160	2813	--	--	caption
yahoo	6383	5.24	1.4223	378	--	--	yahoo
erfaßt	6384	5.24	0.8466	--	--	2672	detected
verläuft	6385	5.24	0.7969	--	--	4991	runs
äußerst	6386	5.24	0.8935	4793	--	2369	extremely
anmerkungen	6387	5.24	1.1528	5117	--	3431	notes
hals	6388	5.24	1.2867	--	4944	--	neck
sachsen-anhalt	6389	5.24	1.3637	2166	--	--	saxon
dieser	6390	5.24	0.5175	78	449	53	this
taten	6391	5.24	1.2216	--	--	3574	did
eher	6392	5.24	0.7969	958	694	552	more
horny	6393	5.24	2.0855	--	3027	--	horny
betriebssysteme	6394	5.24	0.9161	3824	--	--	operating systems
hinterlegt	6395	5.24	0.8935	4756	--	--	deposited
led	6396	5.24	0.9161	2905	2694	--	led
pennen	6397	5.24	1.6850	--	3766	--	kip
externe	6398	5.24	1.1877	2409	--	--	external
users	6399	5.24	0.9381	5002	2878	--	users
when	6400	5.24	0.7709	4559	154	4303	When
zwischen	6401	5.24	0.8935	211	487	81	between
verkauft	6402	5.24	1.0606	2607	2073	4504	sold
rahmen	6403	5.24	0.7969	605	3861	473	framework
suchte	6404	5.24	1.0214	--	--	1875	sought
cameron	6405	5.24	1.4365	--	4711	--	cameron
bewertung	6406	5.24	1.3786	258	1174	2298	assessment
enough	6407	5.24	1.2048	--	1546	--	enough
türkischen	6408	5.24	1.3024	--	--	4850	Turkish
bought	6409	5.24	1.2867	--	2032	--	bought
kilometer	6410	5.24	1.1168	4508	--	--	kilometers
hierdurch	6411	5.24	0.6565	--	--	3674	hereby
breslau	6412	5.24	1.2382	--	--	4683	wroclaw
lässt	6413	5.24	0.6869	850	765	730	can
betrieben	6414	5.24	0.7969	3756	--	1799	operated
dans	6415	5.24	1.0797	--	--	1078	dans
dadurch	6416	5.24	0.5911	904	--	225	thereby
dawn	6417	5.24	1.1877	--	4743	--	dawn
anliegen	6418	5.24	1.1350	--	--	3990	applied
lange	6419	5.24	1.0214	659	522	329	long
benutzers	6420	5.24	1.0606	2181	--	--	user
gabriel	6421	5.24	1.0984	--	3887	--	gabriel
ursache	6422	5.24	1.2216	5025	--	1035	cause
vergangenheit	6423	5.24	1.1350	3520	4422	1092	history
bradley	6424	5.24	0.9381	--	4361	--	bradley
hintergrund	6425	5.24	1.1877	2146	4268	1413	background
könnte	6426	5.24	0.8466	656	468	269	could
quasi	6427	5.24	0.8935	--	4371	4610	quasi
wäre	6428	5.24	0.8935	522	279	174	would
anyone	6429	5.24	1.1168	--	1345	--	anyone
möglicherweise	6430	5.24	0.9381	3373	--	2270	possibly
welcher	6431	5.24	0.7969	1522	1788	271	which
kabel	6432	5.24	0.8704	1252	3055	--	cable
währung	6433	5.24	1.0012	4718	--	--	currency
wake	6434	5.24	1.0797	--	2499	--	wake
hast	6435	5.24	1.0984	447	169	2449	have
diesel	6436	5.24	1.1168	3558	3205	--	diesel
sit	6437	5.24	1.0012	--	3730	--	sit
verteidigung	6438	5.24	1.5194	--	--	2557	defense
einzige	6439	5.24	0.8704	2283	1557	911	only
handelte	6440	5.24	0.6565	--	--	2568	acted
#frankfurt	6441	5.24	1.4647	--	3631	--	# Frankfurt
mejor	6442	5.24	1.1877	--	4369	--	mejor
absicht	6443	5.24	1.0012	--	--	1132	purpose
datenbank	6444	5.24	1.2216	878	--	--	database
ist	6445	5.24	0.6869	12	10	10	is
würden	6446	5.24	0.6565	1495	1714	422	would
wodurch	6447	5.24	0.8935	--	--	1531	whereby
bit	6448	5.24	0.8466	3899	1249	--	bit
pm	6449	5.24	0.9596	626	2307	--	pm
aktien	6450	5.24	1.5194	1691	4201	4835	shares
diesen	6451	5.24	0.7709	113	748	114	this
bedürfnis	6452	5.24	1.2216	--	--	2534	need-
legen	6453	5.24	0.5555	1117	2969	1869	place
plz	6454	5.24	1.0412	484	1866	--	plz
vorarlberg	6455	5.24	1.2867	4041	--	--	Vorarlberg
taylor	6456	5.24	1.2216	--	2126	--	taylor
eingehen	6457	5.24	1.0797	--	--	2986	be received
vorwiegend	6458	5.24	0.9381	--	--	2334	mainly
weichen	6459	5.24	1.1168	--	--	4163	give way
er	6460	5.24	0.7160	70	112	25	he
are	6461	5.24	0.6869	784	74	1105	are
hierbei	6462	5.24	0.8221	2567	--	1244	in this connection
mieten	6463	5.24	1.0797	1408	4643	--	rent
systeme	6464	5.24	0.9806	1845	--	1643	systems
deshalb	6465	5.24	0.8221	787	2111	263	therefore
sent	6466	5.24	0.9381	--	3789	--	sent
bedienen	6467	5.24	1.1528	--	--	4567	use
postleitzahl	6468	5.24	1.2216	2061	--	--	code
beruflichen	6469	5.24	0.7969	4860	--	5091	professional
quote	6470	5.24	1.0606	2562	--	--	quote
materielle	6471	5.24	1.1528	--	--	3236	material
investor	6472	5.24	1.4507	3307	--	--	investor
infolge	6473	5.24	0.8221	--	--	1085	as a result
erforderlichen	6474	5.24	1.1350	4715	--	2907	required
stande	6475	5.24	1.0797	--	--	2155	unable
intervention	6476	5.24	1.2707	--	--	5145	intervention
general	6477	5.24	1.1877	2746	4770	992	general
umfange	6478	5.24	0.8221	--	--	4276	enfold
durchzuführen	6479	5.24	0.7969	--	--	4091	perform
latest	6480	5.24	1.0984	--	3442	--	latest
lt	6481	5.24	0.8221	3762	--	--	lt
daten	6482	5.24	0.9596	273	2485	1121	data
beträgt	6483	5.22	0.8873	1736	--	1982	is
ran	6484	5.22	0.8873	--	3666	--	ran
gesuchte	6485	5.22	1.1119	4621	--	--	looking
wem	6486	5.22	0.5817	--	2233	--	whom
offizielle	6487	5.22	1.2982	1797	--	--	official
durchweg	6488	5.22	0.8154	--	--	4775	consistently
volks	6489	5.22	1.4039	--	--	4922	volks
wirds	6490	5.22	0.6158	--	3165	--	wirds
dos	6491	5.22	0.8873	--	2141	--	dos
angedeutet	6492	5.22	0.9750	--	--	3667	indicated
topic	6493	5.22	0.7365	3022	--	--	topic
versicherung	6494	5.22	1.1301	1803	--	4173	insurance
eintrag	6495	5.22	1.1301	397	4601	--	entry
provinzen	6496	5.22	0.9750	--	--	2931	provinces
gave	6497	5.22	0.8873	--	2092	--	gave
roten	6498	5.22	0.8154	4042	3756	2960	red
führung	6499	5.22	1.2664	2619	--	1127	leadership
vorliegende	6500	5.22	0.9100	--	--	3197	This
faq	6501	5.22	1.3138	430	--	--	faq
schonmal	6502	5.22	1.0554	--	2380	--	ever
passieren	6503	5.22	1.1119	--	4045	--	happen
welchen	6504	5.22	0.8154	2292	2328	564	what
angelegt	6505	5.22	1.0160	--	--	2736	created
lautet	6506	5.22	0.6158	4252	4491	2375	is
würdest	6507	5.22	0.7083	--	3138	--	would
obigen	6508	5.22	0.8873	--	--	4559	above
ersatzteile	6509	5.22	1.1830	3492	--	--	spare parts
giebt	6510	5.22	1.0554	--	--	1686	gives
voraussetzung	6511	5.22	0.9957	3616	--	974	condition
steuerung	6512	5.22	1.0934	3946	--	--	management
bekenntnis	6513	5.22	1.1301	--	--	4678	confessional
consultant	6514	5.22	1.0934	--	4790	--	consultant
polen	6515	5.22	1.4748	1369	4469	1021	poland
xx	6516	5.22	1.1480	--	579	--	xx
man	6517	5.22	1.0746	63	51	41	to
nissan	6518	5.22	1.2171	4325	--	--	nissan
zum	6519	5.22	0.5067	28	67	51	to
günther	6520	5.22	1.4039	4665	--	--	Günther
2x	6521	5.22	1.1301	2510	2922	--	2x
kontaktanzeigen	6522	5.22	1.3596	5026	--	--	View contact
sam	6523	5.22	1.2337	--	3767	--	sam
vermietung	6524	5.22	0.9322	3552	--	--	rent
bürgermeister	6525	5.22	1.2664	3257	--	4638	mayor
folglich	6526	5.22	0.6158	--	--	2499	therefore
günter	6527	5.22	1.1657	3806	--	--	Günter
diskussionen	6528	5.22	1.2002	1072	--	4143	discussions
bahnen	6529	5.22	0.8873	--	--	3852	tracks
eigentlichen	6530	5.22	0.9322	--	--	1316	actual
hiermit	6531	5.22	0.8640	3412	--	3646	hereby
produktinformationen	6532	5.22	1.2982	4419	--	--	product information
nannte	6533	5.22	0.8401	--	--	3155	called
schliesslich	6534	5.22	1.0160	--	--	3723	finally
hielt	6535	5.22	0.7900	--	--	1010	held
happened	6536	5.22	0.9957	--	3019	--	Happened
twitter	6537	5.22	1.6817	--	140	--	twitter
umfaßt	6538	5.22	0.9538	--	--	3043	includes
half	6539	5.22	0.9957	--	1972	--	helped
