Word	Havg	StDev	FreqListRank	TwitterRank	translation
개드립	9224	4.02	1.5971	--	5682	One drip
으어어어얽	9225	4.02	1.3476	3805	--	Uh eueo Pocky
논란	9226	4.02	0.8449	--	1769	Controversy
지적장애	9227	4.02	1.4776	--	5180	Intellectual disabilities
당하고	9228	4.00	1.2122	--	4944	Being
이명박의	9229	4.00	1.7613	--	5230	Lee's
아니오	9230	4.00	1.0690	290	--	No
난리	9231	4.00	1.1429	--	4408	Uproar
추워	9232	4.00	1.3093	2880	1093	Cold
울지	9233	4.00	1.2289	2332	--	Cry
조중동이	9234	4.00	1.4142	--	5397	Cho - Joong - Dong is
까불래	9235	4.00	1.3401	2375	--	Dido below
없어가지곤	9236	4.00	0.9258	4023	--	Is not received and
없잖아	9237	4.00	1.0880	720	3243	Beats
폐지	9238	4.00	1.0102	--	5185	Abolition
피를	9239	4.00	1.5119	3482	5153	Blood
사태	9240	4.00	1.2778	--	4588	Situation
눈물을	9241	4.00	1.4569	3293	2317	Tears
곤란한	9242	4.00	1.1429	2597	--	Difficult
고발	9243	4.00	1.2122	--	1832	Prosecution
어려운	9244	4.00	1.0498	--	1076	Difficult
검찰이	9245	4.00	1.0880	--	2394	Prosecutors
떨고	9246	4.00	0.8571	2748	--	Shaking
겁쟁이	9247	4.00	1.1066	1972	--	Coward
칼을	9248	4.00	1.5649	3390	--	Knife
아웃	9249	4.00	1.4428	1322	--	Out
으아아	9250	3.98	1.3775	--	3530	Aah
헝헝	9251	3.98	1.1156	--	6158	Heongheong
심하게	9252	3.98	1.0593	3306	2859	Severely
투쟁	9253	3.98	1.1337	--	5473	Fight
이명박이	9254	3.98	1.8349	--	2087	Lee is
쳇	9255	3.98	1.1337	--	1994	Chet
거지	9256	3.98	1.2036	255	1661	Beggar
병이	9257	3.98	1.1156	1130	--	Disease
잠겼어요	9258	3.98	0.7140	2379	--	Locked.
않습니다	9259	3.98	0.9792	31	619	Not
잔소리는	9260	3.98	0.9792	4888	--	Nagging
못했어	9261	3.98	1.2534	2352	--	I did not
멘붕	9262	3.98	1.3775	--	5931	Menbung
고민	9263	3.98	1.0593	--	2423	Worry
핥지그래	9264	3.98	1.5050	4118	--	So lick
늦었어요	9265	3.98	1.0784	1334	--	Late
수포로	9266	3.98	1.3775	2263	--	Naught
추운날	9267	3.98	1.3169	--	5622	Cold day
매설해뒀소	9268	3.98	1.0784	5029	--	I buried dwotso
장님	9269	3.98	1.4068	2246	--	Blind
잘못이	9270	3.98	0.9792	3461	--	Fault
어림없어	9271	3.98	1.1692	5274	--	Not this time
빚진	9272	3.98	1.2534	1809	--	Owed
조용히하라	9273	3.98	1.0971	1347	--	Quiet.
신음	9274	3.96	1.2447	689	--	Moaning
칼로	9275	3.96	1.3395	4228	--	Carlo
안좋은데	9276	3.96	1.0490	3904	--	Not good
시러	9277	3.96	1.1241	--	3678	Cirrus
안돼	9278	3.96	1.1599	110	541	No
못해서	9279	3.96	0.9249	--	2138	Did not
매몰차게	9280	3.96	1.1599	4744	--	Buried chilled
생중계카지노	9281	3.96	1.6157	--	5731	Live casino
싸우면	9282	3.96	0.9026	--	5489	Fights
구라	9283	3.96	1.1945	4131	--	Grid
놈	9284	3.96	1.2930	--	2509	He
연평도	9285	3.96	1.4978	--	6246	Yeonpyeong
노숙자가	9286	3.96	1.1241	4360	--	Homeless
가차없이	9287	3.96	1.2447	4647	--	Relentlessly
실시간바카라	9288	3.96	1.6283	--	4770	Real-time baccarat
못했습니다만	9289	3.96	1.0093	3995	--	But did not
심해요	9290	3.96	1.0093	4664	--	Abusive
에효	9291	3.96	1.0490	--	4822	Ehyo
떨어져	9292	3.96	1.0490	341	4504	Away
바보천치라도	9293	3.96	1.3696	4536	--	Even stupid idiot
살려줘	9294	3.96	1.4136	1517	--	Help!
화를	9295	3.96	1.4280	3531	5050	Angry
다가오지마	9296	3.96	1.1421	4976	--	Do not come any closer
안된다고	9297	3.96	1.3087	2142	3527	Nuggets
꼼수	9298	3.96	1.3991	--	1888	Tips and tricks
이상해	9299	3.96	0.9026	3448	2561	Strange
펑펑	9300	3.96	1.5513	--	3401	Pom
버리곤	9301	3.96	1.1773	3749	--	Just shut them
어려워	9302	3.94	1.1323	--	3042	Difficult
이명박	9303	3.94	1.9734	--	254	Lee
거짓말을	9304	3.94	1.4201	--	3602	Lie
억지로	9305	3.94	1.2022	--	3621	Forcibly
외로워	9306	3.94	1.4201	3226	--	Lonely
정치인	9307	3.94	1.5039	--	3501	Politicians
고장난	9308	3.94	1.0382	4832	--	Failed
어이가	9309	3.94	1.0382	--	3757	Outrageous
으앙	9310	3.94	1.4486	--	1091	Wailing
괴물이	9311	3.94	1.3614	2834	--	Monster
몰랐어	9312	3.94	0.9982	2810	--	I did not know
까지말고	9313	3.94	1.1851	--	5929	Not to
실수	9314	3.94	0.9564	1835	--	Slip
의심	9315	3.94	1.2843	3195	--	Doubt
걸레가	9316	3.94	0.8668	3510	--	Mop
음낭에	9317	3.94	1.4057	4449	--	Scrotum
제압해	9318	3.94	1.4201	5225	--	To subdue
문제가있다	9319	3.92	1.2428	3172	--	Problems
쌍판에	9320	3.92	1.5365	4211	--	Ssangpan on
나쁘지	9321	3.92	1.2262	--	5280	Not bad
어쩌라고	9322	3.92	1.1036	--	4875	About me
춥다	9323	3.92	1.3068	--	1088	Be cold
너저분하거나	9324	3.92	1.1753	4387	--	Or neojeobun
힘겨우니까	9325	3.92	1.0069	4655	--	Just because the power
상처로	9326	3.92	1.0660	4233	--	Injury
여편네들과	9327	3.92	1.2095	5239	--	Dame and
피곤해서	9328	3.92	1.4405	--	4332	Tired
춥고	9329	3.92	1.1220	--	2934	Cold
귀찮다	9330	3.92	1.3974	--	5439	Annoying
못했다	9331	3.92	1.0850	--	5398	Did
비리	9332	3.92	1.3974	--	2306	Corruption
도가니	9333	3.92	1.3223	--	2608	Crucible
버린	9334	3.92	1.1578	--	3330	Away
총이	9335	3.92	1.6268	1806	--	Guns
돌겠네	9336	3.92	1.3827	1948	--	Well, this is crazy.
도망치는	9337	3.92	1.2262	4848	--	Outlaws
아쉽다	9338	3.92	1.1578	--	4131	Inconvenient
졸라	9339	3.92	1.2095	--	1220	Zola
보장없어요	9340	3.92	1.1400	4806	--	Not guaranteed
괴물이지만	9341	3.92	1.0069	5074	--	Although monster
흑	9342	3.92	1.1400	--	995	Black
MB	9343	3.92	1.7594	--	565	MB
봉쇄됐어	9344	3.92	1.2262	5257	--	Sealed.
No	9345	3.90	1.2330	--	2772	No
총알이	9346	3.90	1.2495	2999	--	Bullet
혐의로	9347	3.90	1.3132	--	2690	Charged with
북한은	9348	3.90	1.4743	--	3324	North Korea
굶으면	9349	3.90	1.0738	5138	--	Gumeumyeon
잘못하기라도	9350	3.90	1.1473	4424	--	To any fault
도망	9351	3.90	1.4743	1376	--	Escape
잃을	9352	3.90	0.9949	3455	--	Lose
BBK	9353	3.90	1.8098	--	286	BBK
놈들이	9354	3.90	1.1995	1588	5306	They are
멍청히	9355	3.90	1.2495	5347	--	Idiots
안타까운	9356	3.90	1.2976	--	4848	Sad
한나라당과	9357	3.90	1.6194	--	2595	GNP and
다치기	9358	3.90	1.0926	4476	--	Hurt
죄가	9359	3.90	1.4178	--	4920	Sin
의혹이	9360	3.90	1.1112	--	6095	Doubts
공격한	9361	3.90	1.2164	--	5130	Attack
바보같은	9362	3.90	1.2976	3706	--	Goofy
게이들이	9363	3.90	1.4178	2092	--	Gay have
시위	9364	3.90	1.2330	--	3172	Demonstration
포기하고	9365	3.90	1.1473	--	3739	Give up
가난한	9366	3.90	1.3887	--	4112	Poor
미안하다	9367	3.88	1.2061	2218	3653	Sorry.
으엉	9368	3.88	1.4234	--	5819	Eueong
서글프지	9369	3.88	1.0812	4774	--	Twisted all peuji
할수없는	9370	3.88	1.0622	5071	--	Can not
에라이	9371	3.88	1.1891	--	3041	Erayi
추운	9372	3.88	1.1542	--	1068	Cold
못한다	9373	3.88	1.1364	--	3208	Not
추워서	9374	3.88	1.2395	--	1321	Cold
잃어버린	9375	3.88	1.1183	3335	5585	Lost
치워	9376	3.88	1.0230	5184	--	Away
생방송카지노	9377	3.88	1.4934	--	4662	Live Casino
못해요	9378	3.88	1.2720	1530	6171	I can not
퇴진	9379	3.88	1.3346	--	5507	Resign
안해줬었어	9380	3.88	0.9613	3894	--	Was not played
쳐다보지마	9381	3.88	1.2558	4850	--	Do not look
뚱뚱한	9382	3.88	1.3498	1512	--	Obese
못와요	9383	3.88	0.9398	4568	--	Come right
그딴식으로	9384	3.88	1.2879	4209	--	That way
꽝이군	9385	3.88	1.4377	4516	--	Slam yigun
MB는	9386	3.88	1.5732	--	4433	MB is
北	9387	3.88	1.5732	--	2348	北
한나라당은	9388	3.86	1.7498	--	2011	GNP
상처를	9389	3.86	1.0500	1659	3525	Wound
아프면	9390	3.86	1.1782	--	3303	Sick
BBK는	9391	3.86	1.5520	--	4995	BBK is
감기	9392	3.86	1.4287	--	567	Cold
수치심을	9393	3.86	1.1068	5315	--	Shame
놈들	9394	3.86	1.1430	1144	4051	They
으휴	9395	3.86	1.0882	2125	--	Oy
으아아아	9396	3.86	1.4848	--	6335	Whoa
어렵다	9397	3.86	0.9899	--	2946	Be difficult
어이없는	9398	3.86	1.1068	--	6012	Astounding
습격	9399	3.86	1.2456	4937	--	Attack
무거운	9400	3.86	1.2124	--	5748	Heavy
무개념	9401	3.86	1.3704	--	5445	Mugaenyeom
심각하게	9402	3.86	1.0500	--	5909	Seriously
귀찮아	9403	3.86	1.3403	--	3553	Tiresome
거부	9404	3.86	0.9260	--	5761	Denied
항문은	9405	3.86	1.1068	3934	--	Anus
반대하는	9406	3.86	1.1068	--	2676	Opposed
이명박은	9407	3.86	1.7380	--	3389	Lee will be
개처럼	9408	3.86	1.4570	5263	--	Like a dog
생쥐같은	9409	3.86	1.3554	5063	--	Mice, such as
환자	9410	3.84	1.5696	2841	--	Patient
no	9411	3.84	1.1493	--	1333	no
싫어하죠	9412	3.84	1.1493	4108	--	Do not like
한나라당	9413	3.84	1.8556	--	165	GNP
실탄이	9414	3.84	1.2675	5357	--	Ammunition is
상처	9415	3.84	1.2835	1909	3986	Wound
미쳐	9416	3.84	1.5301	3138	--	Crazy
까대고	9417	3.84	1.2014	4158	--	Kkadaego
으악	9418	3.84	1.2835	--	1249	Whoops
조중동	9419	3.84	1.5167	--	1019	Cho - Joong - Dong
절박하겠죠	9420	3.84	1.4049	4735	--	'd Threatened
한심한	9421	3.84	1.3149	5107	6053	Pathetic
실망했겠군요	9422	3.84	1.1314	5006	--	You could've tried disappointment
상한	9423	3.82	1.3952	5093	--	Maximum
Trouble	9424	3.82	1.3045	--	5745	Trouble
안좋은	9425	3.82	1.3506	2445	4974	Bad
실시간카지노	9426	3.82	1.5477	--	4972	Real-time casino
안된다	9427	3.82	1.1899	--	1397	Not
도망쳐야	9428	3.82	1.2070	5342	--	Flee
가짜	9429	3.82	1.2403	3039	--	Sham
안믿어	9430	3.82	1.1008	4050	--	I do not believe
부족한	9431	3.82	0.9190	--	4009	Scarce
잘못	9432	3.82	1.3200	409	1061	Mistake
T_T	9433	3.80	1.1606	--	4371	T_T
헛소리야	9434	3.80	1.1429	4485	--	Bullshit.
잘못이야	9435	3.80	1.3702	3354	--	Fault
shocked	9436	3.80	1.2454	--	5857	shocked
의혹	9437	3.80	1.1249	--	1498	Suspicion
조중동은	9438	3.80	1.4142	--	6327	Cho - Joong - Dong is
오줌인	9439	3.80	1.3702	4369	--	Of urine
손대지마	9440	3.80	1.1952	5044	--	Do not touch
컴컴한	9441	3.80	1.0498	4827	--	Keomkeomhan
ㅗㅗ	9442	3.80	1.4983	--	3991	ㅗ ㅗ
고인의	9443	3.80	1.2936	--	2269	Of the deceased
폐기	9444	3.80	1.3401	--	2391	Disposal
노숙자	9445	3.80	1.2454	4363	--	Homeless
미안해해야	9446	3.80	0.9258	4173	--	Should be sorry
힘들게	9447	3.78	1.1301	--	3033	Hard
sorry	9448	3.78	1.1657	--	5292	sorry
설사같진	9449	3.78	1.1657	3877	--	Even unlikely
싸움	9450	3.78	1.4748	2180	6205	Fight
에휴	9451	3.78	0.9957	--	1636	Ehyu
규탄	9452	3.78	1.1830	--	5151	Condemned
죄인을	9453	3.78	1.2501	1427	--	Sinners
죄송	9454	3.78	1.1480	544	4998	Sorry
불안하지	9455	3.78	0.7900	4924	--	No anxiety
MB가	9456	3.78	1.6817	--	2754	MB is
사고	9457	3.78	1.8876	2479	1217	Accident
못합니다	9458	3.78	1.2002	2547	--	Not
BBK가	9459	3.78	1.4886	--	5725	BBK is
디도스	9460	3.78	1.5425	--	195	DDoS
해킹	9461	3.78	1.6695	--	4706	Hacking
거시기를	9462	3.78	1.3293	2216	--	Dick
피	9463	3.76	1.3786	--	4387	P
잃은	9464	3.76	1.0012	--	5332	Lost
용납못해	9465	3.76	1.3180	4471	--	I can not tolerate
생포해	9466	3.76	1.3637	5057	--	Alive.
나쁜지	9467	3.76	1.0412	4157	--	Bad
못생기고	9468	3.76	1.3933	3788	--	Ugly
잘못을	9469	3.76	1.0012	--	4170	Wrong
쓸모없거든	9470	3.76	1.3334	5101	--	Useless not see him.
도망쳐요	9471	3.76	1.1877	4687	--	Save yourself
죄송해요	9472	3.76	1.0012	926	1956	Sorry
북한에	9473	3.76	1.6850	--	3931	North Korea
찔려서	9474	3.76	1.1350	4229	--	Renders
떨어졌어	9475	3.76	1.3786	5358	--	Dropped
안준다잖아	9476	3.76	1.1704	4057	--	're Anjunda
별거	9477	3.76	1.1528	483	5452	Separation
생중계바카라	9478	3.76	1.6107	--	4651	Live baccarat
악의	9479	3.76	1.3486	2787	--	Malice
싫어하는	9480	3.76	1.3180	--	2555	Reluctant
총	9481	3.76	1.6233	--	442	Gun
비판	9482	3.76	1.2545	--	2707	Criticism
부질없어요	9483	3.76	0.9161	4653	--	Not vain
침입했다	9484	3.74	1.3063	5145	--	Invaded
훔친	9485	3.74	1.4259	1879	--	Stolen
오줌을	9486	3.74	1.2423	4081	--	Urine
미치겠다	9487	3.74	1.3063	--	3203	Cramping
ㅠ	9488	3.74	1.0654	--	47	ㅠ
에잇	9489	3.74	1.2090	--	1963	Eight
피해를	9490	3.74	1.0654	--	4255	Damage
잘못된	9491	3.74	1.2257	1359	2189	Erroneous
앓고	9492	3.74	1.2747	4017	--	Suffering
강박관념	9493	3.74	1.1747	3747	--	Obsession
침입하면	9494	3.72	1.1256	5030	--	The intrusion
싸우고	9495	3.72	1.4574	--	4351	Fighting
안좋지	9496	3.72	1.1959	4277	--	You're bad
노숙자였습니다	9497	3.72	1.3559	4361	--	Was homeless
구속	9498	3.72	1.4291	--	1765	Redemption
허약한	9499	3.72	0.9697	3792	--	Infirm
위기	9500	3.72	1.4714	--	4713	Crisis
금지	9501	3.72	1.4003	--	4676	Prohibition
환자야	9502	3.72	1.2623	4519	--	Patients should
무시하고	9503	3.72	1.3099	--	3890	Ignore the
북한이	9504	3.70	1.6933	--	2111	North Korea
죄를	9505	3.70	1.1824	--	3319	Sin
허약함으로부터	9506	3.70	0.9949	2068	--	From weakness
쥐	9507	3.70	1.5286	--	4999	Rat
총이라구	9508	3.70	1.5286	5359	--	Gun.
고발한	9509	3.70	1.1294	--	5729	The accusation
대가리질을	9510	3.70	1.4033	4128	--	Quality head
총에	9511	3.70	1.3740	3099	--	Shot
말라빠진데다	9512	3.70	1.1824	4021	--	Ue scraggy
지친	9513	3.70	1.0926	3175	--	Weary
never	9514	3.70	1.2817	--	5144	never
화	9515	3.70	1.4463	--	4134	Anger
조의를	9516	3.70	1.3590	--	6267	Respects
자행해왔지	9517	3.70	1.1995	5134	--	Sought to come
졌어요	9518	3.70	1.3887	1949	--	Up
찢어	9519	3.70	1.4033	2677	--	Rip
설사를	9520	3.68	1.1507	3882	--	Diarrhea
유죄면	9521	3.68	1.2196	--	6004	Guilt side
MB정부	9522	3.68	1.6956	--	6076	MB Government
적	9523	3.68	1.3161	--	1585	Enemy
아프다고	9524	3.68	1.2526	2450	--	Sick
미쳐가고	9525	3.68	1.2688	5242	--	Going crazy
북한을	9526	3.68	1.4907	--	4839	North Korea
악	9527	3.68	1.5043	--	1168	Evil
ㅜㅜ	9528	3.68	1.0962	--	64	ㅜ ㅜ
담배	9529	3.68	1.5312	--	3704	Tobacco
ㅠㅡㅠ	9530	3.68	1.3316	--	2971	ㅡ ㅠ ㅠ
범죄를	9531	3.68	1.5836	2850	--	Crime
찌그러져있는	9532	3.68	1.0388	4457	--	Distorted in
함정	9533	3.68	1.3619	--	2415	Pit
거절	9534	3.66	0.9817	3569	--	Refusal
냄새나고	9535	3.66	1.1537	4365	--	Smelly
힘들고	9536	3.66	1.1537	--	3513	Difficult
미친	9537	3.66	1.4792	436	466	Crazy
울면서	9538	3.66	1.0994	--	5356	Crying
소송	9539	3.66	1.4373	--	3429	Litigation
싸우는	9540	3.66	1.1178	--	4059	Fighting
못함	9541	3.66	0.8715	--	5995	None
아파	9542	3.66	1.1178	1775	2226	Hurts
불편한	9543	3.66	1.2056	--	2466	Inconvenient
돌았니	9544	3.66	1.1713	4058	--	You turned
탄핵	9545	3.66	1.5858	--	4056	Impeachment
외로운	9546	3.66	1.3032	864	5568	Solitary
천한	9547	3.66	1.2224	2402	--	Gross
ㅠㅜ	9548	3.64	1.4107	--	614	ㅠ ㅜ
군화발에	9549	3.64	1.3211	5172	--	Gunhwabal on
울고	9550	3.64	1.2898	3225	2229	Crying
싸구려	9551	3.64	1.2249	4864	--	Cheap
ㅉㅉ	9552	3.64	0.9848	--	2328	ㅉ ㅉ
거지같이	9553	3.64	1.5354	3958	--	As beggars
TT	9554	3.64	1.2578	--	3765	TT
마비가	9555	3.64	1.1911	2052	--	Attack
때리는게	9556	3.64	1.1911	4284	--	Hitting it
고역이지	9557	3.64	1.2249	4712	--	Not high-
늙어가고	9558	3.64	1.1739	1464	--	Getting old
쌀쌀맞게	9559	3.64	1.1563	3261	--	Cold shoulder
비명을	9560	3.64	1.5618	2374	--	Screaming
걱정과	9561	3.64	1.0053	3287	--	Concerns and
진절머리나	9562	3.64	1.5618	4867	--	Sick or
싫은데	9563	3.64	0.9848	--	4082	I do not want
기절	9564	3.64	1.2415	3404	--	Fainting
포주랑	9565	3.62	1.4270	2037	--	Langley Florist
악몽을	9566	3.62	1.3834	4949	--	Nightmare
불평했었고	9567	3.62	0.9666	4159	--	Haeteotgo complaint
무서워서	9568	3.62	1.4553	--	3161	Fear
아프게	9569	3.62	1.2760	3661	--	Sick
종말이	9570	3.62	1.5894	3584	--	End of this
고생	9571	3.62	1.2436	--	3276	Trouble
마비로	9572	3.62	1.4968	3015	--	Attack
힘들어요	9573	3.62	1.4126	4660	--	It's hard
포기	9574	3.62	1.1409	1582	2985	Abandonment
총을	9575	3.62	1.5372	324	--	Gun
훔쳐갑디까	9576	3.62	1.2271	3845	--	Former stolen piece of fiction
해괴한	9577	3.62	1.1045	4530	--	Bizarre
두려워	9578	3.62	1.2271	1355	4568	Fearful
날치기	9579	3.62	1.6274	--	1809	Snatch
싸웠다고	9580	3.62	1.2919	4207	--	Fought
심각한	9581	3.60	1.1066	1016	3718	Acute
불편하고	9582	3.60	0.9476	3791	--	Uncomfortable
허위사실	9583	3.60	1.2454	--	3040	False information
사퇴	9584	3.60	1.4428	--	5371	Resignation
꾸짖다	9585	3.60	1.2122	3263	--	Scold
비정규직	9586	3.60	1.2778	--	5638	Irregular
슬프고	9587	3.58	1.3262	3294	--	Sad
오줌싸실때	9588	3.58	1.3262	4374	--	Silttae pee
피곤하다	9589	3.58	1.1265	--	5971	Get tired
나찌라	9590	3.58	1.5398	4145	--	I jjira
두려움에	9591	3.58	1.1445	3715	--	Fear
찌그러져	9592	3.58	1.0708	4477	--	Torn.
아ㅠㅠ	9593	3.58	1.1265	--	5662	Ah ㅠ ㅠ
깜둥이들은	9594	3.58	1.6299	4059	--	Niggas are
걱정	9595	3.58	1.1796	378	2043	Worry
심각해보인다	9596	3.58	1.2304	4219	--	Serious look
훔쳐	9597	3.58	1.3415	1361	--	Sneak
힘들어서	9598	3.56	1.0721	--	5163	A couple of tough
고달퍼	9599	3.56	1.4730	1439	--	Godalming spread
죽음으로부터	9600	3.56	1.5005	3645	--	From death
무서운	9601	3.56	1.3118	--	1198	Scary
아픔을	9602	3.56	1.1095	--	6296	Pain
위선자들이라니까	9603	3.56	1.2803	4110	--	Hypocrite scum
충격	9604	3.56	1.3273	--	3414	Impact
눈물	9605	3.56	1.3118	--	1172	Teardrop
전염성에	9606	3.56	1.5005	4482	--	In infectious
위험한	9607	3.56	1.4020	--	3219	Dangerous
복수다	9608	3.56	1.2316	5381	--	Revenge
싫다고	9609	3.56	1.0721	--	5012	Say no
싫어서	9610	3.56	1.0910	--	3725	Did not want to
안좋았단겁니다	9611	3.56	1.1278	4403	--	Not only will good
바이러스가	9612	3.56	1.1980	2342	--	Virus
조문	9613	3.56	1.3874	--	2833	Provisions
ㅠㅠ	9614	3.54	1.4028	--	6	ㅠ ㅠ
떨어졌네요	9615	3.54	1.1817	4929	--	's Gone down
더러운	9616	3.54	1.4028	1970	1768	Dirty
새끼	9617	3.54	1.5281	1023	3844	Young
지뢰를	9618	3.54	1.4316	5028	--	Mines
깔아뭉개고	9619	3.54	1.1988	4201	--	Spread crushed
감염원은	9620	3.54	1.2651	4480	--	Source of infection is
피해자	9621	3.54	1.2488	--	3048	Victims
쓰러졌어	9622	3.54	1.2651	4509	--	Sseureojyeoteo
죽어도	9623	3.54	1.4028	--	3891	Die
건방진	9624	3.54	1.1466	3127	--	Cheeky
미쳤어	9625	3.54	1.2157	1577	--	Crazy
김정일은	9626	3.52	1.6932	--	6186	Kim Jong-il
북한의	9627	3.52	1.4032	--	1578	North Korea
전염되었죠	9628	3.52	1.3886	4535	--	Became infected
지뢰	9629	3.52	1.3130	5325	--	Land mine
엉망이야	9630	3.52	1.1822	2797	--	A mess.
북한	9631	3.52	1.6193	--	395	North
불법이야	9632	3.52	1.2816	3361	--	Illegal.
죽은줄	9633	3.52	1.4032	5321	--	Dead
설사같아	9634	3.52	1.2162	3880	--	Like diarrhea
ㅜㅠ	9635	3.52	1.2329	--	1318	ㅠ ㅜ
중독	9636	3.52	1.4602	--	3848	Poisoning
죽이는	9637	3.52	1.4602	4004	--	Killing
불쌍한	9638	3.52	0.9947	1478	3428	Poor
거짓말	9639	3.52	1.4741	2705	1842	Lie
강제로하지	9640	3.52	1.1292	3256	--	Do not force
똥꼬에	9641	3.52	1.2493	3730	--	Asses the
무서워	9642	3.50	1.4604	--	1631	Scared
감염되지	9643	3.50	1.2164	5375	--	Infection
마약스타일	9644	3.50	1.3439	4391	--	Drugs style
힘들어	9645	3.50	1.3887	4758	1691	Difficult
억울한	9646	3.50	1.0152	--	4865	Unfair
불바다예요	9647	3.50	1.5940	4963	--	I'm burning up
나찌가	9648	3.50	1.4604	4144	--	Nazi
멍청하게	9649	3.50	0.9949	4434	--	Fatuously
ㅜㅡㅜ	9650	3.50	1.1824	--	5533	ㅡ ㅜ ㅜ
제길	9651	3.50	1.3740	3676	5540	Fuck
두통이요	9652	3.48	1.0925	4663	--	Headaches
드럽게	9653	3.48	1.1471	--	6338	Gently
ㅜㅜㅜㅜㅜ	9654	3.48	1.1822	--	4560	ㅜ ㅜ ㅜ ㅜ ㅜ
위반	9655	3.48	1.1471	--	4587	Violation
아파서	9656	3.48	1.0544	--	2454	Sick
마약에	9657	3.48	1.5285	3466	--	Drugs
더럽게	9658	3.48	1.0925	--	5042	Nastily
불가능해	9659	3.48	1.2162	1574	--	Not possible
ㅜㅜㅜㅜ	9660	3.48	1.2329	--	2007	ㅜ ㅜ ㅜ ㅜ
'디도스	9661	3.46	1.4875	--	6308	'The DOS
힘들다	9662	3.46	1.4028	--	1550	Difficult
피해	9663	3.46	1.2157	5019	2790	Damage
꺼져	9664	3.46	1.2969	1054	3478	Off
징계	9665	3.46	1.4598	--	5569	Discipline
싫어	9666	3.46	1.0343	583	708	I hate
분노를	9667	3.46	1.4028	--	6233	Anger
닥치고	9668	3.46	1.3433	2368	1951	Shut
욕하는	9669	3.46	1.6315	--	5671	Cursing
나찌라고	9670	3.46	1.4737	2196	--	Nazis called
비열한	9671	3.46	1.3280	3693	--	Mean
싫고	9672	3.46	1.1287	--	4445	I hate
나쁜	9673	3.46	1.3433	200	865	Bad
싫다	9674	3.46	1.0919	--	976	I do not want
멍청한	9675	3.46	1.1104	892	5732	Wooden
화내서	9676	3.44	1.2961	4974	--	Tue Guide
ㅠ0ㅠ	9677	3.44	1.1808	--	6116	ㅠ 0 ㅠ
위험해요	9678	3.44	0.9510	4829	--	Fore
창녀들을	9679	3.44	1.6183	3574	--	Prostitutes
미치광이	9680	3.44	1.5140	2994	--	Maniac
감염으로부터	9681	3.44	1.3874	1143	--	From infection
감염원이	9682	3.44	1.2643	4483	--	Source of infection is
도난	9683	3.44	1.3726	1863	--	Theft
부정적으로	9684	3.44	1.2643	3757	--	Negative
멸망은	9685	3.44	1.3273	5118	--	Destruction
인종차별이고	9686	3.44	1.2316	4052	--	Racism and
망쳤어	9687	3.42	1.2950	3146	--	Fucked up
엿이나	9688	3.42	1.4721	3526	--	Fuck
죽인다해도	9689	3.42	1.4859	2354	--	If you kill
얼간이	9690	3.42	1.2469	3489	--	Nerd
불알이라면	9691	3.42	1.2469	3933	--	If the balls
아프고	9692	3.42	1.3107	--	3724	Sick
악한	9693	3.42	1.7154	1050	--	Villain
피곤해	9694	3.42	0.9495	--	3305	Tired
강제로	9695	3.42	1.2950	--	3914	Force
싫어요	9696	3.42	1.3716	1154	3358	I do not want
뻐큐머겅	9697	3.42	1.9388	--	5031	Ppeokyu meogeong
걱정입니다	9698	3.42	1.0515	2611	--	Concerned.
감염으로부터의	9699	3.40	1.3093	5012	--	From infection
감염잔	9700	3.40	1.3093	4578	--	Cup of infection
실패	9701	3.40	1.2289	--	6141	Failure
실종신고했습니다	9702	3.40	1.3702	--	5087	Was reported missing
개뿔	9703	3.40	1.3553	--	3347	Fucking
슬픈	9704	3.40	1.3401	1093	1732	Sad
병균이	9705	3.40	1.2778	5253	--	Germs
공격	9706	3.40	1.2617	--	811	Attack
