Word	HappRank	Havg	StDev	Freq_List	TwitterRank	Gbook_Rank	translation
внутренних	7626	5.02	0.7420	--	--	1551	Interior
остальные	7627	5.02	0.7140	1124	1608	1545	other
этаже	7628	5.02	0.6848	3472	--	--	floor
рабочими	7629	5.02	0.8449	--	--	3523	рабочими
рабочий	7630	5.02	1.0200	--	1765	1177	working
второй	7631	5.02	0.6848	755	452	243	second
#ridus	7632	5.02	0.4734	--	4916	--	#ridus
сбросить	7633	5.02	1.0200	--	2697	--	reset
пошла	7634	5.02	0.9366	1077	528	3544	went
тo	7635	5.02	0.5529	4079	--	--	тo
опять	7636	5.02	0.7690	395	175	481	again
помещиков	7637	5.02	0.8919	--	--	4609	помещиков
кабинет	7638	5.02	0.7690	2518	--	4997	cabinet
только	7639	5.02	0.5147	37	36	30	only
искал	7640	5.02	0.8204	1832	--	--	искал
организациями	7641	5.02	0.7420	--	--	3012	organizations
сурков	7642	5.02	1.0971	--	3751	--	сурков
извинения	7643	5.02	1.1692	3642	--	--	regret
простите	7644	5.02	1.2534	228	2039	--	sorry
кому-то	7645	5.02	0.4734	--	2040	--	кому-то
аааааа	7646	5.02	1.4068	--	4034	--	aaaaaa
оставались	7647	5.02	0.8204	--	--	4534	оставались
годы	7648	5.02	0.6543	1198	2582	189	year
производственной	7649	5.02	0.9581	--	--	3183	производственной
van	7650	5.02	0.7140	--	4743	--	van
заявил	7651	5.02	0.7951	--	1529	2659	said
указывается	7652	5.02	0.6848	--	--	4624	указывается
j	7653	5.02	0.3774	--	3953	--	j
назв	7654	5.02	0.4734	--	--	3261	titles
сек	7655	5.02	0.5529	--	--	3790	s
северном	7656	5.02	0.9366	--	--	4931	северном
after	7657	5.02	0.7140	--	1388	--	after
куреьром	7658	5.02	1.0784	--	2613	--	куреьром
полтора	7659	5.02	0.7420	4255	2784	--	one and a half
членами	7660	5.02	0.9145	--	--	2993	членами
билл	7661	5.02	0.6543	1427	--	--	Bill
такое	7662	5.02	0.3188	152	157	276	is
ме	7663	5.02	0.7690	2860	--	3676	ME
морозу	7664	5.02	1.4356	--	4930	--	морозу
из	7665	5.02	0.4281	29	29	13	from
voted	7666	5.02	0.6224	--	3422	--	voted
специально	7667	5.02	0.7140	2131	1973	2333	специально
#ua	7668	5.02	0.7420	--	2674	--	#ua
кон	7669	5.02	0.4734	--	--	4883	con
приблизительно	7670	5.02	0.7420	--	--	2969	about
ул	7671	5.02	0.3774	--	950	3637	st
одним	7672	5.02	0.6224	952	1394	442	one
расчета	7673	5.02	0.7420	--	--	1206	расчета
производственных	7674	5.02	0.9145	--	--	943	production
оу	7675	5.02	0.9145	2554	3276	--	ou
иное	7676	5.02	0.6543	--	--	2483	other
стекла	7677	5.02	0.7690	--	--	4238	Glass
удержать	7678	5.02	0.9998	4812	--	--	hold
рядов	7679	5.02	0.7420	--	--	4549	рядов
азота	7680	5.02	0.8687	--	--	2935	азота
поскольку	7681	5.02	0.6848	1281	--	430	since
обл	7682	5.02	0.6543	--	3228	1103	обл
сдам	7683	5.02	0.9998	--	2887	--	сдам
xvii	7684	5.00	0.7825	--	--	1583	xvii
янв	7685	5.00	0.6999	--	2541	--	янв
стэн	7686	5.00	0.5345	4425	--	--	стэн
ищут	7687	5.00	0.8571	2898	4023	--	search
указанные	7688	5.00	0.7559	--	--	3824	указанные
октябрь	7689	5.00	0.9897	--	--	4369	October
вызвал	7690	5.00	0.7825	3896	--	--	caused
потребность	7691	5.00	0.9258	--	--	2383	need
нее	7692	5.00	0.9897	296	507	332	her
структурой	7693	5.00	0.8571	--	--	5007	structure
пром	7694	5.00	0.7559	--	--	3279	Ind.
10-му	7695	5.00	0.6701	--	2712	--	10-му
уедем	7696	5.00	1.3093	4500	--	--	уедем
iii	7697	5.00	0.6999	--	4882	617	iii
only	7698	5.00	0.7284	--	1151	--	only
усилий	7699	5.00	0.9476	--	--	3723	efforts
государствами	7700	5.00	0.8571	--	--	4577	государствами
президентом	7701	5.00	1.2778	3916	2168	--	president
мэл	7702	5.00	0.6061	4821	--	--	мэл
pc	7703	5.00	0.8571	--	4413	--	pc
себестоимость	7704	5.00	0.7559	--	--	4595	cost
причину	7705	5.00	0.6701	4486	--	--	cause
вопросах	7706	5.00	0.4518	--	--	4764	вопросах
отделения	7707	5.00	0.7825	--	--	2112	offices
п	7708	5.00	0.6389	--	668	65	n
малых	7709	5.00	0.9035	--	--	1965	малых
единицы	7710	5.00	0.8330	--	--	2883	units
одну	7711	5.00	0.9035	372	749	593	one
скотт	7712	5.00	1.0498	2551	--	--	scott
dec	7713	5.00	0.4949	--	3782	--	dec
государством	7714	5.00	0.9689	--	--	3576	State
vii	7715	5.00	0.5345	--	--	2407	vii
oh	7716	5.00	0.8081	4859	1387	--	oh
чжин	7717	5.00	0.6389	2983	--	--	чжин
правления	7718	5.00	0.9258	--	--	2865	Board
спину	7719	5.00	0.8081	2920	--	--	back
обработки	7720	5.00	0.7559	--	--	991	processing
у	7721	5.00	0.6389	--	12	27	at
под	7722	5.00	0.4041	176	125	60	under
vs	7723	5.00	0.5345	--	1041	--	vs
сдавать	7724	5.00	1.0498	--	2723	--	pass
проходит	7725	5.00	0.8571	2531	1479	2484	passes
тви	7726	5.00	0.4949	--	1025	--	тви
que	7727	5.00	0.2857	--	2792	--	que
стены	7728	5.00	0.8081	2332	3306	2204	Wall
вслед	7729	5.00	0.6701	--	--	2086	after
точек	7730	5.00	0.4949	--	--	2732	points
же	7731	5.00	0.4041	26	34	26	same
какую	7732	5.00	0.4518	1233	1339	1334	what
це	7733	5.00	0.6701	--	2535	--	це
потребуется	7734	5.00	0.8806	3688	--	--	required
ста	7735	5.00	0.3499	--	--	2603	hundred
статье	7736	5.00	1.1606	--	--	931	Article
кадров	7737	5.00	0.7825	--	--	1538	Frame
прежде	7738	5.00	0.6061	571	2419	205	formerly
анализа	7739	5.00	0.7559	--	--	606	analysis
в…	7740	5.00	0.2020	--	4817	--	в…
голосовать	7741	5.00	1.0102	--	1200	--	vote
чем	7742	5.00	0.4518	65	72	70	than
-ты	7743	5.00	0.6389	--	3872	--	-ты
пределы	7744	5.00	0.6701	--	--	2391	range
отраслей	7745	5.00	0.7559	--	--	1321	sectors
вто	7746	5.00	0.6701	--	3442	--	second
оттуда	7747	5.00	0.6701	942	3701	2676	thence
бюджета	7748	5.00	0.9689	--	--	4020	Budget
пределами	7749	5.00	0.6999	--	--	4274	outside
расчетов	7750	5.00	0.6701	--	--	2187	Settlements
с	7751	5.00	0.2020	--	7	5	with
отдельным	7752	5.00	0.6999	--	--	3068	separate
отдал	7753	5.00	0.8571	2276	--	--	отдал
в	7754	5.00	0.4041	--	1	2	in
премьер-министр	7755	5.00	1.2778	--	3600	--	премьер-министр
x	7756	5.00	0.7559	--	1756	1668	x
которыхъ	7757	5.00	0.7559	--	--	1136	которыхъ
vi	7758	5.00	0.4041	--	--	1977	vi
ло	7759	5.00	0.5345	--	--	4409	lo
условиям	7760	5.00	0.6701	--	--	2287	условиям
s	7761	5.00	0.9476	--	1062	--	s
правил	7762	5.00	0.8571	3703	--	2805	rules
бен	7763	5.00	0.8571	1425	--	--	Ben
into	7764	5.00	0.3499	--	1557	--	into
почти	7765	5.00	0.6701	340	310	151	almost
#fb	7766	5.00	0.9476	--	1983	--	#fb
разделе	7767	5.00	0.5714	--	--	4788	section
ситуация	7768	5.00	0.6999	1806	2457	3680	situation
временного	7769	5.00	0.6999	--	--	4637	temporary
para	7770	5.00	0.6999	--	4464	--	para
#msk	7771	5.00	0.8330	--	4739	--	#msk
l	7772	5.00	0.4949	--	3766	4908	l
u	7773	5.00	0.6061	--	333	--	u
счёт	7774	5.00	0.9897	1965	--	--	account
искали	7775	5.00	0.6999	3504	--	--	looking for
эбби	7776	5.00	1.1066	3325	--	--	эбби
naked	7777	5.00	1.6537	--	4466	--	naked
джейсон	7778	5.00	0.8330	3624	--	--	джейсон
вели	7779	5.00	0.7825	--	--	2545	вели
какие-то	7780	5.00	0.4949	--	1767	--	какие-то
заводе	7781	5.00	0.7825	--	--	2282	заводе
левой	7782	5.00	0.6389	2846	--	4283	Left
удельный	7783	5.00	0.6999	--	--	2506	удельный
плата	7784	5.00	1.2778	--	--	3970	плата
дюнан	7785	5.00	0.7559	3693	--	--	дюнан
расчет	7786	5.00	0.7559	--	--	1535	calculation
средних	7787	5.00	0.5345	--	--	1895	medium
чан	7788	5.00	0.8571	4282	--	--	чан
потребностей	7789	5.00	0.8081	--	--	2196	потребностей
разницы	7790	5.00	0.6701	4674	--	--	difference
ааааа	7791	5.00	1.2778	--	2190	--	ааааа
st	7792	5.00	0.4041	--	2893	--	st
поставь	7793	5.00	0.6389	3993	--	--	поставь
фабрики	7794	5.00	1.0102	--	--	3634	Factory
лу	7795	4.98	0.5529	3512	--	--	lu
сошли	7796	4.98	0.9581	4715	--	--	gone
сними	7797	4.98	0.7690	2243	--	--	Take off
торги	7798	4.98	0.8687	--	4573	--	auction
тамъ	7799	4.98	0.9145	--	--	2795	тамъ
ими	7800	4.98	0.4281	2409	4660	683	they
va	7801	4.98	0.7420	--	2133	--	va
хозяина	7802	4.98	1.1337	--	--	4107	хозяина
условиями	7803	4.98	0.7951	--	--	2585	conditions
иным	7804	4.98	0.5147	--	--	4226	other
тока	7805	4.98	0.6848	--	2146	1412	current
передо	7806	4.98	0.7140	3980	--	--	before
нея	7807	4.98	0.7690	--	--	4523	нея
одного	7808	4.98	0.8449	389	508	200	one
an	7809	4.98	0.3188	--	703	--	an
доктору	7810	4.98	1.2696	3552	--	--	доктору
выработки	7811	4.98	0.9792	--	--	3517	выработки
такъ	7812	4.98	0.7951	--	--	203	такъ
солей	7813	4.98	1.0971	--	--	4596	солей
се	7814	4.98	0.5887	718	4178	2357	ce
советское	7815	4.98	1.3626	--	--	2252	советское
иных	7816	4.98	0.6224	--	--	1796	иных
вторых	7817	4.98	0.6224	4114	--	1659	вторых
мб	7818	4.98	0.5887	--	3081	--	мб
se	7819	4.98	0.4734	--	3002	--	se
вотъ	7820	4.98	0.6224	--	--	2429	вотъ
которыми	7821	4.98	0.5887	2463	3544	912	which
россш	7822	4.98	0.6848	--	--	2588	россш
спиной	7823	4.98	0.7140	2771	4093	--	спиной
xx	7824	4.98	0.9366	--	4518	1971	xx
закона	7825	4.98	0.9366	3048	4271	978	Law
окончательно	7826	4.98	1.1337	--	3269	1844	finally
границ	7827	4.98	0.6848	--	--	3047	границ
процесса	7828	4.98	0.8687	--	--	425	process
le	7829	4.98	0.6224	--	3572	--	le
структуры	7830	4.98	0.7690	--	--	567	structure
объ	7831	4.98	0.7951	--	--	802	volume
углом	7832	4.98	0.6224	--	--	4840	углом
рабочего	7833	4.98	0.9145	--	4510	472	working
затем	7834	4.98	0.6543	573	3983	255	then
ир	7835	4.98	1.0971	--	4190	--	ир
tы	7836	4.98	0.9145	1451	--	--	tы
работ	7837	4.98	0.8449	--	4907	280	works
указал	7838	4.98	0.7420	--	--	4682	have
жил	7839	4.98	1.2696	1481	--	1763	lived
тоа	7840	4.98	0.6848	3601	--	--	тоа
руликс	7841	4.98	0.8687	--	2519	--	руликс
said	7842	4.98	0.5887	--	3289	--	said
ремонт	7843	4.98	1.1156	--	1593	4626	repair
эд	7844	4.98	0.7420	2713	--	--	эд
групон-россия	7845	4.98	1.0200	--	1229	--	групон-россия
вкп	7846	4.98	0.5147	--	--	4447	вкп
вызову	7847	4.98	0.8687	4561	--	--	call
однако	7848	4.98	0.7140	1050	1571	92	however
вместо	7849	4.98	0.6224	855	589	595	instead of
de	7850	4.98	0.3774	--	656	2988	de
ожидании	7851	4.98	1.0593	--	4528	--	Pending
онъ	7852	4.98	0.7690	--	--	237	on
уравнений	7853	4.98	0.8449	--	--	1776	Equations
камни	7854	4.98	0.8687	3124	--	--	stones
руководства	7855	4.98	1.1516	--	--	1726	leadership
дм	7856	4.98	0.5147	--	3991	--	дм
следы	7857	4.98	0.7951	2486	--	3239	traces
сечения	7858	4.98	0.7690	--	--	3837	сечения
стен	7859	4.98	0.7140	--	--	4828	Walls
постой	7860	4.98	0.8449	1229	--	--	постой
валовой	7861	4.98	0.7951	--	--	4925	валовой
уроки	7862	4.98	0.9792	3608	875	--	lessons
подождите	7863	4.98	0.9366	612	--	--	wait
пошёл	7864	4.98	0.8919	980	3376	--	went
ре	7865	4.98	0.4281	--	--	1837	D
снял	7866	4.98	0.8449	3657	--	--	снял
государство	7867	4.98	1.2370	--	4131	941	государство
рабочим	7868	4.98	0.8919	--	--	2089	workers
ждали	7869	4.98	0.8687	2578	--	--	waiting
углем	7870	4.98	0.8449	--	2660	--	углем
имело	7871	4.98	0.6848	--	--	2395	имело
верховного	7872	4.98	1.3626	--	--	1391	верховного
социал	7873	4.98	0.9792	--	--	1540	Social
якобы	7874	4.98	0.8204	--	--	2529	якобы
коэффициентов	7875	4.98	0.8204	--	--	3734	коэффициентов
why	7876	4.98	0.6848	--	1244	--	why
g	7877	4.98	0.6224	--	4602	--	g
#белаялента	7878	4.98	1.0398	--	3622	--	#белаялента
двухъ	7879	4.98	0.5147	--	--	3326	двухъ
доклады	7880	4.98	0.7420	--	--	4354	доклады
по	7881	4.98	0.4281	35	14	7	on
стоимости	7882	4.98	0.8919	--	--	1320	cost
служил	7883	4.98	0.9998	--	--	4228	served
ва	7884	4.98	0.4734	--	--	914	va
убежище	7885	4.98	1.4356	4791	--	--	asylum
прохорова	7886	4.98	1.0593	--	2342	--	прохорова
пыталась	7887	4.98	1.0398	1735	--	--	пыталась
ряде	7888	4.98	0.6543	--	--	1060	ряде
охране	7889	4.98	1.0398	--	--	4921	охране
тотъ	7890	4.98	0.7140	--	--	3406	тотъ
напр	7891	4.98	0.4734	--	--	1517	eg
з	7892	4.98	0.3188	--	560	847	s
рассмотрение	7893	4.98	0.9145	--	--	3713	consideration
очередной	7894	4.98	0.8919	--	1458	--	regular
соль	7895	4.98	0.8449	4750	--	--	salt
кв	7896	4.98	0.2466	--	--	3836	кв
bir	7897	4.98	0.5147	--	3361	--	bir
ан	7898	4.98	0.4281	--	--	755	en
конституции	7899	4.98	1.0200	--	3982	2535	конституции
условии	7900	4.98	0.6543	--	--	2889	provided
wait	7901	4.96	0.8562	--	2961	--	wait
мэр	7902	4.96	1.0093	4874	3348	--	mayor
акад	7903	4.96	0.3476	--	--	4492	акад
служить	7904	4.96	1.0294	3150	--	1080	serve
р	7905	4.96	0.3476	--	719	111	p
севера	7906	4.96	1.0093	--	--	2672	севера
губернатор	7907	4.96	1.1599	--	2509	--	governor
частично	7908	4.96	0.6688	--	--	1933	partially
годъ	7909	4.96	0.6987	--	--	4014	годъ
forex	7910	4.96	1.2610	--	3236	--	forex
наоборот	7911	4.96	0.7273	2406	1686	1467	conversely
divx	7912	4.96	0.8320	--	3994	--	divx
иные	7913	4.96	0.6688	--	--	2317	other
тень	7914	4.96	0.7814	3168	--	--	тень
ст	7915	4.96	0.1979	--	4072	471	Article
yo	7916	4.96	1.1421	--	377	--	yo
грузии	7917	4.96	1.2282	--	5002	4062	грузии
дороже	7918	4.96	1.2771	--	2949	--	дороже
газ	7919	4.96	1.1241	2510	3458	3386	gas
впоследствии	7920	4.96	0.6987	--	--	1605	впоследствии
алгебре	7921	4.96	1.0490	--	3859	--	алгебре
вытекает	7922	4.96	0.7814	--	--	4917	вытекает
сидит	7923	4.96	0.8562	1990	515	4200	sitting
почему-то	7924	4.96	0.6047	--	1772	--	почему-то
твит	7925	4.96	0.9889	--	605	--	твит
at	7926	4.96	0.2828	--	100	--	at
соскучилась	7927	4.96	1.5774	--	2995	--	MISS
ним	7928	4.96	0.4932	139	454	218	These
столь	7929	4.96	0.4932	1694	--	591	so
оно	7930	4.96	0.4499	254	399	182	it
со	7931	4.96	0.4499	79	88	52	with
как	7932	4.96	0.4020	9	11	10	as
ответственности	7933	4.96	0.8320	--	--	1813	Liability
дек	7934	4.96	0.7548	--	4114	--	December
учета	7935	4.96	0.5330	--	--	1476	учета
t	7936	4.96	0.1979	--	3167	--	t
небольшое	7937	4.96	0.8562	3923	--	--	small
меры	7938	4.96	0.8562	4135	--	903	меры
об	7939	4.96	0.2828	113	219	79	about
границе	7940	4.96	0.9467	--	--	3170	границе
избирательных	7941	4.96	0.9889	--	4692	--	избирательных
кайл	7942	4.96	0.8320	4762	--	--	кайл
тк	7943	4.96	0.5330	--	2246	--	mk
камень	7944	4.96	0.5700	2042	--	3557	stone
железных	7945	4.96	0.9681	--	--	3612	железных
председатель	7946	4.96	0.8797	--	4038	1475	chairman
re	7947	4.96	0.6047	4362	879	--	re
ii	7948	4.96	0.4499	--	2597	355	ii
охрана	7949	4.96	1.0490	3213	--	--	охрана
выйдем	7950	4.96	0.7814	4811	--	--	выйдем
голосование	7951	4.96	0.9889	--	3109	--	голосование
члена	7952	4.96	1.3242	--	--	3095	member
su	7953	4.96	0.4932	--	4204	--	su
совсем	7954	4.96	0.8797	223	257	447	quite
h	7955	4.96	0.6987	--	1813	--	h
or	7956	4.96	0.3476	--	761	--	or
rt	7957	4.96	0.8320	--	6	--	rt
экономии	7958	4.96	0.9889	--	--	2577	экономии
самъ	7959	4.96	0.9026	--	--	2780	самъ
еврей	7960	4.96	0.9889	3324	--	--	Jew
фазе	7961	4.96	0.8071	--	--	4795	фазе
има	7962	4.96	0.2828	4080	--	--	има
нижней	7963	4.96	0.9026	--	--	2136	нижней
огнем	7964	4.96	1.3696	--	--	4958	fire
чрезъ	7965	4.96	0.8320	--	--	4641	чрезъ
цеха	7966	4.96	0.9026	--	--	4505	Shop
единицу	7967	4.96	0.7273	--	--	4121	единицу
км	7968	4.96	0.5330	4716	2568	850	km
эм	7969	4.96	0.6376	2096	--	--	um
рамки	7970	4.96	0.8071	--	--	4260	рамки
отдельных	7971	4.96	0.6688	--	--	359	individual
таблица	7972	4.96	0.6987	--	--	1069	table
фаз	7973	4.96	0.4932	--	--	4699	phase
строя	7974	4.96	0.7548	--	--	1579	строя
внизу	7975	4.96	1.0490	1159	--	4220	below
потом	7976	4.96	0.9681	146	140	271	then
вернись	7977	4.96	1.1773	1416	--	--	Come back
горло	7978	4.96	0.6047	2665	2654	--	throat
лишь	7979	4.96	0.7548	232	302	98	only
камера	7980	4.96	1.2610	3206	--	--	camera
премьер	7981	4.96	1.1599	--	4032	--	premier
членом	7982	4.96	1.0490	--	--	3429	member
силой	7983	4.96	1.3242	2795	--	1257	by force
наполовину	7984	4.96	0.7814	4738	--	--	half
физико	7985	4.96	0.6987	--	--	2678	физико
другую	7986	4.96	0.9467	1173	3217	1525	other
бо	7987	4.96	0.8797	--	--	4079	bo
надо	7988	4.96	0.9467	71	57	176	must
обусловлено	7989	4.96	0.6376	--	--	4173	обусловлено
одни	7990	4.96	0.9249	1350	1084	1308	одни
всехъ	7991	4.96	1.1773	--	--	4365	всехъ
государственный	7992	4.96	1.2115	--	--	1503	state
