Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank	translation
appuie	6231	5.24	0.7709	--	--	4678	supports
postale	6232	5.24	0.6565	4392	--	--	Post
placée	6233	5.24	0.7969	--	--	3214	placed
cuando	6234	5.24	1.0214	--	2685	--	cuando
désigner	6235	5.24	0.7160	--	--	3346	designate
successivement	6236	5.24	0.6565	--	--	2063	successively
effectifs	6237	5.24	0.8466	--	--	4304	workforce
chuck	6238	5.24	1.1528	--	2079	--	chuck
georges	6239	5.24	1.0606	2282	--	1735	george
presses	6240	5.24	0.9381	--	--	4134	presses
noire	6241	5.24	1.1350	2334	2957	1706	Black
sim	6242	5.24	0.9161	--	3089	--	sim
savais	6243	5.24	0.8221	--	944	--	knew
who's	6244	5.24	0.7709	--	3174	--	who's
lever	6245	5.24	0.7969	--	1399	3043	up
they	6246	5.24	0.6869	4760	468	--	They
matériel	6247	5.24	0.8935	338	--	1406	equipment
fois	6248	5.24	0.6247	173	160	122	times
#football	6249	5.24	1.7090	--	2249	--	# Football
niveau	6250	5.24	0.6247	321	987	476	level
passer	6251	5.24	0.5555	678	354	577	pass
signal	6252	5.24	0.6869	3560	--	4864	signal
noirs	6253	5.24	1.3024	--	2966	2256	Black
sommes-nous	6254	5.24	0.6869	1021	--	--	About Us
año	6255	5.24	0.7160	--	3873	--	año
territorial	6256	5.24	0.9806	3609	--	--	territorial
paiements	6257	5.24	1.5980	3956	--	--	payments
manières	6258	5.24	1.0412	--	--	3007	ways
utilisés	6259	5.24	0.8704	3208	--	4483	used
victor	6260	5.24	1.2382	4277	--	2893	victor
augustin	6261	5.24	1.3486	--	--	3662	Augustine
genoux	6262	5.22	0.8401	--	--	5066	knees
expressément	6263	5.22	1.0934	--	--	4685	expressly
he's	6264	5.22	0.5817	--	1648	--	he's
3ème	6265	5.22	0.9957	3807	3175	--	3rd
wikio	6266	5.22	0.6481	4538	--	--	wikio
afin	6267	5.22	0.4185	530	3819	450	to
passez	6268	5.22	0.8873	--	2653	--	go
urbaine	6269	5.22	1.2501	4509	--	4147	Urban
perso	6270	5.22	0.7900	1429	876	--	Personal
conversion	6271	5.22	0.9100	4531	--	3820	conversion
reste	6272	5.22	0.9100	645	342	218	remains
contenant	6273	5.22	0.6788	1877	--	2815	containing
ensuite	6274	5.22	0.7900	1047	1941	384	then
manière	6275	5.22	0.8401	905	2956	216	fashion
situe	6276	5.22	0.5455	--	--	4162	is
intitulé	6277	5.22	0.8640	--	--	3315	entitled
catégories	6278	5.22	1.0746	472	--	1768	categories
2e	6279	5.22	1.2171	4145	3448	3780	2nd
dedans	6280	5.22	0.7637	--	1356	3014	inside
fiat	6281	5.22	0.8640	3102	--	--	fiat
jesus	6282	5.22	1.9197	--	3424	--	jesus
tony	6283	5.22	0.9750	5208	4336	--	tony
his	6284	5.22	0.5817	5211	656	3310	His
tyga	6285	5.22	0.8873	--	5053	--	tyga
bords	6286	5.22	0.7365	--	--	2510	edges
gestion	6287	5.22	1.3138	304	3210	1565	management
couvre	6288	5.22	0.6481	--	--	5008	covers
evene	6289	5.22	0.8154	3995	--	--	evene
cable	6290	5.22	0.7637	2802	5052	--	cable
there	6291	5.22	0.6481	4123	628	--	there
roland	6292	5.22	1.1301	4349	--	--	roland
analogie	6293	5.22	0.8640	--	--	3327	analogy
franck	6294	5.22	1.2171	4656	--	--	franck
marquis	6295	5.22	1.1480	--	--	2048	Marquis
colloque	6296	5.22	1.1657	4511	--	5021	Symposium
fixée	6297	5.22	0.9322	--	--	4052	fixed
ryan	6298	5.22	1.3746	--	3173	--	ryan
chargeur	6299	5.22	0.9957	2377	--	--	shipper
comment	6300	5.22	0.6158	172	134	298	how
config	6301	5.22	0.8873	5013	--	--	config
classification	6302	5.22	0.9750	3984	--	3941	classification
jveux	6303	5.22	1.0746	--	3203	--	jveux
affichages	6304	5.22	1.1119	2609	--	--	views
ebayfr	6305	5.22	1.3138	3057	--	--	ebayfr
compétition	6306	5.22	1.6325	2434	--	--	competition
comparez	6307	5.22	0.8401	1991	--	--	compare
let	6308	5.22	0.6158	--	984	--	let
placées	6309	5.22	0.7365	--	--	4870	placed
direction	6310	5.22	1.1480	407	524	542	management
deserve	6311	5.22	1.0160	--	4734	--	deserve
débutant	6312	5.22	0.8401	4921	--	--	beginner
mim	6313	5.22	1.0359	--	4750	--	mim
you've	6314	5.22	0.8401	--	3419	--	you've
officiels	6315	5.22	0.9100	3036	--	--	official
single	6316	5.22	1.2002	5105	1587	--	single
alan	6317	5.22	1.1830	--	4920	--	alan
juif	6318	5.22	1.2501	--	--	3807	Jewish
varie	6319	5.22	0.6158	--	--	3388	varies
âges	6320	5.22	0.7637	--	--	4806	ages
base	6321	5.22	0.6158	433	1230	509	base
pessoas	6322	5.22	1.1657	--	5060	--	pessoas
faits	6323	5.22	0.7365	2182	4513	375	facts
l'est	6324	5.22	0.6788	--	2441	--	east
etats	6325	5.22	0.8154	2872	--	628	states
primaires	6326	5.22	1.0746	--	--	5204	primary
su	6327	5.22	0.8873	2825	1217	1368	su
jai	6328	5.22	0.8154	--	410	--	jai
l'heure	6329	5.22	1.0160	--	602	--	time
jusqu'à	6330	5.22	0.7365	--	829	--	up to
item	6331	5.22	0.8154	4883	--	--	item
fevrier	6332	5.22	1.3445	2580	--	--	February
glossaire	6333	5.22	0.9100	1778	--	--	glossary
and	6334	5.22	0.5455	83	59	252	and
réunion	6335	5.22	1.2002	1213	1797	1353	meeting
stuff	6336	5.22	0.7637	--	4234	--	stuff
statuts	6337	5.22	0.7637	3472	--	3646	Articles
réveille	6338	5.22	1.4039	--	3020	--	wake
bouffe	6339	5.22	1.5687	--	2105	--	food
entrevista	6340	5.22	0.9322	--	2508	--	entrevista
ferdinand	6341	5.22	1.0160	--	--	4867	ferdinand
rené	6342	5.22	1.1301	3923	--	3288	reborn
mécanisme	6343	5.22	0.7637	--	--	2759	machinery
mètre	6344	5.22	0.5817	--	--	5131	meter
demeurer	6345	5.22	0.9322	--	--	4883	remain
company	6346	5.22	1.0746	3265	--	--	company
jusqu'au	6347	5.22	0.6158	--	1602	--	to
tenant	6348	5.22	0.6788	--	--	2511	taking
val	6349	5.22	1.1657	2278	4825	--	val
sièges	6350	5.22	1.0359	4823	--	--	seating
sois	6351	5.22	0.5455	--	1407	--	am
demanda	6352	5.22	0.8154	--	--	2349	asked
placés	6353	5.22	0.9538	--	--	2667	placed
d'eux	6354	5.22	0.7900	--	4063	--	them
roues	6355	5.22	0.6158	3008	--	--	wheels
états	6356	5.22	0.6481	--	--	1532	states
travailler	6357	5.22	1.6325	1891	1659	1793	work
centres	6358	5.22	0.7083	1752	--	2114	centers
does	6359	5.22	0.6481	--	1911	--	Does
couvert	6360	5.22	0.7637	--	--	2984	covered
trait	6361	5.22	0.5067	--	--	1929	feature
ayant	6362	5.22	0.5067	803	4212	228	with
directions	6363	5.22	1.0160	--	--	4539	directions
brand	6364	5.22	0.8640	--	3710	--	brand
ancelotti	6365	5.22	1.2664	--	4375	--	Ancelotti
siége	6366	5.22	1.0160	--	--	4075	seat
tien	6367	5.22	0.9750	--	2473	--	yours
situé	6368	5.22	0.6481	2164	--	2719	situated
fit	6369	5.22	0.9100	4588	--	318	made
está	6370	5.22	0.8640	--	2863	--	está
d'achat	6371	5.22	1.0160	--	4455	--	purchase
hasta	6372	5.22	0.7637	--	5082	--	hasta
exercices	6373	5.22	1.2501	3297	--	3741	exercises
modérateurs	6374	5.22	1.1657	1217	--	--	Moderators
entendait	6375	5.22	1.0359	--	--	5045	heard
edouard	6376	5.22	1.2337	--	--	4689	edward
suit	6377	5.22	0.6788	2835	2091	1217	follows
tourne	6378	5.22	0.7900	4371	2395	4207	turns
président	6379	5.22	1.4039	690	933	364	President
postes	6380	5.22	0.7637	2686	--	2297	posts
libéral	6381	5.22	1.1657	--	--	4616	Liberal
analogue	6382	5.22	0.8154	--	--	2519	similar
après	6383	5.22	1.0160	157	158	77	after
petites	6384	5.22	1.1480	480	1817	882	small
y	6385	5.20	0.6701	84	68	56	there
logitech	6386	5.20	1.0690	5207	--	--	logitech
semble	6387	5.20	0.4949	718	1906	284	seems
église	6388	5.20	1.5908	4116	--	851	church
mairie	6389	5.20	1.0880	1914	4482	--	mayor
consommation	6390	5.20	1.1429	1246	--	1428	consumption
nomme	6391	5.20	0.8330	--	--	2761	called
immobiliers	6392	5.20	1.2122	3969	--	--	property
sélectionnez	6393	5.20	0.8806	2773	--	--	select
minecraft	6394	5.20	1.2936	--	1949	--	minecraft
angle	6395	5.20	0.7559	3600	--	1983	angle
pôle	6396	5.20	1.0302	2797	4795	--	pole
emporte	6397	5.20	1.0690	--	--	4638	wins
facebook	6398	5.20	1.7843	1192	163	--	facebook
déposée	6399	5.20	0.6999	3655	--	--	filed
you're	6400	5.20	0.4949	--	358	--	're
pouvait	6401	5.20	0.9476	3226	2906	316	could
annexe	6402	5.20	0.7284	2111	--	3622	schedule
bus	6403	5.20	0.9897	2539	931	--	bus
ye	6404	5.20	1.0102	--	4798	--	ye
matériels	6405	5.20	0.7559	3515	--	4452	materials
tirage	6406	5.20	0.7559	4788	3372	--	draw
xx	6407	5.20	0.9897	--	765	--	xx
dits	6408	5.20	0.6999	--	--	3791	said
yup	6409	5.20	1.2454	--	4850	--	yup
passant	6410	5.20	0.5345	3456	4628	1826	from
poussée	6411	5.20	1.2122	--	--	4334	thrust
matt	6412	5.20	0.8330	--	1830	--	matt
bernard	6413	5.20	1.2122	1639	4187	2347	bernard
ken	6414	5.20	1.2617	--	4463	--	ken
minutes	6415	5.20	0.7559	748	424	2321	minutes
urbanisme	6416	5.20	0.9689	3224	--	--	planning
turquie	6417	5.20	1.2936	2416	4597	3421	Turkey
empire	6418	5.20	1.5518	4162	--	561	Empire
esta	6419	5.20	0.9258	--	2138	--	esta
center	6420	5.20	0.6389	2361	4794	--	center
vendu	6421	5.20	1.2778	2202	3843	--	sold
commerciale	6422	5.20	1.2778	2660	--	2990	commercial
heure	6423	5.20	0.7284	715	584	519	time
jonas	6424	5.20	1.3248	--	2212	--	jonas
guillaume	6425	5.20	0.9035	2818	4727	1935	guillaume
l'ancien	6426	5.20	1.1066	--	3715	--	former
deja	6427	5.20	0.8330	3920	850	--	already
luimême	6428	5.20	1.0102	--	--	3619	himself
relevé	6429	5.20	0.8330	--	--	4564	statement
cc	6430	5.20	0.7284	3428	247	--	cc
salariés	6431	5.20	1.2122	2340	5137	4156	employees
paraissent	6432	5.20	0.8806	--	--	2011	appear
basé	6433	5.20	0.4949	5232	--	--	based
depuis	6434	5.20	0.6999	139	208	133	from
hay	6435	5.20	0.9689	--	2704	--	hay
suppose	6436	5.20	0.8330	--	4209	1788	suppose
#peopleschoice	6437	5.20	1.5649	--	1528	--	# Peopleschoice
tri	6438	5.20	1.0498	3040	--	--	sorting
processus	6439	5.20	0.7825	1248	--	930	process
ceci	6440	5.20	0.5345	1668	2580	1019	this
hegel	6441	5.20	0.9689	--	--	4896	Hegel
parla	6442	5.20	0.8081	--	--	4117	spoke
background	6443	5.20	1.1249	--	4904	--	background
sache	6444	5.20	0.8571	--	3263	--	know
agences	6445	5.20	0.9689	1821	--	--	agencies
constituant	6446	5.20	0.6061	--	--	5019	constituting
poste	6447	5.20	0.7284	881	1489	1427	post
pics	6448	5.20	1.1952	--	4315	--	peaks
ferme	6449	5.20	1.2122	1986	1557	1503	farm
mp	6450	5.20	0.9689	3561	2706	--	mp
processeur	6451	5.20	0.8330	3250	--	--	processor
cadres	6452	5.20	1.1429	2806	--	2606	frames
pi	6453	5.20	1.1780	--	2753	4273	ft
shy'm	6454	5.20	1.4428	--	4474	--	shy'm
its	6455	5.20	0.4041	4252	780	--	icts
data	6456	5.20	0.7559	2102	2985	--	data
procédé	6457	5.20	0.6701	3899	--	1534	process
variable	6458	5.20	0.7559	3282	--	2861	variable
ten	6459	5.20	0.9035	--	3616	--	ten
yen	6460	5.20	0.8081	--	2573	--	yen
églises	6461	5.20	1.5518	--	--	2610	churches
arrivait	6462	5.20	0.7284	--	--	4577	arrived
metz	6463	5.20	0.9035	3319	5127	--	metz
wake	6464	5.20	0.8571	--	2779	--	wake
commun	6465	5.20	0.9258	1940	3230	652	common
celles	6466	5.20	0.6999	1663	2324	248	those
thats	6467	5.20	0.6389	--	4260	--	thats
transports	6468	5.20	1.1249	1656	5011	2706	Transportation
idem	6469	5.20	0.6061	--	3196	4880	ditto
tribune	6470	5.20	1.1429	5188	4990	4286	forum
secrétariat	6471	5.20	1.1429	3597	--	--	Secretariat
mesure	6472	5.20	0.6061	546	3855	300	measure
comme	6473	5.20	0.4041	66	66	41	such as
déposer	6474	5.20	0.5714	3006	--	--	leave
fixe	6475	5.20	1.0102	2014	--	1906	fixed
second	6476	5.20	0.8806	1896	1787	536	second
each	6477	5.20	0.7825	--	3384	--	EACH
disons	6478	5.20	0.4949	--	4719	3502	say
cliquant	6479	5.20	0.8330	1998	--	--	clicking
miley	6480	5.20	1.1249	--	1855	--	miley
voyait	6481	5.20	0.7284	--	--	2247	saw
litres	6482	5.20	0.8330	4170	--	--	liters
clique	6483	5.20	1.0302	--	2488	--	click
#soundcloud	6484	5.20	1.4286	--	2436	--	# Soundcloud
juifs	6485	5.20	1.1249	--	--	1505	Jews
using	6486	5.20	0.7825	--	3693	--	using
théologie	6487	5.20	1.3997	--	--	2376	theology
vasy	6488	5.20	1.3401	--	4152	--	vasy
duc	6489	5.20	1.1249	--	--	541	Duke
which	6490	5.20	0.6389	3855	2387	2781	All which
appelés	6491	5.20	0.6701	--	--	3296	called
#w9	6492	5.20	1.2936	--	3513	--	# W9
déménagement	6493	5.20	1.3997	4376	--	--	move
sors	6494	5.18	1.1726	--	1161	--	go
#nba	6495	5.18	1.5477	--	3948	--	# Nba
that's	6496	5.18	0.5226	--	837	--	that's
estoy	6497	5.18	1.0039	--	3678	--	estoy
christian	6498	5.18	1.1008	2101	3028	--	christian
chrono	6499	5.18	0.9190	5112	--	--	chrono
environ	6500	5.18	0.6908	976	3524	657	about
qui	6501	5.18	0.5226	24	25	18	which
ich	6502	5.18	0.9409	--	5208	--	ich
vend	6503	5.18	0.8734	3103	2517	--	sells
vdm	6504	5.18	1.6499	--	1981	--	vdm
matériaux	6505	5.18	0.6289	2037	--	2732	materials
col	6506	5.18	0.7743	3217	--	3188	Pass
dirige	6507	5.18	1.2887	--	--	4624	directs
swift	6508	5.18	1.0240	--	4744	--	swift
veille	6509	5.18	1.0821	2218	2537	1909	eve
nationaux	6510	5.18	1.2237	3648	--	2210	national
delà	6511	5.18	0.7197	--	--	737	beyond
jacques	6512	5.18	1.1192	1128	2131	979	Jacques
jpeux	6513	5.18	1.2887	--	4501	--	jpeux
éprouver	6514	5.18	1.6622	--	--	4795	experience
s'ils	6515	5.18	0.6908	--	4674	--	they
touché	6516	5.18	1.3045	--	4290	--	affected
lance	6517	5.18	0.9190	2454	1256	4574	spear
ooo	6518	5.18	1.2567	--	--	4485	ooo
h/f	6519	5.18	1.2567	--	1292	--	h / f
on	6520	5.18	0.5226	37	17	29	on
l'ue	6521	5.18	1.1899	--	5013	--	eu
suomi	6522	5.18	0.9190	4477	--	--	suomi
j'aurais	6523	5.18	0.6908	--	681	--	I would
bts	6524	5.18	1.1192	2533	--	--	bts
quad	6525	5.18	1.2567	4307	--	--	Quad
d'une	6526	5.18	0.6908	--	343	--	an
freud	6527	5.18	1.6374	--	--	4578	freud
soyez	6528	5.18	0.8254	2158	2239	--	are
appuyer	6529	5.18	0.8965	--	--	4316	support
inscriptions	6530	5.18	0.8003	4561	--	4370	Registration
são	6531	5.18	0.8734	--	4823	--	são
saisissez	6532	5.18	1.1551	4157	--	--	enter
composé	6533	5.18	0.6606	3264	--	1730	composed
tumblr	6534	5.18	1.2887	--	1129	--	tumblr
vise	6535	5.18	1.0437	4512	--	4238	aims
t'as	6536	5.18	0.6606	--	170	--	you got
spécifications	6537	5.18	1.0039	4247	--	--	specifications
pourquoi	6538	5.18	1.1008	578	161	408	why
tendant	6539	5.18	0.6289	--	--	4650	tending
consultés	6540	5.18	0.7743	2711	--	--	consulted
bande	6541	5.18	1.3656	1517	878	3242	band
s'est	6542	5.18	0.4819	--	520	--	has
ceux-ci	6543	5.18	0.5956	4711	--	--	thereof
disent	6544	5.18	0.8254	5040	939	2086	say
dans	6545	5.18	0.4375	18	31	17	in
quero	6546	5.18	1.0821	--	4224	--	quero
t'inquiètes	6547	5.18	1.4803	--	3547	--	worried you
ou	6548	5.18	0.5602	27	58	34	or
l'ai	6549	5.18	0.7197	--	463	--	have
quarante	6550	5.18	0.7475	--	--	1708	forty
collectivités	6551	5.18	1.1192	2502	--	--	communities
capitaux	6552	5.18	1.6622	--	--	2493	capital
l'monde	6553	5.18	1.1899	--	5223	--	the world
ram	6554	5.18	0.7743	2958	--	--	ram
teneur	6555	5.18	0.6606	--	--	5218	content
into	6556	5.18	0.5956	5080	1541	--	into
atom	6557	5.18	1.1008	3624	--	--	atom
voire	6558	5.18	0.6606	2976	5051	1804	or
dela	6559	5.18	0.9409	--	--	3381	beyond
plutot	6560	5.18	0.8254	--	2120	--	rather
il	6561	5.18	0.4819	23	26	13	it
j'veux	6562	5.18	1.3045	--	1630	--	I wanna
inscrivez-vous	6563	5.18	0.8965	941	--	--	register
bonaparte	6564	5.18	1.3805	--	--	2870	bonaparte
vendez	6565	5.18	1.1192	2566	--	--	sell
bruno	6566	5.18	1.1551	3162	2102	--	bruno
attache	6567	5.18	1.0039	--	--	3360	home
dise	6568	5.18	0.5226	--	2669	--	say
cette	6569	5.18	0.4819	34	100	37	this
vendre	6570	5.18	1.0631	497	922	2916	sale
truc	6571	5.18	0.8254	2843	288	--	trick
ali	6572	5.18	1.1551	--	3072	--	ali
told	6573	5.18	0.6289	--	3246	--	Told
exclusivement	6574	5.18	1.1726	5240	--	1954	exclusively
pm	6575	5.18	0.9409	612	2700	--	pm
étant	6576	5.18	0.5602	1111	3473	266	being
hours	6577	5.18	0.5226	--	2543	--	hours
trad	6578	5.18	0.8497	--	--	5219	trad
combien	6579	5.18	0.7475	2159	795	1014	how much
ma	6580	5.18	1.1899	117	43	212	my
xv	6581	5.18	0.7743	--	--	3855	xv
chose	6582	5.18	0.6908	798	304	226	thing
boite	6583	5.18	1.1899	1950	1582	--	box
définit	6584	5.18	0.6606	--	--	3823	defines
terminé	6585	5.18	1.5609	--	2922	4592	finished
proportion	6586	5.18	1.0437	--	--	1500	proportion
president	6587	5.18	1.0631	--	3215	--	President
saurait	6588	5.18	0.6908	--	--	1048	not
mike	6589	5.18	0.7197	--	3886	--	mike
tenu	6590	5.18	0.9833	1808	5074	1178	held
qu'elle	6591	5.18	0.7197	--	313	--	it
plu	6592	5.18	1.2070	--	2278	--	rain
venait	6593	5.18	0.8003	--	--	1205	had
transactions	6594	5.18	1.0039	4696	--	--	dealings
list	6595	5.18	0.8965	4079	2380	--	list
meme	6596	5.18	0.6289	1153	286	--	same
bout	6597	5.18	0.8734	1697	1064	885	end
structure	6598	5.18	0.9624	1477	--	902	structure
mi	6599	5.16	0.7656	4175	590	2522	mi
mètres	6600	5.16	0.5841	2746	--	1152	meters
agricole	6601	5.16	0.9765	2020	--	1676	agricultural
longue	6602	5.16	0.9971	1915	1864	771	long
cityvox	6603	5.16	1.0373	4805	--	--	cityvox
âge	6604	5.16	1.0174	1405	2099	520	ages
demandent	6605	5.16	0.6809	--	5042	4209	ask
an	6606	5.16	0.6809	404	207	307	year
état	6607	5.16	0.7656	696	2728	193	condition
mettent	6608	5.16	0.5841	--	1910	2673	put
they're	6609	5.16	0.6809	--	2903	--	they're
est-à-dire	6610	5.16	0.6809	2584	--	--	is to say
faq	6611	5.16	0.9116	598	--	--	faq
guinée	6612	5.16	1.0947	5210	--	--	Guinea
systèmes	6613	5.16	0.8657	1044	--	1458	systems
venaient	6614	5.16	0.6181	--	--	3102	came
utilisant	6615	5.16	0.7384	2779	--	--	using
import	6616	5.16	0.8889	4372	--	--	import
exercent	6617	5.16	1.0759	--	--	4857	exercise
amiral	6618	5.16	1.2835	--	--	3080	Admiral
oise	6619	5.16	1.0373	3676	--	--	oise
notifications	6620	5.16	1.0568	4867	--	--	notifications
j'allais	6621	5.16	0.7918	--	1972	--	I was
until	6622	5.16	0.8418	--	2208	--	up to
kim	6623	5.16	1.3903	--	930	--	kim
[pic]	6624	5.16	0.7918	--	4957	--	[Pic]
situation	6625	5.16	0.7384	819	1956	301	location
mène	6626	5.16	0.8889	--	--	4761	leads
soient	6627	5.16	0.8172	1746	3697	529	are
tiene	6628	5.16	0.5481	--	4726	--	tiene
vos	6629	5.16	0.6809	73	267	641	your
nostre	6630	5.16	0.5841	--	--	4639	nostre
chrétiens	6631	5.16	1.5566	--	--	1550	Christians
souligne	6632	5.16	0.7384	--	--	4004	highlights
jsuis	6633	5.16	0.9116	--	549	--	jsuis
épaisseur	6634	5.16	0.7103	--	--	2780	thickness
introduit	6635	5.16	0.5095	--	--	2547	introduced
log	6636	5.16	0.9553	3107	--	--	log
aujourd	6637	5.16	1.2349	--	--	259	today
apres	6638	5.16	0.8172	2336	906	--	after
câble	6639	5.16	0.9337	2839	--	--	cable
seraient	6640	5.16	0.8418	4525	--	835	would
m'arrive	6641	5.16	0.7656	--	4200	--	Sometimes I
tes	6642	5.16	0.5481	1152	173	1854	your
rating	6643	5.16	1.2675	1146	--	--	rating
gay	6644	5.16	2.0239	3001	945	--	gay
métaux	6645	5.16	0.9971	--	--	4360	metals
heures	6646	5.16	0.7918	443	728	391	hours
jpense	6647	5.16	1.0373	--	3546	--	jpense
fournisseur	6648	5.16	1.1132	3719	--	--	provider
football	6649	5.16	1.5301	911	1604	--	Football
maire	6650	5.16	0.9765	2512	4687	1930	Mayor
quelle	6651	5.16	0.4219	859	431	440	what
reprises	6652	5.16	0.9337	--	--	2434	times
plat	6653	5.16	1.1314	1897	3214	4931	flat
qu'est-ce	6654	5.16	0.5841	--	1607	--	what
d'après	6655	5.16	0.5095	--	2451	--	according
zèle	6656	5.16	1.0759	--	--	2655	zeal
server	6657	5.16	0.7918	1622	--	--	server
y'en	6658	5.16	0.6503	--	1442	--	y'en
were	6659	5.16	0.6809	--	1214	--	Were
netradio	6660	5.16	1.1843	--	5203	--	netradio
quasi	6661	5.16	0.6503	--	--	2699	almost
règne	6662	5.16	1.2675	--	--	1214	reign
communs	6663	5.16	0.6809	4471	--	3185	common
seconde	6664	5.16	0.6809	1739	2083	511	second
demandait	6665	5.16	0.8172	--	--	3266	asked
com	6666	5.16	1.2182	1067	736	4015	com
durant	6667	5.16	0.5481	1712	3076	1011	during
soy	6668	5.16	0.6503	--	4075	--	soy
recommence	6669	5.16	1.2349	--	5109	--	again
triés	6670	5.16	0.9765	2568	--	--	sorted
ont	6671	5.16	0.5841	77	152	58	have
passe	6672	5.16	0.7656	224	251	662	Password
tourner	6673	5.16	0.7918	3025	1566	3318	shoot
scooters	6674	5.16	1.2675	3204	--	--	scooters
quel	6675	5.16	0.5841	646	307	447	what
poursuivre	6676	5.16	1.3607	3541	--	2639	follow
une	6677	5.16	0.5095	14	20	16	one
ses	6678	5.16	0.5095	82	175	48	its
type	6679	5.16	0.8172	256	1423	602	Type
#rugby	6680	5.16	1.8775	--	3949	--	# Rugby
wai	6681	5.16	0.7384	--	4119	--	wai
qu'ils	6682	5.16	0.5841	--	438	--	they
portion	6683	5.16	0.7918	--	--	2540	portion
cela	6684	5.16	0.5841	360	873	139	that
ui	6685	5.16	0.9765	--	3568	--	ui
xviii	6686	5.16	0.9337	--	--	4390	xviii
d'année	6687	5.16	0.5481	--	1450	--	year
dé	6688	5.16	0.9116	--	4722	3444	dice
cheap	6689	5.16	1.6333	--	2613	--	cheap
consiste	6690	5.16	0.5095	3523	--	1188	is
vida	6691	5.16	1.3756	--	2174	--	vida
ordinaires	6692	5.16	1.1669	--	--	2278	ordinary
possession	6693	5.16	1.4049	--	--	1413	possession
verrons	6694	5.16	0.6809	--	--	3211	see
internes	6695	5.16	0.7656	4519	--	4125	internal
fonction	6696	5.16	0.7384	557	4108	557	function
j'aille	6697	5.16	0.8889	--	3390	--	I go
disais	6698	5.16	0.6503	--	1847	--	said
contrats	6699	5.16	1.1314	2579	--	3661	contracts
auxquels	6700	5.16	0.5095	--	--	1411	which
since	6701	5.16	0.7656	--	2009	--	since
années	6702	5.16	0.9765	500	1366	225	years
unes	6703	5.16	0.7384	--	--	1504	each
mesurer	6704	5.16	0.4219	--	--	3664	measure
supporter	6705	5.16	1.5696	--	4279	3574	support
cherchait	6706	5.16	0.6809	--	--	5261	sought
url	6707	5.16	0.5841	988	--	--	url
lee	6708	5.16	1.0174	--	3651	--	lee
dias	6709	5.14	0.8084	--	4693	--	dias
id	6710	5.14	0.8809	2398	--	3129	id
constitutionnel	6711	5.14	1.1068	--	--	3992	Constitutional
leve	6712	5.14	0.9260	--	4779	--	regulator
wa	6713	5.14	1.3999	--	2825	--	wa
papiers	6714	5.14	0.8809	4485	--	3256	papers
demander	6715	5.14	1.1782	1573	840	831	call
agence	6716	5.14	0.7562	693	3667	--	agency
modérateur	6717	5.14	1.1782	1811	--	--	moderator
j'vois	6718	5.14	0.7827	--	3498	--	j'vois
chair	6719	5.14	0.9260	--	--	2908	flesh
privé	6720	5.14	0.9478	736	2310	1770	private
9h	6721	5.14	1.0882	--	3641	--	9h
fact	6722	5.14	0.7001	--	5086	--	fact
attachés	6723	5.14	1.4287	--	--	4341	attached
mécanique	6724	5.14	1.1954	1872	--	2553	mechanical
naruto	6725	5.14	1.5780	3488	--	--	naruto
ones	6726	5.14	0.6392	--	5213	--	ones
patrick	6727	5.14	1.2618	1913	2881	--	patrick
sorte	6728	5.14	0.6704	2220	2333	297	so
ain	6729	5.14	0.9691	5055	--	--	ain
tels	6730	5.14	0.4953	2123	--	776	such
présentait	6731	5.14	0.5349	--	--	4343	presented
primaire	6732	5.14	1.0104	2959	4861	3011	primary
listes	6733	5.14	0.8084	2301	2326	--	lists
bouffer	6734	5.14	1.5120	--	3019	--	eat
scott	6735	5.14	1.0500	--	4776	--	scott
organes	6736	5.14	0.8574	4149	--	1546	organs
dirait	6737	5.14	0.6064	--	857	4917	say
thierry	6738	5.14	1.2291	2676	4204	--	thierry
rick	6739	5.14	0.9037	--	4129	--	rick
simon	6740	5.14	0.8332	3664	2808	3146	simon
ferait	6741	5.14	0.6392	--	2869	2565	would
catégorie	6742	5.14	0.8084	342	4667	1969	category
