word,pos
omit,Verb (usu participle)
omland,Noun
ommateal,Adjective
ommatidial,Adjective
ommatidium,Noun
ommatitidia,Plural
ommatophore,Noun
ommatophorous,Adjective
ommiades,Plural
ommiads,Plural
ommiad,Noun
omnibearing,Noun
omnibuses,Plural
omnibus,NA
omnicompetent,Adjective
omnidirectional,Adjective
omnidistance,Noun
omnifarious,Adjective
omnificence,Noun
omnificent,Adjective
omnific,Adjective
omnigraph,Noun
omnipotence,Noun
omnipotently,Adverb
omnipotent,Adjective
omnipotent,Noun
omnipresence,Noun
omnipresent,Adjective
omnirange,Noun
omniscience,Noun
omnisciently,Adverb
omniscient,Adjective
omnium-gatherums,Plural
omnium-gatherum,Noun
omnivore,Noun
omnivorously,Adverb
omnivorousness,Noun
omnivorous,Adjective
omni,Noun
omoo,Noun
omophagia,Noun
omophagic,Adjective
omophagist,Noun
omophorion,Noun
omora,Noun
omor,Noun
omphale,Noun
omphalocele,Noun
omphaloskepsis,Noun
omphalos,Noun
omri,Noun
omsk,Noun
omura,Noun
omuta,Noun
om,Noun
on-glide,Noun
on-limits,Adjective
on-line,Adjective
onager,Noun
onaggri,Plural
onagraceous,Adjective
onalaska,Noun
onanism,Noun
onanistic,Adjective
onanist,Noun
onassis,Noun
ona,Noun
once-over,Noun
oncer,Noun
once,Adverb
once,Conjunction
once,Noun
oncogenic,Adjective
oncological,Adjective
oncologic,Adjective
oncology,Noun
oncoming,Adjective
oncoming,Noun
oncoses,Plural
oncosis,Noun
oncost,Noun
oncotic,Adjective
onder,Noun
ondine,Noun
onding,Noun
ondogram,Noun
ondograph,Noun
ondometer,Noun
ondoscope,Noun
ondo,Noun
ondrea,Noun
ondrej,Noun
one-a-cat,Noun
one-acter,Noun
one-eighty,Noun
one-eyed,Adjective
one-handed,Adjective
one-handed,Adverb
one-horse,Adjective
one-ideaed,Adjective
one-lunger,Noun
one-lung,Adjective
one-many,Adjective
one-man,Adjective
one-nighter,Noun
one-off,Noun
one-piece,Adjective
one-sidedly,Adverb
one-sidedness,Noun
one-sided,Adjective
one-spot,Noun
one-step,Noun
one-time,Adjective
one-time,Adverb
one-to-one,Adjective
one-track,Adjective
one-two,Noun
one-upmanship,Noun
one-up,Adjective
one-way,Adjective
oneal,Noun
onega,Noun
oneida,Noun
oneill,Noun
oneil,Noun
oneiric,Adjective
oneirocritically,Adverb
oneirocritical,Adjective
oneirocriticism,Noun
oneirocritic,Noun
oneiromancy,Noun
oneness,Noun
onerosity,Noun
onerously,Adverb
onerousness,Noun
onerous,Adjective
oner,Noun
oneself,Pronoun
one,Definite Article
one,Pronoun
one,Noun
onfre,Noun
onfroi,Noun
onf,Noun
ongoing,Adjective
ongun,Noun
ong,Noun
onia,Noun
onida,Noun
oniomaniac,Noun
oniomania,Noun
onionlike,Adjective
onionskin,Noun
onions,Noun
oniony,Adjective
onion,Noun
oniskey,Noun
onitsha,Noun
oni,Noun
onker,Noun
onlaid,Verb (usu participle)
onlap,Noun
onlaying,Verb (usu participle)
onlay,Noun
onlay,Verb (transitive)
onlooker,Noun
only-begotten,Adjective
only,Adjective
only,Adverb
onofredo,Noun
onomasiology,Noun
onomastics,Noun
onomastic,Adjective
onomatologically,Adverb
onomatological,Adjective
onomatologic,Adjective
onomatologist,Noun
onomatology,Noun
onomatopoeia,Noun
onomatopoeically,Adverb
onomatopoetically,Adverb
onondagan,Adjective
onondaga,Noun
onrushing,Adjective
onrush,Noun
onset,Noun
onshore,Adjective
onshore,Adverb
onside,Adjective
onside,Adverb
onslaught,Noun
onslow,Noun
onstad,Noun
onstage,Adverb
onstage,Adjective
ontarian,Adjective
ontarian,Noun
ontaric,Adjective
ontaric,Noun
ontario,Noun
ontina,Noun
ontine,Noun
ontogenetically,Adverb
ontogenetical,Adjective
ontogenetic,Adjective
ontogenically,Adverb
ontogenic,Adjective
ontogenist,Noun
ontogeny,Noun
ontological,Adjective
ontologised,Verb (transitive)
ontologise,Verb (transitive)
ontologising,Verb (transitive)
ontologism,Noun
ontologist,Noun
ontology,Noun
onto,Preposition
ont,Noun
onuses,Plural
onus,Noun
onwards,Adverb
onward,Adjective
onward,Adverb
onychia,Noun
onychophagia,Noun
onychophoran,Noun
onymous,Adjective
onyxis,Noun
onyx,Noun
on,Noun
on,Preposition
on,Adverb
on,Adjective
oocyte,Noun
oodles,Plural
oof,Noun
oogamous,Adjective
oogamy,Noun
oogenesis,Noun
oogenetic,Adjective
oogoninia,Plural
oogonium,Noun
ooh,Interjection
ookinetic,Adjective
oolachans,Plural
oolachan,Noun
oolite,Noun
oolith,Noun
oolitic,Adjective
oological,Adjective
oology,Noun
oolong,Noun
oomiak,Noun
oompah,Noun
oomph,Noun
oonagh,Noun
oona,Noun
oophorectomies,Plural
oophorectomized,Verb (transitive)
oophorectomize,Verb (transitive)
oophorectomizing,Verb (transitive)
oophorectomy,Noun
oophore,Noun
oophoric,Adjective
oophoritis,Noun
oophyte,Noun
oophytic,Adjective
oops,Interjection
oory,Adjective
oose,Noun
oosperm,Noun
oosphere,Noun
oospore,Noun
oosporic,Adjective
oostende,Noun
oost,Noun
oos,Noun
oos,Verb (usu participle)
ootheca,Noun
ootid,Noun
oozed,Verb (usu participle)
ooze,Verb (intransitive)
ooze,Verb (transitive)
ooze,Noun
oozier,Adjective
ooziest,Adjective
oozing,Verb (usu participle)
oozy,Adjective
opa-locka,Noun
opacification,Noun
opacified,Verb (usu participle)
opacifier,Noun
opacifying,Verb (usu participle)
opacify,Verb (transitive)
opacify,Verb (intransitive)
opacimeter,Noun
opacity,Noun
opacus,Adjective
opah,Noun
opaion,Noun
opai,Plural
opalesced,Verb (intransitive)
opalescent,Adjective
opalesce,Verb (intransitive)
opalescing,Verb (intransitive)
opalina,Noun
opaline,Adjective
opaline,Noun
opal,Noun
opaqued,Verb (usu participle)
opaquely,Adverb
opaqueness,Noun
opaque,Adjective
opaque,Noun
opaque,Verb (usu participle)
opaque,Verb (transitive)
opaquing,Verb (usu participle)
opa,Noun
opcode,Noun
opcw,Noun
opec,Noun
opelika,Noun
opelousas,Noun
opelt,Noun
open-airishness,Noun
open-and-shut,Adjective
open-door,Adjective
open-ended,Adjective
open-end,Adjective
open-eyedly,Adverb
open-eyed,Adjective
open-faced,Adjective
open-field,Adjective
open-handedly,Adverb
open-handed,Adjective
open-heartedly,Adverb
open-heartedness,Noun
open-hearted,Adjective
open-hearth,Adjective
open-housing,Adjective
open-letter,Adjective
open-mindedly,Adverb
open-mindedness,Noun
open-minded,Adjective
open-mouthedly,Adverb
open-mouthedness,Noun
open-mouthed,Adjective
open-plan,Adjective
open-reel,Adjective
open-shelf,Adjective
open-shop,Adjective
open-sided,Adjective
open-timbered,Adjective
open-web,Adjective
openairish,Adjective
openairness,Noun
openchain,Adjective
opencircuit,Adjective
opener,Noun
openglopish,Noun
openhandedly,Adverb
openhandedness,Noun
opening,Noun
openwork,Noun
open,Adjective
open,Verb (usu participle)
open,Verb (intransitive)
open,Verb (transitive)
open,Noun
operability,Noun
operable,Adjective
operably,Adverb
operand,Noun
operant,Adjective
operant,Noun
operatable,Adjective
operate,Verb (usu participle)
operate,Verb (transitive)
operate,Verb (intransitive)
operatic,Adjective
operationalism,Noun
operational,Adjective
operation,Noun
operatively,Adverb
operativeness,Noun
operative,Adjective
operative,Noun
operativity,Noun
operatize,Verb (transitive)
operator,Noun
opera,Noun
opercle,Noun
operculate,Adjective
operculum,Noun
operetta,Noun
operettist,Noun
operla,Plural
operon,Noun
operosely,Adverb
operoseness,Noun
operose,Adjective
opers,Noun
oper,Noun
ope,Verb (usu participle)
ope,Adjective
ophelia,Noun
ophelie,Noun
opheltes,Noun
ophia,Noun
ophicleidean,Adjective
ophicleide,Noun
ophidian,Adjective
ophidian,Noun
ophiolater,Noun
ophiolatrous,Adjective
ophiolatry,Noun
ophiological,Adjective
ophiologic,Adjective
ophiologist,Noun
ophiology,Noun
ophion,Noun
ophir,Noun
ophite,Noun
ophitic,Adjective
ophiuchus,Noun
ophiuchus,Conjunction
ophthalmiac,Noun
ophthalmia,Noun
ophthalmic,Adjective
ophthalmitic,Adjective
ophthalmitis,Noun
ophthalmodynamometer,Noun
ophthalmological,Adjective
ophthalmologic,Adjective
ophthalmologist,Noun
ophthalmology,Noun
ophthalmometer,Noun
ophthalmometrical,Adjective
ophthalmometric,Adjective
ophthalmometry,Noun
ophthalmoscope,Noun
ophthalmoscopical,Adjective
ophthalmoscopic,Adjective
ophthalmoscopies,Plural
ophthalmoscopist,Noun
ophthalmoscopy,Noun
ophthalm,Noun
oph,Noun
opiated,Verb (usu participle)
opiate,Noun
opiate,Adjective
opiate,Verb (usu participle)
opiate,Verb (transitive)
opiating,Verb (usu participle)
opine,Verb (usu participle)
opinicuses,Plural
opinicus,Noun
opinionatedly,Adverb
opinionatedness,Noun
opinionated,Adjective
opinionatively,Adverb
opinionativeness,Noun
opinionative,Adjective
opinion,Noun
opisthenar,Noun
opisthobranch,Noun
opisthodomoses,Plural
opisthodomos,Noun
opisthognathism,Noun
opisthognathous,Adjective
opis,Noun
opiumism,Noun
opium,Noun
opodeldoc,Noun
oporto,Noun
opossums,Plural
opossum,Noun
oppenheimer,Noun
oppenheim,Noun
oppen,Noun
oppidan,Adjective
oppidan,Noun
oppilated,Verb (transitive)
oppilate,Verb (transitive)
oppilating,Verb (transitive)
oppilation,Noun
opponency,Noun
opponens,NA
opponent,NA
opportina,Noun
opportuna,Noun
opportunely,Adverb
opportune,Adjective
opportunism,Noun
opportunistically,Adverb
opportunistic,Adjective
opportunist,NA
opportunities,Plural
opportunity,Noun
opposability,Noun
opposable,Adjective
opposer,Noun
oppose,Verb (transitive)
oppose,Verb (intransitive)
opposingly,Adverb
oppositely,Adverb
oppositeness,Noun
opposite,Adjective
opposite,Noun
opposite,Preposition
opposite,Adverb
oppositional,Adjective
oppositionary,Adjective
oppositionless,Adjective
opposition,Noun
oppressible,Adjective
oppression,Noun
oppressively,Adverb
oppressiveness,Noun
oppressive,Adjective
oppressor,Noun
oppress,Verb (transitive)
opprobriously,Adverb
opprobriousness,Noun
opprobrious,Adjective
opprobrium,Noun
oppugnant,Adjective
oppugner,Noun
oppugn,Verb (transitive)
opp,Noun
opsimath,Noun
opsin,Noun
opsonic,Adjective
opsonin,Noun
opsonized,Verb (transitive)
opsonize,Verb (transitive)
opsonizing,Verb (transitive)
opsonoid,Adjective
ops,Noun
optatively,Adverb
optative,Adjective
optative,Noun
optical,Adjective
optician,Noun
opticist,Noun
opticly,Adverb
optics,Noun
optic,Adjective
optic,Noun
optimal,Adjective
optime,Noun
optimise,Noun
optimism,Noun
optimistically,Adverb
optimistic,Adjective
optimist,Noun
optimization,Noun
optimized,Verb (usu participle)
optimize,Verb (transitive)
optimize,Verb (intransitive)
optimizing,Verb (usu participle)
optimum,NA
optionality,Noun
optionally,Adverb
optional,Adjective
optionee,Noun
option,Noun
optometer,Noun
optometrical,Adjective
optometrist,Noun
optometry,Noun
optotype,Noun
opt,Verb (usu participle)
opulence,Noun
opulently,Adverb
opulent,Adjective
opuntia,Noun
opuscular,Adjective
opuscule,Noun
opuscule,Conjunction
opuscule,Preposition
opuscule,Adjective
opuses,Plural
opus,Noun
op,Noun
oquassas,Plural
oquassa,Noun
orabelle,Noun
orabel,Noun
orache,Noun
orach,Noun
oracles,Plural
oracle,Noun
oracon,Noun
oracularity,Noun
oracularly,Adverb
oracularness,Noun
oracular,Adjective
oracy,Noun
oradea,Noun
orad,Adverb
oralee,Noun
oralia,Noun
oralie,Noun
oralla,Noun
orally,Adverb
oral,Adjective
oral,Noun
oram,Noun
orang-utan,Noun
orange-tip,Noun
orangeade,Noun
orangeburg,Noun
orangeism,Noun
orangeist,Noun
orangeman,Noun
orangemen,Plural
orangeries,Plural
orangery,Noun
orangewood,Noun
orange,Noun
orange,NA
orangutan,Noun
orangy,Adjective
orang,Noun
oran,Noun
oraria,Plural
orarion,Noun
orarium,Noun
orated,Verb (intransitive)
orated,Verb (transitive)
orate,Verb (intransitive)
orating,Verb (intransitive)
orating,Verb (transitive)
oration,Noun
oratorian,Noun
oratorically,Adverb
oratorical,Adjective
oratories,Plural
oratorios,Plural
oratorio,Noun
oratorlike,Adjective
oratorship,Noun
oratory,Noun
orator,Noun
oratrices,Plural
oratrix,Noun
orazio,Noun
ora,Noun
orban,Noun
orbiculares,Plural
orbicularis,Noun
orbicularity,Noun
orbicularly,Adverb
orbicular,Adjective
orbiculately,Adverb
orbiculate,Adjective
orbiculation,Noun
orbitale,Noun
orbital,Noun
orbit,Noun
orbit,Verb (usu participle)
orbit,Verb (transitive)
orbit,Verb (intransitive)
orb,Noun
orb,Verb (usu participle)
orb,Verb (transitive)
orcadian,NA
orca,Noun
orcein,Noun
orchardist,Noun
orchardman,Noun
orchard,Noun
orchectomy,Noun
orchestraless,Adjective
orchestrally,Adverb
orchestral,Adjective
orchestrated,Verb (transitive)
orchestrated,Verb (intransitive)
orchestrater,Noun
orchestrate,Verb (transitive)
orchestrating,Verb (transitive)
orchestrating,Verb (intransitive)
orchestration,Noun
orchestrator,Noun
orchestra,Noun
orchestrion,Noun
orchidaceous,Adjective
orchidectomies,Plural
orchidectomy,Noun
orchidologist,Noun
orchidology,Noun
orchidotomies,Plural
orchidotomy,Noun
orchid,Noun
orchiectomies,Plural
orchiectomy,Noun
orchil,Noun
orchis,Noun
orchitic,Adjective
orchitis,Noun
orchotomies,Plural
orchotomy,Noun
orch,Noun
orcinol,Noun
orcus,Noun
orczy,Noun
orc,Noun
ordainable,Adjective
ordainer,Noun
ordainment,Noun
ordain,Verb (transitive)
ordeal,Noun
orderly,Adjective
orderly,Adverb
orderly,Noun
order,Noun
order,Verb (transitive)
order,Interjection
ordinaire,Adjective
ordinally,Adverb
ordinal,Adjective
ordinal,Noun
ordinance,Noun
ordinand,Noun
ordinariate,Noun
ordinarily,Adverb
ordinary,Adjective
ordinary,Noun
ordinate,NA
ordination,Noun
ordines,Plural
ordnance,Noun
ordn,Noun
ordonnances,Plural
ordonnance,Noun
ordovician,Adjective
ordovician,Noun
ordo,Noun
ordure,Noun
ordurous,Adjective
ordway,Noun
ordzhonikidze,Noun
ord,Noun
ord,Verb (intransitive)
oread,Noun
orebro,Noun
orectic,Adjective
oregano,Noun
oregonian,Adjective
oregonian,Noun
oregon,Noun
oreg,Noun
orekhovo-zuyevo,Noun
orelee,Noun
orelia,Noun
orelie,Noun
orella,Noun
orelu,Noun
orel,Noun
orem,Noun
orenburg,Noun
orense,Noun
oren,Noun
oreopithecus,Noun
oreshoot,Noun
oresteia,Noun
orestes,Noun
oreste,Noun
orest,Noun
oresund,Noun
orexis,Noun
ore,Noun
orfeo,Noun
orferd,Noun
orfe,Noun
orff,Noun
orfield,Noun
orfinger,Noun
orford,Noun
orfray,Noun
orfurd,Noun
organ-grinder,Noun
organa,Noun
organdie,Noun
organdy,Noun
organelle,Noun
organically,Adverb
organicalness,Noun
organicismal,Adjective
organicism,NA
organicistic,Adjective
organicist,Noun
organicity,Noun
organic,Adjective
organic,Noun
organisability,Noun
organisable,Adjective
organisationally,Adverb
organisational,Adjective
organised,Verb (transitive)
organised,Verb (intransitive)
organise,Verb (transitive)
organise,Verb (intransitive)
organising,Verb (transitive)
organising,Verb (intransitive)
organismal,Adjective
organismically,Adverb
organismic,Adjective
organism,Noun
organist,Noun
organizability,Noun
organizable,Adjective
organizationally,Adverb
organizational,Adjective
organization,Noun
organized,Verb (usu participle)
organizer,Noun
organize,Verb (usu participle)
organize,Verb (transitive)
organize,Verb (intransitive)
organizing,Verb (usu participle)
organogenesis,Noun
organographical,Adjective
organographic,Adjective
organographist,Noun
organography,Noun
organoleptic,Adjective
organological,Adjective
organologic,Adjective
organologist,Noun
organology,Noun
organomagnesium,Adjective
organometallic,Adjective
organon,Noun
organotherapeutics,Noun
organotherapy,Noun
organum,Noun
organza,Noun
organzine,Noun
organ,Noun
orgasmic,Adjective
orgasm,Noun
orgastic,Adjective
orgeat,Noun
orgell,Noun
orgel,Noun
orgies,Plural
orgulous,Adjective
orgy,Noun
oriana,Noun
oriane,Noun
orianna,Noun
orian,Noun
oria,Noun
oribella,Noun
oribelle,Noun
oribel,Noun
oribi,Noun
oriel,Noun
orientalia,Plural
orientalisation,Noun
orientalised,Verb (transitive)
orientalised,Verb (intransitive)
orientalise,Verb (transitive)
orientalise,Verb (intransitive)
orientalising,Verb (transitive)
orientalising,Verb (intransitive)
orientalism,Noun
orientalist,Noun
orientalis,Noun
orientalize,Verb (usu participle)
orientally,Adverb
oriental,Adjective
oriental,Noun
orientated,Verb (transitive)
orientated,Verb (intransitive)
orientate,Verb (usu participle)
orientate,Verb (transitive)
orientating,Verb (transitive)
orientating,Verb (intransitive)
orientation,Noun
orientative,Adjective
orienteering,Noun
oriente,Noun
orient,Noun
orient,Adjective
orient,Verb (usu participle)
orifice,Noun
oriflamme,Noun
origamis,Plural
origami,Noun
origan,Noun
origenian,Adjective
origenian,Noun
origenism,Noun
origenistic,Adjective
origenist,Noun
origen,Noun
originality,Noun
originally,Adverb
original,Adjective
original,Noun
originated,Verb (usu participle)
originate,Verb (usu participle)
originate,Verb (intransitive)
originating,Verb (usu participle)
origination,Noun
originatively,Adverb
originative,Adjective
originator,Noun
origin,Noun
orig,Noun
orihon,Noun
orinasally,Adverb
orinasal,Adjective
orinasal,Noun
oringas,Noun
oringa,Noun
orinoco,Noun
orin,Noun
oriole,Noun
orion,Noun
oriskanian,Adjective
oriskanian,Noun
oriskany,Noun
orison,Noun
orissa,Noun
orit,Noun
oriya,Noun
orizaba,Noun
ori,Noun
orji,Noun
orjonikidze,Noun
orkhon,Noun
orkneys,Plural
orlanais,Noun
orlando,Noun
orland,Noun
orlans,Noun
orlanta,Noun
orlantha,Noun
orlan,Noun
orleanais,Noun
orleanism,Noun
orleanist,Noun
orleans,Noun
orlena,Noun
orlene,Noun
orle,Noun
orlich,Noun
orlina,Noun
orling,Noun
orlin,Noun
orlon,Noun
orlop,Noun
orlosky,Noun
orlos,Plural
orlov,Noun
orlo,Noun
orly,Noun
ormandy,Noun
ormand,Noun
orman,Noun
ormazd,Noun
ormer,Noun
orme,Noun
ormiston,Noun
ormolu,Noun
ormond,Noun
ormsby,Noun
orms,Noun
ormuz,Noun
ornamentality,Noun
ornamentally,Adverb
ornamental,Adjective
ornamental,Noun
ornamentation,Noun
ornamented,Adjective
ornament,Noun
ornament,Verb (usu participle)
ornament,Verb (transitive)
ornas,Noun
ornately,Adverb
ornateness,Noun
ornate,Adjective
orna,Noun
orneriness,Noun
ornery,Adjective
orneus,Noun
orne,Noun
ornie,Noun
ornis,Noun
ornithes,Plural
ornithic,Adjective
ornithine,Noun
ornithischian,Adjective
ornithischian,Noun
ornithoid,Adjective
ornithologically,Adverb
ornithological,Adjective
ornithologic,Adjective
ornithologist,Noun
ornithology,Noun
ornithol,Noun
ornithomancy,Noun
ornithopod,Noun
ornithopter,Noun
ornithorhynchus,Noun
ornithoscopy,Noun
ornithosis,Noun
ornith,Noun
ornstead,Noun
orobanchaceous,Adjective
orogenetic,Adjective
orogenic,Adjective
orogeny,Noun
orographic,Noun
orography,Noun
oroide,Noun
orola,Noun
orological,Adjective
orologist,Noun
orometer,Noun
orometric,Adjective
orometry,Noun
oronasally,Adverb
oronasal,Adjective
oronasal,Noun
orono,Noun
orontes,Noun
orontius,Noun
oropharyngeal,Adjective
orose,Noun
orosius,Noun
orotundity,Noun
orotund,Adjective
oroville,Noun
orozco,Noun
orpah,Noun
orphanage,Noun
orphanhood,Noun
orphan,Noun
orphan,Verb (transitive)
orpharion,Noun
orpha,Noun
orphean,Adjective
orpheus,Noun
orphically,Adverb
orphic,Adjective
orphism,Noun
orphist,NA
orphreyed,Adjective
orphreys,Plural
orphrey,Noun
orpiment,Noun
orpine,Noun
orpington,Noun
orran,Noun
orren,Noun
orreries,Plural
orrery,Noun
orrin,Noun
orrisroot,Noun
orris,Noun
orrow,Adjective
orrville,Noun
orr,Noun
orsay,Noun
orsa,Noun
orseille,Noun
orsini,Noun
orsino,Noun
orsk,Noun
orsola,Noun
orson,Noun
ortanique,Noun
ortegal,Noun
ortensia,Noun
orten,Noun
orthaea,Noun
orthia,Noun
orthicon,Noun
orthman,Noun
ortho-cousin,Noun
ortho-xylene,Noun
orthocenter,Noun
orthocentre,Noun
orthocephalic,Adjective
orthocephaly,Noun
orthochromatic,Adjective
orthoclase,Noun
orthodontics,NA
orthodontic,Adjective
orthodontist,Noun
orthodoxies,Plural
orthodoxness,Noun
orthodoxy,Noun
orthodox,Adjective
orthoepy,Noun
orthogenesis,Noun
orthogenetic,Adjective
orthogenic,Adjective
orthognathous,Adjective
orthogonality,Noun
orthogonalization,Noun
orthogonalized,Verb (transitive)
orthogonalize,Verb (transitive)
orthogonalizing,Verb (transitive)
orthogonally,Adverb
orthogonal,Adjective
orthographer,Noun
orthographically,Adverb
orthographic,Adjective
orthographies,Plural
orthographised,Verb (transitive)
orthographised,Verb (intransitive)
orthographise,Verb (transitive)
orthographise,Verb (intransitive)
orthographising,Verb (transitive)
orthographising,Verb (intransitive)
orthographized,Verb (usu participle)
orthographize,Verb (transitive)
orthographize,Verb (intransitive)
orthographizing,Verb (usu participle)
orthography,Noun
orthohydrogen,Noun
orthomorphic,Adjective
orthopaedically,Adverb
orthopaedics,Noun
orthopedically,Adverb
orthopedics,Noun
orthopedic,Adjective
orthopedist,Noun
orthophosphate,Noun
orthophosphoric,Adjective
orthophyric,Adjective
orthopnea,Noun
orthopneic,Adjective
orthopnoeic,Adjective
orthopraxia,Noun
orthopraxy,Noun
orthopsychiatry,Noun
orthopteran,Noun
orthopteron,Noun
orthopterous,Adjective
orthopter,Noun
orthoptetera,Plural
orthoptics,Noun
orthoptic,Adjective
orthorhombic,Adjective
orthoscope,Noun
orthoscopic,Adjective
orthoselection,Noun
orthostatai,Plural
orthostates,Noun
orthostat,Noun
orthostichies,Plural
orthostichous,Adjective
orthostichy,Noun
orthostyle,Adjective
orthotone,Adjective
orthotone,Noun
orthotropic,Adjective
orthotropism,Noun
orthotropous,Adjective
ortho,Adjective
orthros,Noun
orthrus,Noun
orth,Noun
ortiz,Noun
ortler,Noun
ortles,Plural
ortolan,Noun
ortonville,Noun
orton,Noun
ortrude,Noun
ortrud,Noun
orts,Plural
oruntha,Noun
oruro,Noun
oruss,Noun
orvah,Noun
orvan,Noun
orvas,Noun
orva,Noun
orvieto,Noun
orvie,Noun
orville,Noun
orvil,Noun
orv,Noun
orwell,Noun
orwin,Noun
oryol,Noun
oryx,Noun
or,NA
osage,Noun
osaka,Noun
osana,Noun
osanna,Noun
osar,Plural
